% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.490517, -122.354993, 0.000000, -1.000000 
1, 1, 47.631500, -122.351338, 0.000000, 1.000000 
2, 1, 47.707822, -122.145654, 0.000000, 1.000000 
3, 1, 47.675201, -122.331039, 0.000000, 5.000000 
4, 1, 47.579859, -122.134227, 0.000000, 4.000000 
5, 1, 47.590399, -122.325931, 0.000000, 2.000000 
6, 1, 47.537255, -122.230370, 0.000000, 100.000000 
7, 1, 47.474575, -122.318753, 0.000000, 5.000000 
8, 1, 47.662209, -122.143537, 0.000000, 2.000000 
9, 1, 47.675130, -122.406338, 0.000000, 3.000000 
10, 1, 47.680208, -122.346692, 0.000000, 100.000000 
