% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.586603, -122.231730, 0.000000, -1.000000 
1, 1, 47.594573, -122.182849, 0.000000, 4.000000 
2, 1, 47.590656, -122.331237, 0.000000, 1.000000 
3, 1, 47.535400, -122.136468, 0.000000, 100.000000 
4, 1, 47.676805, -122.192685, 0.000000, 3.000000 
5, 1, 47.584344, -122.300231, 0.000000, 3.000000 
6, 1, 47.474446, -122.351022, 0.000000, 4.000000 
7, 1, 47.567889, -122.146059, 0.000000, 2.000000 
8, 1, 47.657241, -122.305598, 0.000000, 100.000000 
9, 1, 47.538916, -122.282205, 0.000000, 1.000000 
10, 1, 47.664601, -122.108837, 0.000000, 3.000000 
11, 1, 47.507948, -122.243183, 0.000000, 5.000000 
12, 1, 47.554942, -122.365148, 0.000000, 1.000000 
13, 1, 47.626697, -122.131587, 0.000000, 3.000000 
14, 1, 47.712957, -122.182086, 0.000000, 2.000000 
15, 1, 47.582968, -122.309214, 0.000000, 100.000000 
16, 1, 47.523227, -122.126986, 0.000000, 4.000000 
17, 1, 47.569270, -122.378761, 0.000000, 4.000000 
18, 1, 47.564051, -122.386109, 0.000000, 2.000000 
19, 1, 47.627995, -122.157015, 0.000000, 4.000000 
20, 1, 47.665068, -122.376713, 0.000000, 2.000000 
21, 1, 47.625390, -122.345467, 0.000000, 100.000000 
22, 1, 47.597121, -122.129305, 0.000000, 3.000000 
23, 1, 47.628739, -122.367185, 0.000000, 100.000000 
24, 1, 47.503626, -122.203479, 0.000000, 4.000000 
25, 1, 47.542281, -122.356084, 0.000000, 3.000000 
26, 1, 47.650501, -122.400207, 0.000000, 5.000000 
27, 1, 47.498966, -122.287595, 0.000000, 100.000000 
28, 1, 47.639074, -122.345617, 0.000000, 3.000000 
29, 1, 47.630879, -122.177270, 0.000000, 3.000000 
30, 1, 47.678088, -122.207734, 0.000000, 100.000000 
31, 1, 47.709354, -122.250024, 0.000000, 2.000000 
32, 1, 47.701456, -122.183896, 0.000000, 2.000000 
33, 1, 47.497932, -122.310208, 0.000000, 1.000000 
34, 1, 47.701949, -122.152776, 0.000000, 100.000000 
35, 1, 47.589695, -122.255941, 0.000000, 2.000000 
36, 1, 47.557729, -122.213508, 0.000000, 3.000000 
37, 1, 47.666150, -122.309605, 0.000000, 2.000000 
38, 1, 47.629184, -122.294586, 0.000000, 3.000000 
39, 1, 47.637315, -122.344630, 0.000000, 100.000000 
40, 1, 47.591073, -122.310075, 0.000000, 1.000000 
41, 1, 47.673653, -122.263670, 0.000000, 1.000000 
42, 1, 47.673009, -122.369599, 0.000000, 3.000000 
43, 1, 47.686701, -122.197257, 0.000000, 4.000000 
44, 1, 47.634860, -122.349757, 0.000000, 1.000000 
45, 1, 47.590601, -122.302082, 0.000000, 4.000000 
46, 1, 47.623106, -122.359981, 0.000000, 100.000000 
47, 1, 47.565183, -122.375790, 0.000000, 3.000000 
48, 1, 47.664983, -122.173249, 0.000000, 5.000000 
49, 1, 47.617118, -122.136328, 0.000000, 5.000000 
50, 1, 47.579150, -122.383626, 0.000000, 1.000000 
51, 1, 47.499966, -122.288526, 0.000000, 5.000000 
52, 1, 47.557779, -122.149680, 0.000000, 100.000000 
53, 1, 47.575776, -122.308219, 0.000000, 2.000000 
54, 1, 47.589208, -122.327188, 0.000000, 1.000000 
55, 1, 47.701577, -122.379267, 0.000000, 5.000000 
56, 1, 47.677562, -122.304950, 0.000000, 2.000000 
57, 1, 47.697436, -122.290548, 0.000000, 2.000000 
58, 1, 47.616771, -122.185188, 0.000000, 1.000000 
59, 1, 47.661215, -122.147217, 0.000000, 2.000000 
60, 1, 47.561608, -122.396944, 0.000000, 2.000000 
61, 1, 47.580807, -122.285813, 0.000000, 3.000000 
62, 1, 47.477250, -122.180451, 0.000000, 2.000000 
63, 1, 47.657182, -122.301131, 0.000000, 2.000000 
64, 1, 47.708823, -122.227829, 0.000000, 5.000000 
65, 1, 47.690301, -122.307165, 0.000000, 1.000000 
66, 1, 47.517201, -122.384871, 0.000000, 100.000000 
67, 1, 47.644645, -122.388255, 0.000000, 3.000000 
68, 1, 47.504748, -122.270246, 0.000000, 100.000000 
69, 1, 47.480365, -122.233809, 0.000000, 100.000000 
70, 1, 47.646390, -122.215610, 0.000000, 1.000000 
71, 1, 47.638592, -122.377142, 0.000000, 1.000000 
72, 1, 47.648260, -122.319208, 0.000000, 2.000000 
73, 1, 47.474098, -122.266473, 0.000000, 3.000000 
74, 1, 47.601778, -122.324337, 0.000000, 3.000000 
75, 1, 47.671765, -122.106522, 0.000000, 5.000000 
76, 1, 47.481290, -122.221645, 0.000000, 5.000000 
77, 1, 47.686185, -122.169462, 0.000000, 1.000000 
78, 1, 47.509826, -122.302719, 0.000000, 100.000000 
79, 1, 47.577803, -122.392023, 0.000000, 3.000000 
80, 1, 47.638779, -122.343849, 0.000000, 100.000000 
81, 1, 47.512037, -122.329528, 0.000000, 4.000000 
82, 1, 47.493376, -122.211062, 0.000000, 1.000000 
83, 1, 47.602569, -122.148920, 0.000000, 4.000000 
84, 1, 47.670343, -122.279458, 0.000000, 3.000000 
85, 1, 47.671546, -122.324181, 0.000000, 1.000000 
86, 1, 47.631119, -122.177842, 0.000000, 3.000000 
87, 1, 47.703803, -122.110691, 0.000000, 5.000000 
88, 1, 47.696938, -122.360051, 0.000000, 100.000000 
89, 1, 47.617379, -122.193638, 0.000000, 2.000000 
90, 1, 47.682403, -122.380002, 0.000000, 3.000000 
91, 1, 47.596595, -122.183133, 0.000000, 5.000000 
92, 1, 47.545461, -122.264500, 0.000000, 100.000000 
93, 1, 47.565145, -122.323842, 0.000000, 100.000000 
94, 1, 47.650640, -122.360921, 0.000000, 5.000000 
95, 1, 47.654039, -122.167441, 0.000000, 2.000000 
96, 1, 47.649135, -122.144839, 0.000000, 100.000000 
97, 1, 47.592586, -122.296646, 0.000000, 3.000000 
98, 1, 47.547554, -122.129744, 0.000000, 2.000000 
99, 1, 47.471993, -122.306822, 0.000000, 4.000000 
100, 1, 47.668964, -122.321738, 0.000000, 2.000000 
