% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.666425, -122.368156, 0.000000, -1.000000 
1, 1, 47.539243, -122.304460, 0.000000, 1.000000 
2, 1, 47.582085, -122.226692, 0.000000, 5.000000 
3, 1, 47.680398, -122.209365, 0.000000, 3.000000 
4, 1, 47.598012, -122.293765, 0.000000, 3.000000 
5, 1, 47.521615, -122.266588, 0.000000, 1.000000 
6, 1, 47.579009, -122.174785, 0.000000, 2.000000 
7, 1, 47.642256, -122.285587, 0.000000, 5.000000 
8, 1, 47.490726, -122.258269, 0.000000, 4.000000 
9, 1, 47.705701, -122.210467, 0.000000, 5.000000 
10, 1, 47.472443, -122.285805, 0.000000, 100.000000 
11, 1, 47.582959, -122.154958, 0.000000, 100.000000 
12, 1, 47.575997, -122.316072, 0.000000, 4.000000 
13, 1, 47.669934, -122.146920, 0.000000, 4.000000 
14, 1, 47.533615, -122.311285, 0.000000, 2.000000 
15, 1, 47.525079, -122.265421, 0.000000, 1.000000 
16, 1, 47.492191, -122.292483, 0.000000, 4.000000 
17, 1, 47.669608, -122.197314, 0.000000, 1.000000 
18, 1, 47.571276, -122.349129, 0.000000, 1.000000 
19, 1, 47.633089, -122.185583, 0.000000, 2.000000 
20, 1, 47.594239, -122.204268, 0.000000, 100.000000 
21, 1, 47.480776, -122.306063, 0.000000, 5.000000 
22, 1, 47.631977, -122.214309, 0.000000, 5.000000 
23, 1, 47.688787, -122.113502, 0.000000, 4.000000 
24, 1, 47.676465, -122.138509, 0.000000, 3.000000 
25, 1, 47.491961, -122.283376, 0.000000, 3.000000 
26, 1, 47.680111, -122.263773, 0.000000, 100.000000 
27, 1, 47.605110, -122.322070, 0.000000, 3.000000 
28, 1, 47.532273, -122.355047, 0.000000, 4.000000 
29, 1, 47.649186, -122.158830, 0.000000, 100.000000 
30, 1, 47.547436, -122.288933, 0.000000, 5.000000 
31, 1, 47.707823, -122.149283, 0.000000, 1.000000 
32, 1, 47.670765, -122.116766, 0.000000, 2.000000 
33, 1, 47.653168, -122.178523, 0.000000, 4.000000 
34, 1, 47.678704, -122.136354, 0.000000, 4.000000 
35, 1, 47.684166, -122.380010, 0.000000, 5.000000 
36, 1, 47.699262, -122.277725, 0.000000, 2.000000 
37, 1, 47.511628, -122.357918, 0.000000, 5.000000 
38, 1, 47.573002, -122.294055, 0.000000, 100.000000 
39, 1, 47.607133, -122.288901, 0.000000, 5.000000 
40, 1, 47.562825, -122.282803, 0.000000, 1.000000 
41, 1, 47.671839, -122.172026, 0.000000, 1.000000 
42, 1, 47.562861, -122.330136, 0.000000, 100.000000 
43, 1, 47.589036, -122.144167, 0.000000, 1.000000 
44, 1, 47.637966, -122.297487, 0.000000, 1.000000 
45, 1, 47.526880, -122.162350, 0.000000, 4.000000 
46, 1, 47.631838, -122.376886, 0.000000, 3.000000 
47, 1, 47.543884, -122.308268, 0.000000, 2.000000 
48, 1, 47.507786, -122.287117, 0.000000, 5.000000 
49, 1, 47.611797, -122.319554, 0.000000, 2.000000 
50, 1, 47.646223, -122.324691, 0.000000, 1.000000 
51, 1, 47.571162, -122.349610, 0.000000, 100.000000 
52, 1, 47.656424, -122.150840, 0.000000, 3.000000 
53, 1, 47.626117, -122.347886, 0.000000, 4.000000 
54, 1, 47.647435, -122.335159, 0.000000, 2.000000 
55, 1, 47.577673, -122.296783, 0.000000, 5.000000 
56, 1, 47.643658, -122.385312, 0.000000, 1.000000 
57, 1, 47.548181, -122.118052, 0.000000, 1.000000 
58, 1, 47.484144, -122.205743, 0.000000, 4.000000 
59, 1, 47.485005, -122.213511, 0.000000, 100.000000 
60, 1, 47.687829, -122.382157, 0.000000, 1.000000 
61, 1, 47.664072, -122.302508, 0.000000, 4.000000 
62, 1, 47.675918, -122.302764, 0.000000, 1.000000 
63, 1, 47.627073, -122.115576, 0.000000, 3.000000 
64, 1, 47.573345, -122.394084, 0.000000, 2.000000 
