problemName,vehicleFileID,UAVSpeedType,numUAVs,numTrucks
20191230T161653345275,103,maximum-range,4,-1

Objective Function Value: 16355.212732 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck travels with UAV(s) on board,0.0,0.0,104.612519,84.0,Travel from node 0 to node 84,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,104.612519,84.0,134.612519,84.0,Dropping off package to Customer 84,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,134.612519,84.0,194.612519,84.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,194.612519,84.0,462.971015,46.0,Travel from node 84 to node 46,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,462.971015,46.0,492.971015,46.0,Dropping off package to Customer 46,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,492.971015,46.0,552.971015,46.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,552.971015,46.0,757.291781,53.0,Travel from node 46 to node 53,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,757.291781,53.0,787.291781,53.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,787.291781,53.0,817.291781,53.0,Dropping off package to Customer 53,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,817.291781,53.0,959.960569,65.0,Travel from node 53 to node 65,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,959.960569,65.0,989.960569,65.0,Dropping off package to Customer 65,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,989.960569,65.0,1049.960569,65.0,Launching UAV 5,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,1049.960569,65.0,1079.960569,65.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,1079.960569,65.0,1139.960569,65.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,1139.960569,65.0,1199.960569,65.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,1199.960569,65.0,1259.960569,65.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,1259.960569,65.0,1597.457163,97.0,Travel from node 65 to node 97,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1597.457163,97.0,1627.457163,97.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1627.457163,97.0,1657.457163,97.0,Retrieving UAV 4,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1657.457163,97.0,1687.457163,97.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1687.457163,97.0,1717.457163,97.0,Dropping off package to Customer 97,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,1717.457163,97.0,1747.457163,97.0,Retrieving UAV 5,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1747.457163,97.0,1807.457163,97.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with no UAVs on board,1807.457163,97.0,1867.457163,97.0,Launching UAV 5,UAV Launch
1.0,Truck,Truck is stationary with no UAVs on board,1867.457163,97.0,1927.457163,97.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck is stationary with no UAVs on board,1927.457163,97.0,1987.457163,97.0,Launching UAV 2,UAV Launch
