% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.589171, -122.246137, 0.000000, -1.000000 
1, 1, 47.628159, -122.304781, 0.000000, 4.000000 
2, 1, 47.554090, -122.192248, 0.000000, 4.000000 
3, 1, 47.649458, -122.217717, 0.000000, 4.000000 
4, 1, 47.508035, -122.164688, 0.000000, 4.000000 
5, 1, 47.660440, -122.308799, 0.000000, 2.000000 
6, 1, 47.573169, -122.380320, 0.000000, 100.000000 
7, 1, 47.594764, -122.292090, 0.000000, 1.000000 
8, 1, 47.646174, -122.349917, 0.000000, 100.000000 
9, 1, 47.523811, -122.198157, 0.000000, 2.000000 
10, 1, 47.553215, -122.393689, 0.000000, 2.000000 
