% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 598.784768, 9496.753853 
0, 2, 475.759595, 9034.884889 
0, 3, 863.243995, 15847.230486 
0, 4, 961.231382, 17193.774480 
0, 5, 737.799728, 14881.149122 
0, 6, 712.859371, 13241.772048 
0, 7, 312.888033, 4068.920972 
0, 8, 725.150474, 12595.884336 
0, 9, 609.072086, 12508.435891 
0, 10, 840.439197, 15200.451237 
1, 0, 588.401661, 9452.756202 
1, 1, 0.000000, 0.000000 
1, 2, 969.375199, 18470.045745 
1, 3, 729.704451, 9849.350492 
1, 4, 1454.846986, 26628.935335 
1, 5, 335.390365, 4226.644811 
1, 6, 778.353586, 12261.113884 
1, 7, 363.386305, 4700.388682 
1, 8, 475.699236, 6418.892460 
1, 9, 1102.687690, 21943.596746 
1, 10, 905.933411, 14219.793073 
2, 0, 755.559093, 14938.668390 
2, 1, 1243.854900, 24263.445911 
2, 2, 0.000000, 0.000000 
2, 3, 886.958214, 18792.981916 
2, 4, 481.307536, 8102.642010 
2, 5, 1363.876934, 26709.676086 
2, 6, 1357.929504, 28008.464106 
2, 7, 1046.885518, 21586.857449 
2, 8, 1370.220607, 27362.576395 
2, 9, 129.148240, 3417.303421 
2, 10, 1474.664444, 31411.250358 
3, 0, 850.890279, 15699.481685 
3, 1, 728.113490, 10102.830340 
3, 2, 612.453576, 13267.676706 
3, 3, 0.000000, 0.000000 
3, 4, 1097.925363, 21426.566297 
3, 5, 725.882050, 10206.976779 
3, 6, 1274.168501, 22469.665752 
3, 7, 1046.108982, 14286.029526 
3, 8, 935.686128, 12969.705703 
3, 9, 745.766067, 16741.227708 
3, 10, 1401.748326, 24428.344941 
4, 0, 970.801700, 17463.670150 
4, 1, 1459.097507, 26788.447671 
4, 2, 532.375717, 8875.907140 
4, 3, 1102.200821, 21317.983676 
4, 4, 0.000000, 0.000000 
4, 5, 1579.119541, 29234.677846 
4, 6, 1452.012630, 30335.291849 
4, 7, 1262.128125, 24111.859208 
4, 8, 1585.463214, 29887.578154 
4, 9, 469.709239, 6704.667350 
4, 10, 1523.909125, 29084.427319 
5, 0, 710.248510, 14763.041652 
5, 1, 332.352326, 4189.964947 
5, 2, 1091.222048, 23780.331195 
5, 3, 739.302597, 10473.572620 
5, 4, 1576.693835, 31939.220785 
5, 5, 0.000000, 0.000000 
5, 6, 816.745828, 15918.739876 
5, 7, 637.762021, 11046.247764 
5, 8, 338.379388, 4366.241717 
5, 9, 1224.534539, 27253.882196 
5, 10, 944.325653, 17877.419065 
6, 0, 700.164657, 13147.560724 
6, 1, 760.324024, 12841.942902 
6, 2, 1081.138194, 22164.850267 
6, 3, 1276.368029, 22374.973921 
6, 4, 1417.192927, 30332.957582 
6, 5, 819.178971, 16035.972134 
6, 6, 0.000000, 0.000000 
6, 7, 655.529511, 10280.422056 
6, 8, 807.984809, 12805.604619 
6, 9, 1214.450686, 25638.401269 
6, 10, 222.573196, 2898.788649 
7, 0, 313.650370, 4078.831350 
7, 1, 375.135160, 4785.780902 
7, 2, 731.194643, 15353.474140 
7, 3, 1013.264294, 13549.095322 
7, 4, 1216.666431, 23512.363731 
7, 5, 658.505534, 8412.236161 
7, 6, 674.714647, 9513.546332 
7, 7, 0.000000, 0.000000 
7, 8, 638.588633, 8795.567378 
7, 9, 864.507135, 18827.025142 
7, 10, 802.294473, 11472.225520 
8, 0, 732.485292, 12843.363103 
8, 1, 480.493956, 6221.535028 
8, 2, 1113.458830, 21860.652646 
8, 3, 949.777555, 13242.261178 
8, 4, 1598.930617, 30019.542237 
8, 5, 343.171310, 4434.737311 
8, 6, 810.315282, 12516.198362 
8, 7, 659.199851, 9003.799912 
8, 8, 0.000000, 0.000000 
8, 9, 1246.771321, 25334.203648 
8, 10, 937.895107, 14474.877550 
9, 0, 708.213646, 14159.121640 
9, 1, 1196.509454, 23483.899161 
9, 2, 269.787664, 5571.358630 
9, 3, 839.612768, 18013.435166 
9, 4, 351.664972, 4685.540426 
9, 5, 1316.531488, 25930.129337 
9, 6, 1273.125385, 29245.013303 
9, 7, 999.540072, 20807.310699 
9, 8, 1322.875160, 26583.029645 
9, 9, 0.000000, 0.000000 
9, 10, 1345.021880, 27994.148774 
10, 0, 825.168391, 15221.212419 
10, 1, 885.327758, 14915.594598 
10, 2, 1206.141929, 24238.501963 
10, 3, 1401.371764, 24448.625616 
10, 4, 1487.085746, 29001.061001 
10, 5, 944.182705, 18109.623829 
10, 6, 222.573196, 2898.788649 
10, 7, 780.533245, 12354.073751 
10, 8, 932.988544, 14879.256314 
10, 9, 1339.454420, 27712.052964 
10, 10, 0.000000, 0.000000 
