% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 1490.314756, 27602.792837 
0, 2, 800.659767, 13364.827181 
0, 3, 1433.299295, 29689.477747 
0, 4, 258.516471, 3371.411191 
0, 5, 268.304187, 3675.900283 
0, 6, 877.541661, 15691.850992 
0, 7, 1271.785305, 25654.428749 
0, 8, 756.169449, 12445.608900 
0, 9, 1376.900406, 26086.381077 
0, 10, 952.064295, 17731.274951 
1, 0, 1454.533775, 27128.088113 
1, 1, 0.000000, 0.000000 
1, 2, 1398.336374, 25678.245795 
1, 3, 789.851710, 13735.113996 
1, 4, 1513.018983, 29143.500798 
1, 5, 1326.494979, 25329.756096 
1, 6, 807.319973, 12553.608075 
1, 7, 643.673742, 11079.907077 
1, 8, 853.162905, 15544.283904 
1, 9, 1067.503546, 16878.208864 
1, 10, 793.583277, 14340.080906 
2, 0, 773.252342, 11145.166983 
2, 1, 1427.980422, 26730.567760 
2, 2, 0.000000, 0.000000 
2, 3, 1072.645680, 16297.707883 
2, 4, 708.459748, 9373.595915 
2, 5, 523.901338, 7721.881609 
2, 6, 862.813363, 17581.716087 
2, 7, 1148.424533, 20363.093914 
2, 8, 741.441151, 14335.473995 
2, 9, 1362.172108, 27976.246172 
2, 10, 937.335997, 19621.140046 
3, 0, 1462.986067, 28592.410810 
3, 1, 786.487027, 13435.014679 
3, 2, 1065.467076, 15086.636948 
3, 3, 0.000000, 0.000000 
3, 4, 1320.126314, 24822.494218 
3, 5, 1213.635063, 25169.125436 
3, 6, 1029.055344, 18492.570286 
3, 7, 450.384161, 5869.747813 
3, 8, 937.893261, 17306.901960 
3, 9, 1622.931428, 31231.696403 
3, 10, 679.096505, 10940.286283 
4, 0, 258.516471, 3371.411191 
4, 1, 1567.154110, 29638.230549 
4, 2, 706.992502, 9335.357875 
4, 3, 1220.835229, 24834.140461 
4, 4, 0.000000, 0.000000 
4, 5, 359.145383, 5641.301866 
4, 6, 954.381016, 17727.288705 
4, 7, 1296.614082, 28899.526493 
4, 8, 833.008803, 14481.046612 
4, 9, 1453.739760, 28121.818789 
4, 10, 1028.903649, 19766.712664 
5, 0, 266.468946, 3652.042147 
5, 1, 1365.660982, 25568.389112 
5, 2, 594.076951, 9090.486126 
5, 3, 1226.716480, 25415.136693 
5, 4, 357.673846, 5680.590338 
5, 5, 0.000000, 0.000000 
5, 6, 752.887887, 13657.447268 
5, 7, 1147.131531, 23620.025025 
5, 8, 631.515674, 10411.205175 
5, 9, 1252.246632, 24051.977352 
5, 10, 827.410520, 15696.871227 
6, 0, 852.698076, 14244.977695 
6, 1, 840.057236, 12435.666817 
6, 2, 830.937890, 16359.571667 
6, 3, 1051.985620, 18656.602231 
6, 4, 911.183283, 16260.390381 
6, 5, 724.659279, 12446.645679 
6, 6, 0.000000, 0.000000 
6, 7, 806.093713, 16076.747276 
6, 8, 170.090134, 2214.565853 
6, 9, 743.125818, 13124.803634 
6, 10, 486.372703, 8153.593478 
7, 0, 1265.260500, 25314.596886 
7, 1, 628.742743, 10638.173222 
7, 2, 1157.308921, 19267.215134 
7, 3, 450.384161, 5869.747813 
7, 4, 1323.745707, 27330.009571 
7, 5, 1137.221703, 23516.264869 
7, 6, 775.085479, 15716.790371 
7, 7, 0.000000, 0.000000 
7, 8, 683.923397, 14531.122045 
7, 9, 1368.961563, 28455.916488 
7, 10, 425.126640, 8164.506368 
8, 0, 777.116811, 13246.072786 
8, 1, 907.516458, 15954.533930 
8, 2, 755.356626, 15360.666757 
8, 3, 944.738524, 17261.828722 
8, 4, 835.602019, 15261.485472 
8, 5, 649.078015, 11447.740769 
8, 6, 170.090134, 2214.565853 
8, 7, 698.846616, 14681.973767 
8, 8, 0.000000, 0.000000 
8, 9, 784.064090, 14406.337004 
8, 10, 379.125606, 6758.819970 
9, 0, 1379.292957, 25701.703395 
9, 1, 1112.689744, 17372.213557 
9, 2, 1357.532771, 27816.297366 
9, 3, 1628.663191, 31287.029124 
9, 4, 1437.778164, 27717.116081 
9, 5, 1251.254160, 23903.371378 
9, 6, 780.340105, 13424.911556 
9, 7, 1382.771284, 28707.174169 
9, 8, 770.329597, 14231.221352 
9, 9, 0.000000, 0.000000 
9, 10, 1063.050273, 20784.020372 
10, 0, 955.674717, 17389.068174 
10, 1, 796.279835, 14254.597269 
10, 2, 933.914532, 19503.662146 
10, 3, 669.013895, 10633.924721 
10, 4, 1014.159925, 19404.480860 
10, 5, 827.635920, 15590.736158 
10, 6, 465.499696, 7791.261660 
10, 7, 423.121988, 8054.069766 
10, 8, 374.337614, 6605.593334 
10, 9, 1059.375781, 20530.387777 
10, 10, 0.000000, 0.000000 
