Objective Function Value: 5126.522370 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck travels with UAV(s) on board,0.0,0.0,258.516471,4.0,Travel from node 0 to node 4,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,258.516471,4.0,288.516471,4.0,Dropping off package to Customer 4,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,288.516471,4.0,348.516471,4.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,348.516471,4.0,1569.3517,3.0,Travel from node 4 to node 3,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1569.3517,3.0,1599.3517,3.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1599.3517,3.0,1629.3517,3.0,Dropping off package to Customer 3,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,1629.3517,3.0,1689.3517,3.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,1689.3517,3.0,2139.735861,7.0,Travel from node 3 to node 7,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,2139.735861,7.0,2169.735861,7.0,Dropping off package to Customer 7,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,2169.735861,7.0,2594.862501,10.0,Travel from node 7 to node 10,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,2594.862501,10.0,2624.862501,10.0,Dropping off package to Customer 10,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,2624.862501,10.0,2820.51057261,10.0,Idle for 196 seconds,Idle
1.0,Truck,Truck is stationary with no UAVs on board,2820.51057261,10.0,2850.51057261,10.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,2850.51057261,10.0,2910.51057261,10.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,2910.51057261,10.0,3284.84818661,8.0,Travel from node 10 to node 8,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,3284.84818661,8.0,3314.84818661,8.0,Dropping off package to Customer 8,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,3314.84818661,8.0,3484.93832061,6.0,Travel from node 8 to node 6,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,3484.93832061,6.0,3514.93832061,6.0,Dropping off package to Customer 6,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,3514.93832061,6.0,4075.39414453,6.0,Idle for 560 seconds,Idle
1.0,Truck,Truck is stationary with no UAVs on board,4075.39414453,6.0,4105.39414453,6.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck travels with UAV(s) on board,4105.39414453,6.0,4830.05342353,5.0,Travel from node 6 to node 5,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,4830.05342353,5.0,4860.05342353,5.0,Dropping off package to Customer 5,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,4860.05342353,5.0,5126.52236953,11.0,Travel from node 5 to node 11,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,5126.52236953,11.0,-1.0,11.0,At the Depot.  Total Time = 1:25:26,Vehicle Tasks Complete
2.0,UAV,UAV is stationary with a parcel,288.516471,4.0,348.516471,4.0,Prepare to launch from truck,UAV Launch
2.0,UAV,UAV taking off or landing with a parcel,348.516471,4.0,354.016471,4.0,Takeoff from truck at Customer 4,Traveling
2.0,UAV,UAV travels with parcel,354.016471,4.0,684.060977529,2.0,Fly to UAV customer 2,Traveling
2.0,UAV,UAV taking off or landing with a parcel,684.060977529,2.0,694.060977529,2.0,Land at UAV customer 2,Traveling
2.0,UAV,UAV is stationary with a parcel,694.060977529,2.0,754.060977529,2.0,Serving UAV customer 2,Making Delivery
2.0,UAV,UAV taking off or landing with no parcels,754.060977529,2.0,759.560977529,2.0,Takeoff from UAV customer 2,Traveling
2.0,UAV,UAV travels empty,759.560977529,2.0,1317.31216293,3.0,Fly to truck at customer 3,Traveling
2.0,UAV,UAV is stationary without a parcel,1317.31216293,3.0,1559.3517,3.0,Idle above rendezvous location (customer 3),Idle
2.0,UAV,UAV taking off or landing with no parcels,1559.3517,3.0,1569.3517,3.0,Land at truck rendezvous location (customer 3),Traveling
2.0,UAV,UAV is stationary without a parcel,1569.3517,3.0,1599.3517,3.0,Recovered by truck at customer 3,UAV Recovery
2.0,UAV,UAV is stationary with a parcel,1629.3517,3.0,1689.3517,3.0,Prepare to launch from truck,UAV Launch
2.0,UAV,UAV taking off or landing with a parcel,1689.3517,3.0,1694.8517,3.0,Takeoff from truck at Customer 3,Traveling
2.0,UAV,UAV travels with parcel,1694.8517,3.0,2307.83377857,1.0,Fly to UAV customer 1,Traveling
2.0,UAV,UAV taking off or landing with a parcel,2307.83377857,1.0,2317.83377857,1.0,Land at UAV customer 1,Traveling
2.0,UAV,UAV is stationary with a parcel,2317.83377857,1.0,2377.83377857,1.0,Serving UAV customer 1,Making Delivery
2.0,UAV,UAV taking off or landing with no parcels,2377.83377857,1.0,2383.33377857,1.0,Takeoff from UAV customer 1,Traveling
2.0,UAV,UAV travels empty,2383.33377857,1.0,2810.51057261,10.0,Fly to truck at customer 10,Traveling
2.0,UAV,UAV taking off or landing with no parcels,2810.51057261,10.0,2820.51057261,10.0,Land at truck rendezvous location (customer 10),Traveling
2.0,UAV,UAV is stationary without a parcel,2820.51057261,10.0,2850.51057261,10.0,Recovered by truck at customer 10,UAV Recovery
2.0,UAV,UAV is stationary with a parcel,2850.51057261,10.0,2910.51057261,10.0,Prepare to launch from truck,UAV Launch
2.0,UAV,UAV taking off or landing with a parcel,2910.51057261,10.0,2916.01057261,10.0,Takeoff from truck at Customer 10,Traveling
2.0,UAV,UAV travels with parcel,2916.01057261,10.0,3514.06452163,9.0,Fly to UAV customer 9,Traveling
2.0,UAV,UAV taking off or landing with a parcel,3514.06452163,9.0,3524.06452163,9.0,Land at UAV customer 9,Traveling
2.0,UAV,UAV is stationary with a parcel,3524.06452163,9.0,3584.06452163,9.0,Serving UAV customer 9,Making Delivery
2.0,UAV,UAV taking off or landing with no parcels,3584.06452163,9.0,3589.56452163,9.0,Takeoff from UAV customer 9,Traveling
2.0,UAV,UAV travels empty,3589.56452163,9.0,4065.39414453,6.0,Fly to truck at customer 6,Traveling
2.0,UAV,UAV taking off or landing with no parcels,4065.39414453,6.0,4075.39414453,6.0,Land at truck rendezvous location (customer 6),Traveling
2.0,UAV,UAV is stationary without a parcel,4075.39414453,6.0,4105.39414453,6.0,Recovered by truck at customer 6,UAV Recovery
