Objective Function Value: 12495.992099 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck is stationary with no UAVs on board,0.0,0.0,60.0,0.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,60.0,0.0,586.671242,17.0,Travel from node 0 to node 17,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,586.671242,17.0,616.671242,17.0,Dropping off package to Customer 17,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,616.671242,17.0,680.7443,50.0,Travel from node 17 to node 50,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,680.7443,50.0,710.7443,50.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,710.7443,50.0,740.7443,50.0,Dropping off package to Customer 50,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,740.7443,50.0,909.671763,4.0,Travel from node 50 to node 4,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,909.671763,4.0,939.671763,4.0,Dropping off package to Customer 4,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,939.671763,4.0,999.671763,4.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,999.671763,4.0,1349.75798,19.0,Travel from node 4 to node 19,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1349.75798,19.0,1379.75798,19.0,Dropping off package to Customer 19,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,1379.75798,19.0,1409.75798,19.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck travels with UAV(s) on board,1409.75798,19.0,1582.148866,22.0,Travel from node 19 to node 22,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1582.148866,22.0,1612.148866,22.0,Dropping off package to Customer 22,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,1612.148866,22.0,1672.148866,22.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,1672.148866,22.0,2145.608277,30.0,Travel from node 22 to node 30,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,2145.608277,30.0,2175.608277,30.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,2175.608277,30.0,2205.608277,30.0,Dropping off package to Customer 30,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,2205.608277,30.0,2309.773528,6.0,Travel from node 30 to node 6,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2309.773528,6.0,2339.773528,6.0,Dropping off package to Customer 6,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,2339.773528,6.0,2490.498196,35.0,Travel from node 6 to node 35,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2490.498196,35.0,2520.498196,35.0,Dropping off package to Customer 35,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,2520.498196,35.0,2602.845458,23.0,Travel from node 35 to node 23,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2602.845458,23.0,2632.845458,23.0,Dropping off package to Customer 23,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,2632.845458,23.0,2783.979023,48.0,Travel from node 23 to node 48,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2783.979023,48.0,2813.979023,48.0,Dropping off package to Customer 48,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,2813.979023,48.0,3031.124409,25.0,Travel from node 48 to node 25,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,3031.124409,25.0,3061.124409,25.0,Dropping off package to Customer 25,Making Delivery
