% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.593221, -122.245316, 0.000000, -1.000000 
1, 1, 47.604449, -122.148519, 0.000000, 4.000000 
2, 1, 47.573694, -122.339849, 0.000000, 1.000000 
3, 1, 47.642179, -122.396979, 0.000000, 100.000000 
4, 1, 47.634132, -122.283377, 0.000000, 2.000000 
5, 1, 47.499283, -122.150250, 0.000000, 100.000000 
6, 1, 47.710802, -122.344246, 0.000000, 5.000000 
7, 1, 47.544946, -122.281212, 0.000000, 2.000000 
8, 1, 47.696405, -122.183738, 0.000000, 4.000000 
9, 1, 47.583612, -122.155007, 0.000000, 100.000000 
10, 1, 47.664518, -122.382152, 0.000000, 1.000000 
11, 1, 47.567652, -122.322209, 0.000000, 4.000000 
12, 1, 47.656089, -122.150417, 0.000000, 100.000000 
13, 1, 47.659569, -122.143197, 0.000000, 2.000000 
14, 1, 47.565618, -122.277778, 0.000000, 5.000000 
15, 1, 47.546216, -122.109892, 0.000000, 5.000000 
16, 1, 47.488532, -122.296168, 0.000000, 1.000000 
17, 1, 47.583035, -122.130148, 0.000000, 5.000000 
18, 1, 47.539337, -122.171148, 0.000000, 2.000000 
19, 1, 47.678644, -122.175270, 0.000000, 1.000000 
20, 1, 47.671230, -122.321046, 0.000000, 3.000000 
21, 1, 47.536004, -122.224778, 0.000000, 3.000000 
22, 1, 47.484103, -122.253327, 0.000000, 2.000000 
23, 1, 47.667168, -122.124211, 0.000000, 1.000000 
24, 1, 47.633250, -122.158146, 0.000000, 3.000000 
25, 1, 47.681020, -122.123848, 0.000000, 2.000000 
26, 1, 47.614197, -122.134200, 0.000000, 1.000000 
27, 1, 47.664575, -122.313649, 0.000000, 3.000000 
28, 1, 47.622598, -122.199856, 0.000000, 3.000000 
29, 1, 47.693097, -122.379487, 0.000000, 100.000000 
30, 1, 47.504981, -122.239550, 0.000000, 4.000000 
31, 1, 47.545451, -122.325033, 0.000000, 1.000000 
32, 1, 47.639547, -122.405041, 0.000000, 100.000000 
33, 1, 47.552729, -122.299533, 0.000000, 1.000000 
34, 1, 47.519829, -122.369865, 0.000000, 3.000000 
35, 1, 47.527392, -122.369986, 0.000000, 100.000000 
36, 1, 47.507065, -122.304267, 0.000000, 5.000000 
37, 1, 47.699717, -122.309525, 0.000000, 4.000000 
38, 1, 47.640824, -122.228893, 0.000000, 1.000000 
39, 1, 47.556124, -122.362926, 0.000000, 3.000000 
40, 1, 47.572687, -122.146411, 0.000000, 100.000000 
41, 1, 47.616295, -122.332585, 0.000000, 3.000000 
42, 1, 47.684484, -122.164833, 0.000000, 4.000000 
43, 1, 47.537742, -122.317351, 0.000000, 4.000000 
44, 1, 47.665753, -122.335496, 0.000000, 1.000000 
45, 1, 47.624319, -122.152106, 0.000000, 4.000000 
46, 1, 47.645718, -122.404826, 0.000000, 5.000000 
47, 1, 47.676765, -122.140403, 0.000000, 1.000000 
48, 1, 47.519942, -122.375179, 0.000000, 2.000000 
49, 1, 47.657221, -122.317794, 0.000000, 2.000000 
50, 1, 47.542463, -122.266490, 0.000000, 5.000000 
51, 1, 47.491901, -122.233983, 0.000000, 1.000000 
52, 1, 47.672615, -122.115825, 0.000000, 1.000000 
53, 1, 47.605626, -122.302660, 0.000000, 3.000000 
54, 1, 47.684840, -122.126719, 0.000000, 5.000000 
55, 1, 47.530515, -122.393643, 0.000000, 5.000000 
56, 1, 47.487225, -122.198141, 0.000000, 1.000000 
57, 1, 47.469688, -122.240210, 0.000000, 2.000000 
58, 1, 47.567622, -122.317252, 0.000000, 1.000000 
59, 1, 47.627053, -122.300808, 0.000000, 5.000000 
60, 1, 47.704101, -122.210432, 0.000000, 100.000000 
61, 1, 47.595152, -122.324111, 0.000000, 2.000000 
62, 1, 47.682385, -122.142126, 0.000000, 100.000000 
