% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 262.358866, 3377.078962 
0, 2, 623.558063, 8055.627131 
0, 3, 725.683429, 10485.720471 
0, 4, 735.974870, 11151.611944 
0, 5, 623.082209, 8903.974536 
0, 6, 195.046379, 2944.737144 
0, 7, 539.805535, 7790.000567 
0, 8, 191.947553, 2877.687666 
0, 9, 1010.399839, 17568.255926 
0, 10, 88.932792, 1406.119334 
0, 11, 1077.054453, 15844.575551 
0, 12, 668.135161, 10219.202742 
0, 13, 178.702947, 2149.050424 
0, 14, 889.230516, 15026.369878 
0, 15, 111.274359, 1425.423213 
0, 16, 466.048376, 5907.002618 
0, 17, 509.987771, 7679.112982 
0, 18, 927.918490, 16247.311717 
0, 19, 719.539680, 9940.269875 
0, 20, 990.751135, 15371.321818 
0, 21, 701.117822, 10331.218420 
0, 22, 517.274701, 6570.029088 
0, 23, 779.879217, 11723.421498 
0, 24, 619.962310, 8698.922547 
0, 25, 739.111604, 10661.109933 
0, 26, 1001.772111, 17453.425416 
0, 27, 775.199647, 11661.869252 
0, 28, 1309.124620, 21181.348656 
0, 29, 100.298237, 1254.821804 
0, 30, 671.390967, 10306.024249 
0, 31, 540.518906, 7802.621972 
0, 32, 154.196121, 2413.216998 
0, 33, 132.101435, 2165.761119 
0, 34, 354.750141, 4424.444656 
0, 35, 481.680792, 6106.336914 
0, 36, 636.248703, 8213.664186 
0, 37, 924.519798, 15844.036144 
0, 38, 1057.950781, 15694.481718 
0, 39, 646.717837, 8840.359823 
0, 40, 480.708757, 6889.010013 
0, 41, 287.283178, 3695.562572 
0, 42, 551.158099, 7603.625866 
0, 43, 199.248647, 2392.586898 
0, 44, 122.897362, 1581.125367 
0, 45, 312.250182, 4154.564746 
0, 46, 145.399375, 2423.220723 
0, 47, 278.300014, 3627.601308 
0, 48, 1013.878498, 14764.270121 
0, 49, 790.943156, 12262.965686 
0, 50, 910.711251, 13898.495972 
1, 0, 250.210661, 3187.201189 
1, 1, 0.000000, 0.000000 
1, 2, 589.442843, 7847.278946 
1, 3, 554.310151, 7592.451030 
1, 4, 582.987023, 8610.585478 
1, 5, 445.212946, 5958.294859 
1, 6, 162.469834, 1989.223411 
1, 7, 365.631275, 5250.216523 
1, 8, 110.277538, 1301.142678 
1, 9, 857.411991, 15027.229460 
1, 10, 193.344028, 2251.790458 
1, 11, 1002.453480, 15052.499730 
1, 12, 515.147313, 7678.176276 
1, 13, 242.617837, 2952.392413 
1, 14, 721.307907, 12998.854996 
1, 15, 270.247993, 3293.208017 
1, 16, 380.770353, 5033.500124 
1, 17, 386.453222, 5949.920186 
1, 18, 759.995880, 14219.796836 
1, 19, 545.365421, 7400.485831 
1, 20, 822.828525, 13343.806936 
1, 21, 577.583272, 8602.025624 
1, 22, 465.598440, 6113.072629 
1, 23, 626.891369, 9182.395032 
1, 24, 445.788051, 6159.138503 
1, 25, 600.952280, 8200.471347 
1, 26, 848.784263, 14912.398950 
1, 27, 622.211799, 9120.842786 
1, 28, 1141.202011, 19153.833774 
1, 29, 294.878166, 3617.231416 
1, 30, 518.403119, 7764.997783 
1, 31, 366.344646, 5262.837928 
1, 32, 151.805942, 1633.951855 
1, 33, 146.299299, 1740.660982 
1, 34, 327.513782, 4598.371708 
1, 35, 406.948669, 5351.150693 
1, 36, 583.408517, 7695.054137 
1, 37, 771.531951, 13303.009678 
1, 38, 934.416231, 13965.288922 
1, 39, 487.095739, 6395.716656 
1, 40, 306.534498, 4349.225969 
1, 41, 174.290289, 2372.648154 
1, 42, 381.714738, 5127.456544 
1, 43, 217.266326, 2648.394475 
1, 44, 231.044301, 2804.464854 
1, 45, 152.046935, 1750.608493 
1, 46, 143.964137, 1729.713872 
1, 47, 79.193053, 900.910269 
1, 48, 860.890650, 12223.243655 
1, 49, 667.408606, 10533.772891 
1, 50, 787.176701, 12169.303176 
2, 0, 624.461563, 8074.677531 
2, 1, 585.880666, 7844.082025 
2, 2, 0.000000, 0.000000 
2, 3, 605.439266, 8151.116721 
2, 4, 708.633731, 12269.477876 
2, 5, 484.706003, 6417.320439 
2, 6, 719.724563, 9642.465859 
2, 7, 543.131931, 9281.808211 
2, 8, 667.532267, 8954.385126 
2, 9, 983.058699, 18686.121857 
2, 10, 700.578294, 9133.161203 
2, 11, 813.915832, 11754.083500 
2, 12, 640.794021, 11337.068674 
2, 13, 465.295635, 6131.530756 
2, 14, 826.751411, 16158.941664 
2, 15, 582.268410, 7521.433963 
2, 16, 208.605458, 2838.152370 
2, 17, 579.601189, 9939.677109 
2, 18, 865.439385, 17379.883504 
2, 19, 481.644769, 6423.011766 
2, 20, 928.272030, 16503.893605 
2, 21, 758.043200, 14083.255749 
2, 22, 131.985764, 1819.027722 
2, 23, 752.538077, 12841.287430 
2, 24, 564.333600, 7448.465364 
2, 25, 653.220839, 8773.949812 
2, 26, 974.430971, 18571.291348 
2, 27, 747.858507, 12779.735184 
2, 28, 1246.645515, 22313.920442 
2, 29, 586.345849, 7541.285189 
2, 30, 644.049828, 11423.890181 
2, 31, 524.254823, 9050.708866 
2, 32, 709.060671, 9287.194303 
2, 33, 703.554028, 9393.903430 
2, 34, 304.971097, 4040.673324 
2, 35, 187.333499, 2564.041185 
2, 36, 36.034060, 442.765565 
2, 37, 897.178659, 16961.902076 
2, 38, 1095.893347, 19292.111663 
2, 39, 401.914349, 5345.568814 
2, 40, 508.215572, 8238.244075 
2, 41, 420.212914, 5503.589814 
2, 42, 411.130701, 5938.348634 
2, 43, 470.370230, 6229.097844 
2, 44, 544.732981, 7034.694956 
2, 45, 578.168811, 7597.550400 
2, 46, 701.218866, 9382.956320 
2, 47, 549.929520, 7434.068841 
2, 48, 986.537358, 15882.136053 
2, 49, 883.913977, 14669.026812 
2, 50, 948.653817, 17496.125918 
3, 0, 714.804988, 10473.900636 
3, 1, 546.420520, 7535.226079 
3, 2, 624.165451, 8342.778943 
3, 3, 0.000000, 0.000000 
3, 4, 169.687218, 2209.417891 
3, 5, 255.882521, 3300.248436 
3, 6, 580.907313, 7465.597891 
3, 7, 190.164424, 2474.153930 
3, 8, 608.789278, 7967.351234 
3, 9, 484.930247, 8743.521081 
3, 10, 636.034824, 9090.746918 
3, 11, 896.558612, 11991.979662 
3, 12, 279.549700, 4120.413776 
3, 13, 655.081062, 9251.361764 
3, 14, 500.645055, 8927.580911 
3, 15, 707.413107, 9626.819178 
3, 16, 494.238857, 6377.338477 
3, 17, 219.665798, 2858.598811 
3, 18, 500.506062, 6699.160391 
3, 19, 182.073235, 2315.617721 
3, 20, 439.016698, 5996.451871 
3, 21, 401.195367, 5203.577184 
3, 22, 508.019267, 6682.435306 
3, 23, 212.499127, 2767.025767 
3, 24, 167.174326, 2154.549477 
3, 25, 48.845477, 641.321758 
3, 26, 476.302519, 8628.690572 
3, 27, 172.714143, 2249.103141 
3, 28, 750.814966, 9774.749245 
3, 29, 732.043279, 9950.842576 
3, 30, 282.805506, 4207.235283 
3, 31, 205.189725, 2672.830423 
3, 32, 622.589977, 8752.902771 
3, 33, 600.495290, 8505.446891 
3, 34, 511.844991, 9306.270111 
3, 35, 497.208465, 6424.749232 
3, 36, 614.551741, 7999.000774 
3, 37, 399.050207, 7019.301300 
3, 38, 769.786991, 12060.750910 
3, 39, 278.268649, 3523.707101 
3, 40, 261.540639, 3381.695208 
