Objective Function Value: 7822.620602 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck travels with UAV(s) on board,0.0,0.0,109.902282,25.0,Travel from node 0 to node 25,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,109.902282,25.0,139.902282,25.0,Dropping off package to Customer 25,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,139.902282,25.0,395.434323,5.0,Travel from node 25 to node 5,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,395.434323,5.0,425.434323,5.0,Dropping off package to Customer 5,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,425.434323,5.0,485.434323,5.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,485.434323,5.0,545.434323,5.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,545.434323,5.0,605.434323,5.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,605.434323,5.0,621.146898,28.0,Travel from node 5 to node 28,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,621.146898,28.0,651.146898,28.0,Dropping off package to Customer 28,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,651.146898,28.0,681.146898,28.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,681.146898,28.0,711.146898,28.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,711.146898,28.0,771.146898,28.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with no UAVs on board,771.146898,28.0,801.146898,28.0,Retrieving UAV 4,UAV Recovery
1.0,Truck,Truck travels with UAV(s) on board,801.146898,28.0,1018.929834,41.0,Travel from node 28 to node 41,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1018.929834,41.0,1020.45297773,41.0,Idle for   2 seconds,Idle
1.0,Truck,Truck is stationary with UAV(s) on board,1020.45297773,41.0,1050.45297773,41.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,1050.45297773,41.0,1080.45297773,41.0,Dropping off package to Customer 41,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,1080.45297773,41.0,1140.45297773,41.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,1140.45297773,41.0,1200.45297773,41.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,1200.45297773,41.0,1260.45297773,41.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,1260.45297773,41.0,1335.41315573,38.0,Travel from node 41 to node 38,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1335.41315573,38.0,1365.41315573,38.0,Dropping off package to Customer 38,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,1365.41315573,38.0,1378.67722862,38.0,Idle for  13 seconds,Idle
1.0,Truck,Truck is stationary with no UAVs on board,1378.67722862,38.0,1408.67722862,38.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1408.67722862,38.0,1438.67722862,38.0,Retrieving UAV 4,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1438.67722862,38.0,1468.67722862,38.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck travels with UAV(s) on board,1468.67722862,38.0,1851.60652762,1.0,Travel from node 38 to node 1,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1851.60652762,1.0,1881.60652762,1.0,Dropping off package to Customer 1,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1881.60652762,1.0,2059.10942362,4.0,Travel from node 1 to node 4,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2059.10942362,4.0,2089.10942362,4.0,Dropping off package to Customer 4,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,2089.10942362,4.0,2864.49644062,10.0,Travel from node 4 to node 10,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2864.49644062,10.0,2894.49644062,10.0,Dropping off package to Customer 10,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,2894.49644062,10.0,3533.12428562,20.0,Travel from node 10 to node 20,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,3533.12428562,20.0,3563.12428562,20.0,Dropping off package to Customer 20,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,3563.12428562,20.0,3623.12428562,20.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,3623.12428562,20.0,3683.12428562,20.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,3683.12428562,20.0,3749.97045062,33.0,Travel from node 20 to node 33,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,3749.97045062,33.0,3779.97045062,33.0,Dropping off package to Customer 33,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,3779.97045062,33.0,3839.97045062,33.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,3839.97045062,33.0,3840.9412845,33.0,Idle for   1 seconds,Idle
1.0,Truck,Truck is stationary with UAV(s) on board,3840.9412845,33.0,3870.9412845,33.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,3870.9412845,33.0,3900.9412845,33.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,3900.9412845,33.0,3960.9412845,33.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,3960.9412845,33.0,4020.9412845,33.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,4020.9412845,33.0,4200.5012355,43.0,Travel from node 33 to node 43,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,4200.5012355,43.0,4230.5012355,43.0,Retrieving UAV 4,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,4230.5012355,43.0,4260.5012355,43.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,4260.5012355,43.0,4290.5012355,43.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,4290.5012355,43.0,4320.5012355,43.0,Dropping off package to Customer 43,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,4320.5012355,43.0,4368.3784085,44.0,Travel from node 43 to node 44,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,4368.3784085,44.0,4398.3784085,44.0,Dropping off package to Customer 44,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,4398.3784085,44.0,4458.3784085,44.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,4458.3784085,44.0,4518.3784085,44.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,4518.3784085,44.0,4721.0209615,12.0,Travel from node 44 to node 12,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,4721.0209615,12.0,4751.0209615,12.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,4751.0209615,12.0,4781.0209615,12.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,4781.0209615,12.0,4811.0209615,12.0,Dropping off package to Customer 12,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,4811.0209615,12.0,4871.0209615,12.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,4871.0209615,12.0,5134.3689215,30.0,Travel from node 12 to node 30,Traveling
