problemName,vehicleFileID,UAVSpeedType,numUAVs,numTrucks
20191230T163954653903,104,variable,2,-1

Objective Function Value: 10198.139713 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck is stationary with no UAVs on board,0.0,0.0,60.0,0.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with no UAVs on board,60.0,0.0,120.0,0.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,120.0,0.0,531.755134,4.0,Travel from node 0 to node 4,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,531.755134,4.0,561.755134,4.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,561.755134,4.0,591.755134,4.0,Dropping off package to Customer 4,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,591.755134,4.0,621.755134,4.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,621.755134,4.0,681.755134,4.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with no UAVs on board,681.755134,4.0,741.755134,4.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,741.755134,4.0,1428.981218,28.0,Travel from node 4 to node 28,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1428.981218,28.0,1458.981218,28.0,Dropping off package to Customer 28,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,1458.981218,28.0,1488.981218,28.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1488.981218,28.0,1548.981218,28.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,1548.981218,28.0,1602.444231,11.0,Travel from node 28 to node 11,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1602.444231,11.0,1632.444231,11.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1632.444231,11.0,1662.444231,11.0,Dropping off package to Customer 11,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,1662.444231,11.0,1722.444231,11.0,Launching UAV 2,UAV Launch
