% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.594174, -122.227519, 0.000000, -1.000000 
1, 1, 47.617401, -122.358710, 0.000000, 1.000000 
2, 1, 47.631990, -122.212095, 0.000000, 4.000000 
3, 1, 47.498898, -122.156599, 0.000000, 1.000000 
4, 1, 47.529224, -122.263518, 0.000000, 4.000000 
5, 1, 47.589548, -122.124525, 0.000000, 4.000000 
6, 1, 47.575292, -122.141650, 0.000000, 2.000000 
7, 1, 47.708474, -122.187852, 0.000000, 3.000000 
8, 1, 47.619035, -122.126984, 0.000000, 5.000000 
9, 1, 47.522916, -122.155714, 0.000000, 4.000000 
10, 1, 47.546829, -122.192830, 0.000000, 5.000000 
11, 1, 47.564124, -122.124307, 0.000000, 100.000000 
12, 1, 47.603094, -122.191691, 0.000000, 4.000000 
13, 1, 47.678605, -122.211987, 0.000000, 2.000000 
14, 1, 47.524044, -122.159316, 0.000000, 2.000000 
15, 1, 47.520706, -122.317909, 0.000000, 1.000000 
16, 1, 47.635972, -122.126762, 0.000000, 2.000000 
17, 1, 47.627645, -122.363405, 0.000000, 3.000000 
18, 1, 47.607064, -122.129455, 0.000000, 1.000000 
19, 1, 47.498476, -122.360576, 0.000000, 1.000000 
20, 1, 47.649087, -122.359349, 0.000000, 1.000000 
21, 1, 47.631928, -122.174374, 0.000000, 4.000000 
22, 1, 47.703629, -122.331537, 0.000000, 2.000000 
23, 1, 47.533994, -122.282219, 0.000000, 3.000000 
24, 1, 47.687114, -122.385390, 0.000000, 2.000000 
25, 1, 47.680340, -122.142182, 0.000000, 3.000000 
26, 1, 47.497915, -122.198844, 0.000000, 3.000000 
27, 1, 47.617071, -122.353745, 0.000000, 4.000000 
28, 1, 47.671487, -122.319083, 0.000000, 1.000000 
29, 1, 47.646017, -122.370475, 0.000000, 1.000000 
30, 1, 47.665115, -122.341207, 0.000000, 5.000000 
31, 1, 47.482160, -122.166661, 0.000000, 5.000000 
32, 1, 47.506641, -122.156457, 0.000000, 2.000000 
33, 1, 47.684302, -122.275116, 0.000000, 3.000000 
34, 1, 47.558269, -122.252085, 0.000000, 100.000000 
35, 1, 47.626248, -122.348219, 0.000000, 2.000000 
36, 1, 47.701516, -122.369390, 0.000000, 4.000000 
37, 1, 47.615395, -122.308840, 0.000000, 4.000000 
38, 1, 47.687666, -122.352122, 0.000000, 4.000000 
39, 1, 47.684762, -122.312124, 0.000000, 100.000000 
40, 1, 47.646957, -122.391552, 0.000000, 3.000000 
41, 1, 47.679429, -122.309610, 0.000000, 4.000000 
42, 1, 47.620848, -122.325483, 0.000000, 5.000000 
43, 1, 47.536974, -122.273324, 0.000000, 5.000000 
44, 1, 47.697384, -122.347296, 0.000000, 2.000000 
45, 1, 47.532121, -122.297657, 0.000000, 1.000000 
46, 1, 47.665373, -122.287387, 0.000000, 100.000000 
47, 1, 47.615460, -122.294237, 0.000000, 3.000000 
48, 1, 47.616765, -122.174595, 0.000000, 1.000000 
49, 1, 47.471463, -122.340953, 0.000000, 5.000000 
50, 1, 47.576533, -122.169986, 0.000000, 2.000000 
51, 1, 47.593017, -122.240832, 0.000000, 2.000000 
52, 1, 47.506147, -122.360442, 0.000000, 4.000000 
53, 1, 47.624524, -122.320958, 0.000000, 5.000000 
54, 1, 47.620030, -122.187116, 0.000000, 1.000000 
55, 1, 47.675997, -122.379912, 0.000000, 4.000000 
56, 1, 47.486441, -122.263318, 0.000000, 4.000000 
57, 1, 47.477004, -122.250738, 0.000000, 3.000000 
58, 1, 47.485792, -122.155470, 0.000000, 5.000000 
59, 1, 47.612943, -122.299129, 0.000000, 1.000000 
60, 1, 47.535895, -122.270032, 0.000000, 2.000000 
61, 1, 47.635306, -122.286032, 0.000000, 100.000000 
62, 1, 47.646092, -122.113906, 0.000000, 1.000000 
63, 1, 47.473488, -122.180970, 0.000000, 5.000000 
64, 1, 47.661809, -122.138182, 0.000000, 1.000000 
65, 1, 47.650599, -122.350629, 0.000000, 4.000000 
66, 1, 47.685058, -122.302773, 0.000000, 1.000000 
67, 1, 47.502333, -122.171335, 0.000000, 100.000000 
68, 1, 47.658053, -122.121606, 0.000000, 3.000000 
69, 1, 47.581193, -122.188276, 0.000000, 100.000000 
70, 1, 47.569921, -122.221581, 0.000000, 3.000000 
71, 1, 47.558872, -122.307842, 0.000000, 100.000000 
72, 1, 47.603223, -122.190731, 0.000000, 4.000000 
73, 1, 47.485524, -122.195884, 0.000000, 5.000000 
74, 1, 47.632352, -122.302322, 0.000000, 100.000000 
75, 1, 47.686960, -122.125351, 0.000000, 5.000000 
76, 1, 47.577698, -122.243028, 0.000000, 1.000000 
77, 1, 47.521715, -122.165330, 0.000000, 3.000000 
78, 1, 47.703956, -122.312978, 0.000000, 100.000000 
79, 1, 47.477979, -122.205522, 0.000000, 5.000000 
80, 1, 47.506219, -122.166921, 0.000000, 4.000000 
81, 1, 47.568087, -122.217523, 0.000000, 100.000000 
82, 1, 47.628924, -122.285459, 0.000000, 5.000000 
83, 1, 47.471119, -122.220937, 0.000000, 5.000000 
84, 1, 47.579187, -122.126109, 0.000000, 100.000000 
85, 1, 47.580986, -122.168356, 0.000000, 2.000000 
86, 1, 47.545472, -122.333165, 0.000000, 3.000000 
87, 1, 47.494116, -122.292869, 0.000000, 100.000000 
88, 1, 47.620532, -122.229003, 0.000000, 4.000000 
89, 1, 47.649960, -122.111463, 0.000000, 2.000000 
90, 1, 47.699004, -122.118583, 0.000000, 3.000000 
91, 1, 47.669825, -122.404554, 0.000000, 3.000000 
92, 1, 47.678594, -122.134966, 0.000000, 1.000000 
93, 1, 47.620431, -122.110978, 0.000000, 100.000000 
94, 1, 47.494378, -122.312913, 0.000000, 1.000000 
95, 1, 47.631937, -122.296342, 0.000000, 2.000000 
96, 1, 47.617244, -122.110661, 0.000000, 5.000000 
97, 1, 47.560329, -122.369796, 0.000000, 2.000000 
98, 1, 47.502551, -122.204216, 0.000000, 5.000000 
99, 1, 47.550981, -122.345904, 0.000000, 1.000000 
100, 1, 47.529858, -122.394505, 0.000000, 5.000000 
