Objective Function Value: 17321.024233 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck travels with UAV(s) on board,0.0,0.0,154.481139,51.0,Travel from node 0 to node 51,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,154.481139,51.0,184.481139,51.0,Dropping off package to Customer 51,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,184.481139,51.0,244.481139,51.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,244.481139,51.0,304.481139,51.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,304.481139,51.0,808.447772,37.0,Travel from node 51 to node 37,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,808.447772,37.0,838.447772,37.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,838.447772,37.0,868.447772,37.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,868.447772,37.0,898.447772,37.0,Dropping off package to Customer 37,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,898.447772,37.0,977.909377,59.0,Travel from node 37 to node 59,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,977.909377,59.0,1007.909377,59.0,Dropping off package to Customer 59,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1007.909377,59.0,1061.087808,47.0,Travel from node 59 to node 47,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1061.087808,47.0,1091.087808,47.0,Dropping off package to Customer 47,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,1091.087808,47.0,1151.087808,47.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,1151.087808,47.0,1211.087808,47.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,1211.087808,47.0,1398.042252,82.0,Travel from node 47 to node 82,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1398.042252,82.0,1428.042252,82.0,Dropping off package to Customer 82,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1428.042252,82.0,1505.363779,61.0,Travel from node 82 to node 61,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1505.363779,61.0,1535.363779,61.0,Dropping off package to Customer 61,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,1535.363779,61.0,1595.363779,61.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,1595.363779,61.0,1773.442898,95.0,Travel from node 61 to node 95,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1773.442898,95.0,1803.442898,95.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1803.442898,95.0,1833.442898,95.0,Dropping off package to Customer 95,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1833.442898,95.0,1904.481479,74.0,Travel from node 95 to node 74,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1904.481479,74.0,1934.481479,74.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,1934.481479,74.0,1964.481479,74.0,Dropping off package to Customer 74,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,1964.481479,74.0,2024.481479,74.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,2024.481479,74.0,2084.481479,74.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,2084.481479,74.0,2114.481479,74.0,Retrieving UAV 4,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,2114.481479,74.0,2174.481479,74.0,Launching UAV 4,UAV Launch
