% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 404.758778, 5183.845773 
0, 2, 467.856665, 7318.072355 
0, 3, 668.910221, 11407.546302 
0, 4, 291.836929, 3798.058967 
0, 5, 470.531327, 7628.899398 
0, 6, 459.260863, 8759.053419 
0, 7, 81.972185, 1066.806347 
0, 8, 451.579405, 8658.047495 
0, 9, 268.938144, 3460.745916 
0, 10, 257.034561, 3272.211048 
0, 11, 240.149647, 3124.020010 
0, 12, 302.335562, 3931.836763 
0, 13, 441.297694, 5818.639651 
0, 14, 444.103818, 6263.683834 
0, 15, 397.156212, 5456.221072 
0, 16, 165.994250, 2091.957386 
0, 17, 556.091073, 9900.774135 
0, 18, 285.456022, 4948.445309 
0, 19, 492.539377, 6708.308225 
0, 20, 428.608534, 8225.504998 
0, 21, 490.383980, 6378.580279 
0, 22, 263.460605, 3427.400012 
0, 23, 599.385123, 9736.561672 
0, 24, 647.011145, 9474.271489 
0, 25, 197.501924, 2569.153592 
0, 26, 292.175655, 3792.355071 
0, 27, 445.882138, 7878.621124 
0, 28, 486.786498, 8282.662338 
0, 29, 277.501432, 3608.677844 
0, 30, 614.633711, 10787.515431 
0, 31, 493.774331, 6983.197030 
0, 32, 398.093541, 6559.756222 
0, 33, 160.424193, 2470.732655 
0, 34, 253.258562, 3186.703165 
0, 35, 459.534179, 6470.590021 
0, 36, 286.037701, 3481.228954 
0, 37, 105.132552, 1367.877833 
0, 38, 515.892258, 9394.290730 
0, 39, 621.498470, 8753.337066 
0, 40, 303.153459, 3946.541314 
0, 41, 114.756378, 1479.639611 
0, 42, 419.008774, 7449.421972 
0, 43, 346.215524, 4437.974542 
0, 44, 128.137396, 1666.960041 
0, 45, 479.113485, 8885.136445 
0, 46, 250.865688, 3188.866207 
0, 47, 514.175684, 7448.875375 
0, 48, 220.923912, 2872.954231 
0, 49, 396.023582, 7568.519964 
0, 50, 379.226727, 5198.388584 
1, 0, 1091.350156, 17827.444953 
1, 1, 0.000000, 0.000000 
1, 2, 1360.043481, 23146.514720 
1, 3, 1561.097037, 27235.988667 
1, 4, 863.135474, 12529.394902 
1, 5, 1362.718142, 23457.341763 
1, 6, 846.727151, 12306.320107 
1, 7, 1114.270877, 18125.126517 
1, 8, 837.152594, 12183.406683 
1, 9, 840.137543, 12151.063157 
1, 10, 869.047651, 12491.939434 
1, 11, 1061.875729, 16596.006667 
1, 12, 1285.801996, 21009.540810 
1, 13, 1175.009661, 17778.894018 
1, 14, 1129.552441, 15982.852376 
1, 15, 1129.761484, 17184.979112 
1, 16, 1171.994718, 19225.313212 
1, 17, 1122.820956, 20525.351958 
1, 18, 1177.642838, 20776.887674 
1, 19, 1453.729214, 24576.593032 
1, 20, 976.626489, 15243.465995 
1, 21, 1452.789735, 24563.455877 
1, 22, 964.006205, 14360.418916 
1, 23, 1491.571939, 25565.004037 
1, 24, 1273.360550, 18949.623790 
1, 25, 1221.623841, 19897.225077 
1, 26, 976.159779, 13883.691540 
1, 27, 1338.068954, 23707.063489 
1, 28, 1378.973314, 24111.104703 
1, 29, 1260.967866, 20686.381891 
1, 30, 1003.489282, 14616.217765 
1, 31, 1246.831321, 18708.425441 
1, 32, 1290.280357, 22388.198587 
1, 33, 1064.116306, 17857.167295 
1, 34, 984.494756, 14080.116247 
1, 35, 1146.640660, 16208.622079 
1, 36, 1088.501400, 16656.067372 
1, 37, 1017.909047, 14386.387809 
1, 38, 934.333122, 13565.086684 
1, 39, 1215.141108, 18225.328588 
1, 40, 1227.124723, 21564.958034 
1, 41, 1092.628616, 15432.193145 
1, 42, 801.834973, 11723.444004 
1, 43, 796.680984, 11651.717756 
1, 44, 1037.578904, 17128.136813 
1, 45, 1025.728078, 14602.002861 
1, 46, 1229.841192, 17092.849604 
1, 47, 1269.870898, 19407.612225 
1, 48, 970.206506, 15128.629634 
1, 49, 1288.210397, 23396.962328 
1, 50, 1272.334834, 22011.085768 
2, 0, 487.453082, 7246.482456 
2, 1, 730.765234, 13409.911112 
2, 2, 0.000000, 0.000000 
2, 3, 515.829524, 6821.735185 
2, 4, 749.607470, 11903.513571 
2, 5, 263.301809, 3855.733365 
2, 6, 701.997274, 13712.337204 
2, 7, 444.935079, 6328.012230 
2, 8, 694.315816, 13611.331280 
2, 9, 690.720085, 12098.819200 
2, 10, 695.908093, 12108.721457 
2, 11, 486.834050, 7959.336612 
2, 12, 386.947418, 5038.806368 
2, 13, 686.618360, 10561.059955 
2, 14, 713.006388, 11776.976006 
2, 15, 618.872142, 9718.106076 
2, 16, 450.230406, 6355.619343 
2, 17, 746.072603, 13758.712720 
2, 18, 226.359792, 2947.085707 
2, 19, 326.159900, 4243.733893 
2, 20, 698.363904, 13652.345282 
2, 21, 325.220421, 4230.596738 
2, 22, 559.668027, 9774.044048 
2, 23, 399.340676, 5630.172604 
2, 24, 868.727075, 13736.156493 
2, 25, 366.896692, 4775.554978 
2, 26, 749.946196, 11897.809676 
2, 27, 326.055403, 4941.522278 
2, 28, 283.947074, 4112.821528 
2, 29, 396.135752, 5155.122436 
2, 30, 884.389081, 16214.355715 
2, 31, 715.490261, 11245.082035 
2, 32, 187.862021, 2447.442574 
2, 33, 403.160604, 7424.016441 
2, 34, 711.029103, 11292.157770 
2, 35, 728.436749, 11983.882194 
2, 36, 529.067946, 8491.454739 
2, 37, 542.763405, 9210.811028 
2, 38, 785.647628, 14821.131014 
2, 39, 890.401040, 14266.629238 
2, 40, 278.052806, 3617.658058 
2, 41, 527.028195, 7321.227092 
2, 42, 688.764143, 12876.262256 
2, 43, 694.846768, 12910.152828 
2, 44, 416.317247, 6792.876017 
2, 45, 746.626536, 14260.040284 
2, 46, 536.615070, 7862.669415 
2, 47, 735.891614, 11710.760379 
2, 48, 535.333486, 9114.249589 
2, 49, 87.961860, 1145.993624 
2, 50, 188.702626, 2891.998718 
3, 0, 695.088400, 11464.830227 
3, 1, 938.400553, 17628.258884 
3, 2, 499.131370, 7951.776845 
3, 3, 0.000000, 0.000000 
3, 4, 957.242788, 16121.861343 
3, 5, 357.861772, 4939.291462 
3, 6, 909.632593, 17930.684976 
3, 7, 652.570398, 10546.360001 
3, 8, 901.951135, 17829.679052 
3, 9, 898.355403, 16317.166972 
3, 10, 903.543412, 16327.069229 
3, 11, 695.988862, 11160.372996 
3, 12, 594.582737, 9257.154139 
3, 13, 895.773172, 13762.096339 
3, 14, 922.161200, 14978.012390 
3, 15, 828.026954, 12919.142460 
3, 16, 657.865724, 10573.967114 
3, 17, 953.707922, 17977.060491 
3, 18, 446.366961, 7118.566030 
3, 19, 712.292616, 10847.640828 
3, 20, 905.999222, 17870.693054 
3, 21, 711.353137, 10834.503672 
3, 22, 767.303345, 13992.391820 
3, 23, 373.115185, 5229.682056 
3, 24, 1077.881887, 16937.192877 
3, 25, 574.532010, 8993.902750 
3, 26, 957.581515, 16116.157447 
3, 27, 533.690722, 9159.870049 
3, 28, 280.874016, 3931.240925 
3, 29, 603.771070, 9373.470208 
3, 30, 1092.024399, 20432.703487 
3, 31, 924.645073, 14446.118418 
3, 32, 548.843759, 8659.246382 
3, 33, 610.795923, 11642.364212 
3, 34, 918.664421, 15510.505541 
3, 35, 937.591561, 15184.918577 
3, 36, 738.222758, 11692.491123 
3, 37, 750.398724, 13429.158800 
3, 38, 993.282946, 19039.478785 
3, 39, 1099.555852, 17467.665622 
3, 40, 485.688125, 7836.005829 
3, 41, 734.663513, 11539.574863 
3, 42, 896.399462, 17094.610027 
3, 43, 902.482087, 17128.500600 
3, 44, 625.472059, 9993.912401 
3, 45, 954.261855, 18478.388055 
3, 46, 744.250388, 12081.017186 
3, 47, 945.046426, 14911.796763 
3, 48, 742.968805, 13332.597361 
3, 49, 503.225171, 6610.813709 
3, 50, 360.629420, 6007.180131 
4, 0, 291.836929, 3798.058967 
4, 1, 120.516836, 1610.590922 
4, 2, 754.835747, 11051.990226 
4, 3, 955.889303, 15141.464172 
4, 4, 0.000000, 0.000000 
4, 5, 757.510409, 11362.817269 
4, 6, 242.011078, 3110.192403 
4, 7, 373.884005, 4864.849820 
4, 8, 232.436521, 2987.278979 
4, 9, 90.941299, 1187.479647 
4, 10, 102.674744, 1239.735462 
4, 11, 440.840276, 5611.822755 
4, 12, 497.152257, 6467.643610 
4, 13, 598.034827, 7399.830633 
4, 14, 524.836369, 6786.724672 
4, 15, 557.642812, 8193.324858 
4, 16, 382.124349, 4974.588091 
4, 17, 805.409203, 13145.099635 
4, 18, 572.435104, 8682.363180 
4, 19, 696.644093, 9364.859352 
4, 20, 404.292755, 5185.457820 
4, 21, 694.488697, 9035.131406 
4, 22, 334.946826, 4132.621217 
4, 23, 886.364205, 13470.479542 
4, 24, 685.338005, 8850.161868 
4, 25, 489.413745, 6367.197066 
4, 26, 138.381022, 1747.977871 
4, 27, 732.861220, 11612.538995 
4, 28, 773.765580, 12016.580208 
4, 29, 494.719712, 6435.705292 
4, 30, 398.773209, 5420.090061 
4, 31, 674.712649, 9716.771187 
4, 32, 685.072623, 10293.674092 
4, 33, 425.541676, 5920.449741 
4, 34, 129.499569, 1675.637157 
4, 35, 541.924588, 7012.494375 
4, 36, 473.687947, 5861.733558 
4, 37, 221.750623, 2886.863771 
4, 38, 329.617050, 4368.958979 
4, 39, 635.127108, 8220.846884 
4, 40, 580.985852, 7561.552227 
4, 41, 281.772008, 3667.024913 
4, 42, 197.118900, 2527.316300 
4, 43, 72.961259, 959.550194 
4, 44, 399.004273, 5191.419259 
4, 45, 421.012005, 5405.875157 
4, 46, 379.623363, 4865.905800 
4, 47, 697.752226, 10415.957971 
4, 48, 388.834257, 4974.921070 
4, 49, 683.002663, 11302.437834 
4, 50, 666.205808, 8932.306455 
5, 0, 487.130383, 6646.248907 
5, 1, 747.950354, 13903.371499 
5, 2, 258.128273, 3828.523334 
5, 3, 361.996784, 4991.517633 
5, 4, 766.792589, 12396.973958 
5, 5, 0.000000, 0.000000 
5, 6, 719.182394, 14205.797591 
5, 7, 462.120198, 6821.472617 
5, 8, 711.500936, 14104.791667 
5, 9, 707.905204, 12592.279587 
