% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 1118.478228, 21409.340602 
0, 2, 1321.741888, 23369.917458 
0, 3, 693.159341, 10317.373801 
0, 4, 1084.992000, 15113.757286 
0, 5, 1420.644388, 27515.445892 
0, 6, 435.861161, 5737.018637 
0, 7, 1206.815668, 23763.498385 
0, 8, 1066.054693, 14669.814765 
0, 9, 397.519356, 5174.958018 
0, 10, 1029.954391, 19259.697460 
1, 0, 1152.130718, 22090.441162 
1, 1, 0.000000, 0.000000 
1, 2, 472.513141, 8411.035971 
1, 3, 1287.349706, 24629.177564 
1, 4, 1064.390711, 17246.409900 
1, 5, 558.470083, 7264.002147 
1, 6, 1094.559875, 22501.715563 
1, 7, 283.262391, 5671.781016 
1, 8, 1158.382014, 17328.890348 
1, 9, 951.753310, 16995.714863 
1, 10, 973.578814, 17478.486025 
2, 0, 1352.199483, 23123.327849 
2, 1, 477.605019, 8266.891400 
2, 2, 0.000000, 0.000000 
2, 3, 1614.038707, 29103.599653 
2, 4, 1484.646201, 25043.756938 
2, 5, 570.476908, 7873.730677 
2, 6, 1421.248876, 26976.137652 
2, 7, 214.560028, 2989.728993 
2, 8, 1578.637505, 25126.237385 
2, 9, 1219.451425, 22005.919198 
2, 10, 1393.834304, 25275.833063 
3, 0, 677.005714, 10296.930255 
3, 1, 1298.319115, 24736.957781 
3, 2, 1618.080704, 30100.009807 
3, 3, 0.000000, 0.000000 
3, 4, 1127.743352, 17501.547021 
3, 5, 1716.983204, 34245.538240 
3, 6, 501.096843, 6644.348958 
3, 7, 1491.209874, 29423.257243 
3, 8, 1108.806044, 17057.604500 
3, 9, 450.508306, 7146.307585 
3, 10, 1127.012772, 22011.651138 
4, 0, 1072.136977, 15509.754014 
4, 1, 1075.622332, 17244.197101 
4, 2, 1457.763841, 24669.751518 
4, 3, 1117.131010, 17081.652051 
4, 4, 0.000000, 0.000000 
4, 5, 1600.637200, 27311.741388 
4, 6, 1016.781763, 19398.451314 
4, 7, 1268.513091, 21930.496563 
4, 8, 223.506577, 2822.320228 
4, 9, 747.720708, 10759.761615 
4, 10, 713.231980, 9479.584183 
5, 0, 1484.259975, 28199.016611 
5, 1, 551.903920, 10452.427490 
5, 2, 583.867362, 7859.520867 
5, 3, 1746.099200, 34179.288415 
5, 4, 1558.945102, 27229.293028 
5, 5, 0.000000, 0.000000 
5, 6, 1553.309369, 32051.826414 
5, 7, 406.176212, 6113.498462 
5, 8, 1652.936405, 27311.773475 
5, 9, 1351.511918, 27081.607960 
5, 10, 1468.133205, 27461.369153 
6, 0, 434.290308, 5684.022893 
6, 1, 1143.274427, 22588.751898 
6, 2, 1463.036016, 27951.803923 
6, 3, 502.704507, 6688.657192 
6, 4, 1030.464532, 16226.479284 
6, 5, 1561.938516, 32097.332357 
6, 6, 0.000000, 0.000000 
6, 7, 1336.165186, 27275.051359 
6, 8, 1011.527224, 15782.536763 
6, 9, 417.094448, 6367.248391 
6, 10, 971.968084, 19863.445255 
7, 0, 1228.873331, 22024.253136 
7, 1, 278.438502, 5479.251927 
7, 2, 205.500878, 2949.922244 
7, 3, 1490.712555, 28004.524940 
7, 4, 1285.479684, 22256.117464 
7, 5, 408.642030, 5317.106768 
7, 6, 1297.922724, 25877.062939 
7, 7, 0.000000, 0.000000 
7, 8, 1379.470988, 22338.597912 
7, 9, 1096.125273, 20906.844485 
7, 10, 1194.667788, 22488.193589 
8, 0, 1053.263166, 15112.200697 
8, 1, 1191.980301, 17795.910065 
8, 2, 1574.121810, 25221.464482 
8, 3, 1098.257199, 16684.098734 
8, 4, 223.506577, 2822.320228 
8, 5, 1716.995169, 27863.454352 
8, 6, 1005.889039, 17021.694892 
8, 7, 1384.871060, 22482.209527 
8, 8, 0.000000, 0.000000 
8, 9, 728.846897, 10362.208298 
8, 10, 865.847180, 11586.712002 
9, 0, 397.519356, 5174.958018 
9, 1, 967.941993, 17034.070812 
9, 2, 1216.609063, 22925.269264 
9, 3, 452.842820, 7106.158102 
9, 4, 741.795779, 10653.751557 
9, 5, 1315.511563, 27070.797697 
9, 6, 418.638971, 6624.377804 
9, 7, 1101.682843, 23318.850191 
9, 8, 722.858472, 10209.809036 
9, 9, 0.000000, 0.000000 
9, 10, 786.597632, 14276.979004 
10, 0, 1032.584046, 17967.803184 
10, 1, 1008.912522, 17737.749022 
10, 2, 1391.054031, 25163.303438 
10, 3, 1139.872811, 21933.784578 
10, 4, 710.981407, 9450.326733 
10, 5, 1533.927391, 27805.293309 
10, 6, 947.082980, 19806.322577 
10, 7, 1201.803281, 22424.048483 
10, 8, 861.121525, 11560.678582 
10, 9, 790.089675, 14327.918791 
10, 10, 0.000000, 0.000000 
