problemName,vehicleFileID,UAVSpeedType,numUAVs,numTrucks
20191118T153332147450,101,maximum,4,-1

Objective Function Value: 5154.705663 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck travels with UAV(s) on board,0.0,0.0,97.114139,31.0,Travel from node 0 to node 31,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,97.114139,31.0,127.114139,31.0,Dropping off package to Customer 31,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,127.114139,31.0,191.75002,47.0,Travel from node 31 to node 47,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,191.75002,47.0,221.75002,47.0,Dropping off package to Customer 47,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,221.75002,47.0,312.984585,14.0,Travel from node 47 to node 14,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,312.984585,14.0,342.984585,14.0,Dropping off package to Customer 14,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,342.984585,14.0,364.451927,27.0,Travel from node 14 to node 27,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,364.451927,27.0,394.451927,27.0,Dropping off package to Customer 27,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,394.451927,27.0,442.241958,3.0,Travel from node 27 to node 3,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,442.241958,3.0,472.241958,3.0,Dropping off package to Customer 3,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,472.241958,3.0,532.241958,3.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,532.241958,3.0,592.241958,3.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,592.241958,3.0,652.241958,3.0,Launching UAV 5,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,652.241958,3.0,793.207205,37.0,Travel from node 3 to node 37,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,793.207205,37.0,823.207205,37.0,Dropping off package to Customer 37,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,823.207205,37.0,883.207205,37.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,883.207205,37.0,907.273218,26.0,Travel from node 37 to node 26,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,907.273218,26.0,937.273218,26.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,937.273218,26.0,967.273218,26.0,Dropping off package to Customer 26,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,967.273218,26.0,997.273218,26.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,997.273218,26.0,1057.273218,26.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with no UAVs on board,1057.273218,26.0,1117.273218,26.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck is stationary with no UAVs on board,1117.273218,26.0,1147.273218,26.0,Retrieving UAV 5,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1147.273218,26.0,1207.273218,26.0,Launching UAV 5,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,1207.273218,26.0,1239.30878,5.0,Travel from node 26 to node 5,Traveling
