problemName,vehicleFileID,UAVSpeedType,numUAVs,numTrucks
20191118T153332147450,103,variable,4,-1

Objective Function Value: 5154.705663 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck is stationary with UAV(s) on board,0.0,0.0,60.0,0.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,60.0,0.0,157.114139,31.0,Travel from node 0 to node 31,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,157.114139,31.0,187.114139,31.0,Dropping off package to Customer 31,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,187.114139,31.0,251.75002,47.0,Travel from node 31 to node 47,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,251.75002,47.0,281.75002,47.0,Dropping off package to Customer 47,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,281.75002,47.0,341.75002,47.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,341.75002,47.0,432.984585,14.0,Travel from node 47 to node 14,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,432.984585,14.0,462.984585,14.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,462.984585,14.0,492.984585,14.0,Dropping off package to Customer 14,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,492.984585,14.0,552.984585,14.0,Launching UAV 5,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,552.984585,14.0,574.451927,27.0,Travel from node 14 to node 27,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,574.451927,27.0,604.451927,27.0,Dropping off package to Customer 27,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,604.451927,27.0,664.451927,27.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,664.451927,27.0,724.451927,27.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,724.451927,27.0,772.241958,3.0,Travel from node 27 to node 3,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,772.241958,3.0,802.241958,3.0,Dropping off package to Customer 3,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,802.241958,3.0,943.207205,37.0,Travel from node 3 to node 37,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,943.207205,37.0,973.207205,37.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,973.207205,37.0,1003.207205,37.0,Dropping off package to Customer 37,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1003.207205,37.0,1027.273218,26.0,Travel from node 37 to node 26,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1027.273218,26.0,1057.273218,26.0,Retrieving UAV 5,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,1057.273218,26.0,1087.273218,26.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,1087.273218,26.0,1117.273218,26.0,Dropping off package to Customer 26,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1117.273218,26.0,1149.30878,5.0,Travel from node 26 to node 5,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1149.30878,5.0,1179.30878,5.0,Retrieving UAV 4,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,1179.30878,5.0,1209.30878,5.0,Dropping off package to Customer 5,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,1209.30878,5.0,1269.30878,5.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,1269.30878,5.0,1373.579749,10.0,Travel from node 5 to node 10,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1373.579749,10.0,1403.579749,10.0,Dropping off package to Customer 10,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,1403.579749,10.0,1463.579749,10.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,1463.579749,10.0,1514.850347,24.0,Travel from node 10 to node 24,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1514.850347,24.0,1544.850347,24.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,1544.850347,24.0,1574.850347,24.0,Dropping off package to Customer 24,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1574.850347,24.0,1652.051343,48.0,Travel from node 24 to node 48,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1652.051343,48.0,1682.051343,48.0,Dropping off package to Customer 48,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,1682.051343,48.0,1742.051343,48.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,1742.051343,48.0,1802.051343,48.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,1802.051343,48.0,1896.298543,6.0,Travel from node 48 to node 6,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,1896.298543,6.0,1926.298543,6.0,Dropping off package to Customer 6,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,1926.298543,6.0,2024.346989,12.0,Travel from node 6 to node 12,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2024.346989,12.0,2054.346989,12.0,Retrieving UAV 4,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,2054.346989,12.0,2084.346989,12.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,2084.346989,12.0,2114.346989,12.0,Dropping off package to Customer 12,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,2114.346989,12.0,2148.698724,13.0,Travel from node 12 to node 13,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2148.698724,13.0,2178.698724,13.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,2178.698724,13.0,2208.698724,13.0,Dropping off package to Customer 13,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,2208.698724,13.0,2479.930059,16.0,Travel from node 13 to node 16,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2479.930059,16.0,2509.930059,16.0,Dropping off package to Customer 16,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,2509.930059,16.0,2568.02268,25.0,Travel from node 16 to node 25,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2568.02268,25.0,2598.02268,25.0,Dropping off package to Customer 25,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,2598.02268,25.0,2658.02268,25.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,2658.02268,25.0,2751.919792,39.0,Travel from node 25 to node 39,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2751.919792,39.0,2781.919792,39.0,Dropping off package to Customer 39,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,2781.919792,39.0,2813.90306,36.0,Travel from node 39 to node 36,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2813.90306,36.0,2843.90306,36.0,Dropping off package to Customer 36,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,2843.90306,36.0,2903.90306,36.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,2903.90306,36.0,2964.715372,43.0,Travel from node 36 to node 43,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,2964.715372,43.0,2994.715372,43.0,Dropping off package to Customer 43,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,2994.715372,43.0,3054.715372,43.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,3054.715372,43.0,3159.005715,44.0,Travel from node 43 to node 44,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,3159.005715,44.0,3189.005715,44.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,3189.005715,44.0,3219.005715,44.0,Dropping off package to Customer 44,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,3219.005715,44.0,3337.865345,40.0,Travel from node 44 to node 40,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,3337.865345,40.0,3367.865345,40.0,Dropping off package to Customer 40,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,3367.865345,40.0,3434.141244,2.0,Travel from node 40 to node 2,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,3434.141244,2.0,3464.141244,2.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,3464.141244,2.0,3494.141244,2.0,Retrieving UAV 4,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,3494.141244,2.0,3524.141244,2.0,Dropping off package to Customer 2,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,3524.141244,2.0,3584.141244,2.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,3584.141244,2.0,3615.208172,30.0,Travel from node 2 to node 30,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,3615.208172,30.0,3645.208172,30.0,Dropping off package to Customer 30,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,3645.208172,30.0,3705.208172,30.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,3705.208172,30.0,3765.208172,30.0,Launching UAV 5,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,3765.208172,30.0,3825.208172,30.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,3825.208172,30.0,3894.787703,46.0,Travel from node 30 to node 46,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,3894.787703,46.0,3924.787703,46.0,Dropping off package to Customer 46,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,3924.787703,46.0,3975.960589,4.0,Travel from node 46 to node 4,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,3975.960589,4.0,4005.960589,4.0,Dropping off package to Customer 4,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,4005.960589,4.0,4035.960589,4.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck travels with UAV(s) on board,4035.960589,4.0,4067.390089,29.0,Travel from node 4 to node 29,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,4067.390089,29.0,4097.390089,29.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,4097.390089,29.0,4127.390089,29.0,Retrieving UAV 5,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,4127.390089,29.0,4157.390089,29.0,Dropping off package to Customer 29,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,4157.390089,29.0,4217.390089,29.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,4217.390089,29.0,4277.390089,29.0,Launching UAV 3,UAV Launch
1.0,Truck,Truck travels with UAV(s) on board,4277.390089,29.0,4348.339288,19.0,Travel from node 29 to node 19,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,4348.339288,19.0,4378.339288,19.0,Retrieving UAV 4,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,4378.339288,19.0,4408.339288,19.0,Dropping off package to Customer 19,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,4408.339288,19.0,4468.339288,19.0,Launching UAV 4,UAV Launch
1.0,Truck,Truck is stationary with UAV(s) on board,4468.339288,19.0,4528.339288,19.0,Launching UAV 5,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,4528.339288,19.0,4685.976464,17.0,Travel from node 19 to node 17,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,4685.976464,17.0,4715.976464,17.0,Retrieving UAV 3,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,4715.976464,17.0,4745.976464,17.0,Dropping off package to Customer 17,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,4745.976464,17.0,4837.471102,9.0,Travel from node 17 to node 9,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,4837.471102,9.0,4867.471102,9.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,4867.471102,9.0,4897.471102,9.0,Retrieving UAV 4,UAV Recovery
1.0,Truck,Truck is stationary with UAV(s) on board,4897.471102,9.0,4927.471102,9.0,Retrieving UAV 5,UAV Recovery
