% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 795.172124, 10342.321123 
0, 2, 756.032942, 11409.064028 
0, 3, 1182.331864, 21310.684291 
0, 4, 430.052036, 5611.517819 
0, 5, 920.116304, 17622.727279 
0, 6, 730.131284, 11573.267552 
0, 7, 867.086840, 11331.166074 
0, 8, 1223.337112, 23793.515621 
0, 9, 836.355660, 10646.118225 
0, 10, 981.009943, 17283.188191 
0, 11, 934.638461, 14851.846414 
0, 12, 491.176782, 8298.546408 
0, 13, 1089.537177, 20285.478062 
0, 14, 975.934350, 17323.419005 
0, 15, 1218.470535, 20691.835694 
0, 16, 1134.399686, 22696.179803 
0, 17, 576.949440, 7450.442351 
0, 18, 1088.743512, 21089.539253 
0, 19, 1036.989904, 16095.945399 
0, 20, 999.573136, 17831.637460 
0, 21, 748.097001, 11074.105285 
0, 22, 1111.055361, 19249.443358 
0, 23, 1193.752132, 22151.168912 
0, 24, 1154.392783, 20485.505267 
0, 25, 993.286109, 18266.471323 
1, 0, 791.726311, 10297.525561 
1, 1, 0.000000, 0.000000 
1, 2, 957.265568, 14025.941024 
1, 3, 901.242409, 13310.115874 
1, 4, 396.076598, 5159.708826 
1, 5, 511.311467, 11059.810552 
1, 6, 234.060015, 3053.862167 
1, 7, 162.391767, 2125.578169 
1, 8, 1101.410042, 18982.205867 
1, 9, 745.584032, 10316.023916 
1, 10, 1333.148637, 23792.984801 
1, 11, 548.528657, 9907.921808 
1, 12, 984.915496, 16329.299874 
1, 13, 729.003309, 14486.204862 
1, 14, 1059.579469, 20092.225827 
1, 15, 1570.609229, 27201.632305 
1, 16, 1012.472616, 17884.870049 
1, 17, 861.469283, 12003.284243 
1, 18, 966.816441, 16278.229498 
1, 19, 651.192463, 11159.617381 
1, 20, 1351.711830, 24341.434070 
1, 21, 648.158480, 8646.002958 
1, 22, 1463.194055, 25759.239969 
1, 23, 1071.825062, 17339.859158 
1, 24, 1238.037902, 23254.312089 
1, 25, 712.196654, 10265.902906 
2, 0, 783.295702, 11554.815163 
2, 1, 961.547687, 14096.717454 
2, 2, 0.000000, 0.000000 
2, 3, 1681.553682, 31563.541971 
2, 4, 680.085508, 9595.775490 
2, 5, 856.322456, 12804.052268 
2, 6, 830.745616, 12391.861813 
2, 7, 968.685807, 15649.259084 
2, 8, 1722.558930, 34046.373302 
2, 9, 1377.798264, 23185.335354 
2, 10, 1480.231762, 27536.045871 
2, 11, 788.601489, 10944.073135 
2, 12, 990.398601, 18551.404089 
2, 13, 1074.014298, 16230.446578 
2, 14, 1018.789412, 13644.444338 
2, 15, 1717.692353, 30944.693375 
2, 16, 1633.621505, 32949.037484 
2, 17, 1182.969479, 20773.572880 
2, 18, 1587.965330, 31342.396933 
2, 19, 801.839313, 10774.841827 
2, 20, 1498.794954, 28084.495140 
2, 21, 711.186777, 9168.545455 
2, 22, 1610.277179, 29502.301039 
2, 23, 1692.973951, 32404.026593 
2, 24, 773.169283, 10566.707862 
2, 25, 1492.507927, 28519.329004 
3, 0, 1164.202481, 20943.821365 
3, 1, 908.485231, 13496.341300 
3, 2, 1652.433953, 31171.599528 
3, 3, 0.000000, 0.000000 
3, 4, 1293.967876, 18508.911895 
3, 5, 1193.210433, 22506.176006 
3, 6, 1012.723276, 16262.731014 
3, 7, 923.384159, 13695.095729 
3, 8, 784.895294, 10314.245333 
3, 9, 688.529478, 9510.181104 
3, 10, 1265.853484, 22683.245826 
3, 11, 1230.427624, 21354.287262 
3, 12, 917.620343, 15219.560899 
3, 13, 1410.902276, 25932.570316 
3, 14, 1742.246789, 34031.639275 
3, 15, 1503.314076, 26091.893330 
3, 16, 491.722416, 6266.887731 
3, 17, 788.743882, 11044.728037 
3, 18, 628.142605, 8098.197395 
3, 19, 1333.091430, 22605.982835 
3, 20, 1284.416677, 23231.695095 
3, 21, 1390.272978, 22378.191432 
3, 22, 1395.898902, 24649.500994 
3, 23, 304.215831, 3866.326470 
3, 24, 1988.414185, 37452.538570 
3, 25, 227.236071, 3308.295755 
4, 0, 428.329754, 5589.128157 
4, 1, 396.076598, 5159.708826 
4, 2, 686.838519, 9842.492484 
4, 3, 1286.725055, 18322.686469 
4, 4, 0.000000, 0.000000 
4, 5, 675.834918, 12907.944578 
4, 6, 422.495321, 5531.091636 
4, 7, 470.790297, 6130.629299 
4, 8, 1400.565127, 28071.723195 
4, 9, 1055.804461, 17210.685248 
4, 10, 1158.237959, 21561.395765 
4, 11, 690.145353, 9828.060986 
4, 12, 668.404797, 12576.753983 
4, 13, 845.255792, 15570.695361 
4, 14, 881.187609, 15753.632356 
4, 15, 1395.698550, 24970.043269 
4, 16, 1311.627702, 26974.387377 
4, 17, 860.975676, 14798.922774 
4, 18, 1265.971527, 25367.746827 
4, 19, 792.496797, 11072.159971 
4, 20, 1176.801151, 22109.845034 
4, 21, 544.568613, 7253.490084 
4, 22, 1288.283376, 23527.650933 
4, 23, 1370.980147, 26429.376487 
4, 24, 1059.646042, 18915.718617 
4, 25, 1097.679300, 15278.473501 
5, 0, 1102.034651, 21394.629186 
5, 1, 712.514818, 14640.155712 
5, 2, 1055.235194, 16397.943299 
5, 3, 1362.869828, 25632.061195 
5, 4, 853.983844, 16796.556354 
5, 5, 0.000000, 0.000000 
5, 6, 590.724884, 12253.271194 
5, 7, 613.392347, 13356.631936 
5, 8, 1563.037460, 31304.151188 
5, 9, 1207.211450, 22637.969237 
5, 10, 1794.776055, 36114.930122 
5, 11, 348.335525, 5652.128187 
5, 12, 1309.137550, 28391.218112 
5, 13, 212.776217, 3354.348598 
5, 14, 1297.332333, 28600.443936 
5, 15, 2032.236647, 39523.577626 
5, 16, 1474.100035, 30206.815370 
