% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.583717, -122.226777, 0.000000, -1.000000 
1, 1, 47.529813, -122.322294, 0.000000, 4.000000 
2, 1, 47.484819, -122.346754, 0.000000, 1.000000 
3, 1, 47.553609, -122.269813, 0.000000, 5.000000 
4, 1, 47.551322, -122.132917, 0.000000, 5.000000 
5, 1, 47.636027, -122.200766, 0.000000, 2.000000 
6, 1, 47.636036, -122.367019, 0.000000, 4.000000 
7, 1, 47.575009, -122.138303, 0.000000, 4.000000 
8, 1, 47.621453, -122.356091, 0.000000, 5.000000 
9, 1, 47.630164, -122.368405, 0.000000, 3.000000 
10, 1, 47.482431, -122.361102, 0.000000, 5.000000 
11, 1, 47.701902, -122.362817, 0.000000, 100.000000 
12, 1, 47.679354, -122.122908, 0.000000, 5.000000 
13, 1, 47.614797, -122.332294, 0.000000, 2.000000 
14, 1, 47.707060, -122.204619, 0.000000, 2.000000 
15, 1, 47.557015, -122.397787, 0.000000, 1.000000 
16, 1, 47.675875, -122.259950, 0.000000, 4.000000 
17, 1, 47.597164, -122.308878, 0.000000, 2.000000 
18, 1, 47.707866, -122.170622, 0.000000, 4.000000 
19, 1, 47.650794, -122.193729, 0.000000, 3.000000 
20, 1, 47.617570, -122.357825, 0.000000, 5.000000 
21, 1, 47.496776, -122.163108, 0.000000, 100.000000 
22, 1, 47.490912, -122.106077, 0.000000, 2.000000 
23, 1, 47.584591, -122.399189, 0.000000, 1.000000 
24, 1, 47.541893, -122.283224, 0.000000, 100.000000 
25, 1, 47.664817, -122.311395, 0.000000, 2.000000 
26, 1, 47.482960, -122.183301, 0.000000, 3.000000 
27, 1, 47.662371, -122.291550, 0.000000, 2.000000 
28, 1, 47.571706, -122.154047, 0.000000, 2.000000 
29, 1, 47.666444, -122.305350, 0.000000, 4.000000 
30, 1, 47.632388, -122.123888, 0.000000, 4.000000 
31, 1, 47.652133, -122.375569, 0.000000, 4.000000 
32, 1, 47.517302, -122.368640, 0.000000, 100.000000 
33, 1, 47.529952, -122.394705, 0.000000, 100.000000 
34, 1, 47.578509, -122.168552, 0.000000, 100.000000 
35, 1, 47.501608, -122.351710, 0.000000, 1.000000 
36, 1, 47.670214, -122.153279, 0.000000, 5.000000 
37, 1, 47.497765, -122.204920, 0.000000, 2.000000 
38, 1, 47.483922, -122.196501, 0.000000, 4.000000 
39, 1, 47.567348, -122.354432, 0.000000, 2.000000 
40, 1, 47.621988, -122.357397, 0.000000, 3.000000 
41, 1, 47.508840, -122.242003, 0.000000, 2.000000 
42, 1, 47.595779, -122.204901, 0.000000, 100.000000 
43, 1, 47.612131, -122.120099, 0.000000, 5.000000 
44, 1, 47.623620, -122.328614, 0.000000, 3.000000 
45, 1, 47.696361, -122.149647, 0.000000, 3.000000 
46, 1, 47.680850, -122.125531, 0.000000, 1.000000 
47, 1, 47.683847, -122.277279, 0.000000, 5.000000 
48, 1, 47.621162, -122.237600, 0.000000, 4.000000 
49, 1, 47.542689, -122.132316, 0.000000, 100.000000 
50, 1, 47.580686, -122.176571, 0.000000, 100.000000 
