% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.689838, -122.348847, 0.000000, -1.000000 
1, 1, 47.588049, -122.386947, 0.000000, 100.000000 
2, 1, 47.620367, -122.111716, 0.000000, 3.000000 
3, 1, 47.595774, -122.320273, 0.000000, 5.000000 
4, 1, 47.566593, -122.359626, 0.000000, 100.000000 
5, 1, 47.699508, -122.329471, 0.000000, 1.000000 
6, 1, 47.667509, -122.199781, 0.000000, 1.000000 
7, 1, 47.672359, -122.368011, 0.000000, 4.000000 
8, 1, 47.562479, -122.388807, 0.000000, 3.000000 
9, 1, 47.609285, -122.291686, 0.000000, 1.000000 
10, 1, 47.666765, -122.319327, 0.000000, 4.000000 
