% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 919.212781, 11962.714755 
0, 2, 293.537196, 3756.989267 
0, 3, 188.089771, 2283.052749 
0, 4, 1167.412929, 18228.178902 
0, 5, 1006.176112, 18906.545658 
0, 6, 884.741963, 17081.403842 
0, 7, 1196.754087, 19648.759839 
0, 8, 888.205834, 16495.350908 
0, 9, 1146.132941, 23932.695558 
0, 10, 1013.542170, 20409.467177 
0, 11, 821.021110, 14413.581249 
0, 12, 586.170079, 7642.496108 
0, 13, 838.460399, 14678.676129 
0, 14, 1102.978784, 18670.287361 
0, 15, 1080.784598, 21444.092657 
0, 16, 838.884726, 13100.625556 
0, 17, 870.104523, 15949.377392 
0, 18, 778.410319, 10142.055867 
0, 19, 892.127850, 14268.834824 
0, 20, 1202.090375, 22449.172914 
0, 21, 1326.414466, 23594.896856 
0, 22, 738.049732, 9378.213708 
0, 23, 874.092800, 13785.050649 
0, 24, 848.481002, 12884.662285 
0, 25, 1040.384687, 19512.171359 
0, 26, 448.806752, 5532.358717 
0, 27, 1102.593446, 19280.154840 
0, 28, 1190.771772, 19045.399505 
0, 29, 630.425601, 8001.309394 
0, 30, 399.284534, 4997.245747 
0, 31, 943.063771, 14808.627591 
0, 32, 1218.543007, 23673.771918 
0, 33, 617.323330, 8037.642611 
0, 34, 467.754033, 6216.743525 
0, 35, 600.377016, 7853.360696 
0, 36, 1090.809653, 18406.691030 
0, 37, 1280.987796, 22270.679113 
0, 38, 1525.833445, 29107.165343 
0, 39, 996.752629, 18782.413400 
0, 40, 1228.469673, 24868.188413 
0, 41, 444.333405, 5580.159389 
0, 42, 273.123731, 3509.948112 
0, 43, 1365.903178, 24159.330195 
0, 44, 215.349393, 2763.864298 
0, 45, 1434.868738, 25082.190582 
0, 46, 837.080117, 11754.206280 
0, 47, 1150.876429, 19026.063734 
0, 48, 1037.923986, 20856.969495 
0, 49, 828.026345, 13140.865599 
0, 50, 1176.974689, 17779.466715 
0, 51, 1210.293358, 21768.226411 
0, 52, 1028.218762, 21011.963110 
0, 53, 1071.365846, 21586.260036 
0, 54, 888.618164, 11118.181871 
0, 55, 1039.337765, 18150.873388 
0, 56, 1289.443499, 24595.750052 
0, 57, 437.302468, 5517.439537 
0, 58, 681.488233, 11197.418700 
0, 59, 1020.526238, 13232.035168 
0, 60, 279.655920, 3586.667205 
0, 61, 712.852317, 11646.659413 
0, 62, 828.516901, 13267.708866 
0, 63, 885.832035, 11522.387346 
0, 64, 1069.634913, 15599.506688 
0, 65, 902.007902, 14497.173583 
0, 66, 761.769238, 9685.587975 
0, 67, 556.273881, 7243.144983 
0, 68, 1449.273727, 27582.503704 
0, 69, 1170.579259, 20671.080072 
0, 70, 1020.587782, 18551.283785 
0, 71, 1019.561178, 19435.215781 
0, 72, 979.616963, 14472.530174 
0, 73, 1159.835196, 19404.494574 
0, 74, 434.243439, 5498.824122 
0, 75, 966.690335, 15632.016115 
0, 76, 973.313579, 17523.672244 
0, 77, 1064.315157, 20905.293183 
0, 78, 905.265316, 11512.740976 
0, 79, 895.575813, 14622.717848 
0, 80, 1226.384033, 23776.183673 
0, 81, 1517.853210, 28456.465548 
0, 82, 522.563579, 6805.378440 
0, 83, 604.508283, 8010.766991 
0, 84, 298.761734, 3881.572210 
0, 85, 697.797720, 9352.681860 
0, 86, 562.619803, 7293.833334 
0, 87, 642.295104, 8224.173660 
0, 88, 733.750668, 9765.269472 
0, 89, 1149.277694, 19362.817441 
0, 90, 1136.117553, 20315.813454 
0, 91, 1079.267058, 18095.998263 
0, 92, 860.043833, 13334.652125 
0, 93, 398.541868, 5159.011472 
0, 94, 881.964437, 11233.475808 
0, 95, 628.225618, 8152.153279 
0, 96, 885.969631, 13946.355341 
0, 97, 1731.848125, 31791.887616 
0, 98, 434.602374, 5533.932135 
0, 99, 771.241516, 10738.036549 
0, 100, 803.566304, 10559.818120 
1, 0, 919.212781, 11962.714755 
1, 1, 0.000000, 0.000000 
1, 2, 793.027101, 12884.669852 
1, 3, 1090.371088, 16734.264928 
1, 4, 1480.509443, 25002.329294 
1, 5, 770.621893, 11629.529522 
1, 6, 1197.838477, 23855.554235 
1, 7, 1214.212791, 17555.471472 
1, 8, 652.651615, 9218.334773 
1, 9, 1320.198256, 27055.894265 
1, 10, 1324.362582, 25468.348213 
1, 11, 1350.221518, 26394.794855 
1, 12, 1100.184731, 14172.955815 
1, 13, 1151.556912, 21452.826521 
1, 14, 935.142354, 14425.468751 
1, 15, 1305.869776, 24014.760909 
1, 16, 1151.981240, 19874.775949 
1, 17, 634.550304, 8672.361257 
1, 18, 262.223609, 3302.188364 
1, 19, 1421.328258, 26250.048430 
1, 20, 1256.314541, 20787.315563 
1, 21, 1370.508089, 23915.336157 
1, 22, 1203.547349, 19658.926891 
1, 23, 1187.189313, 20559.201041 
1, 24, 1377.681410, 24865.875892 
1, 25, 804.830468, 12235.155224 
1, 26, 946.731711, 15732.323168 
1, 27, 867.039226, 12003.138704 
1, 28, 1104.631354, 19165.370485 
1, 29, 1112.197904, 18198.468838 
1, 30, 1026.487092, 18103.760560 
1, 31, 771.566787, 12012.765451 
1, 32, 1107.346903, 19482.391686 
1, 33, 420.578773, 5470.786865 
1, 34, 911.144544, 14802.278008 
1, 35, 1274.216263, 23493.496992 
1, 36, 1112.208244, 17108.138209 
1, 37, 1194.847377, 22390.650093 
1, 38, 1290.279226, 21830.149207 
1, 39, 761.198409, 11505.397265 
1, 40, 1444.234105, 28655.944190 
1, 41, 947.524683, 16377.930765 
1, 42, 1110.302776, 16943.768593 
1, 43, 1314.888915, 22657.793037 
1, 44, 790.887122, 12816.745847 
