% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 1390.932684, 26706.142858 
0, 2, 1876.952539, 43669.891774 
0, 3, 1866.265019, 44596.365851 
0, 4, 1780.294172, 37325.160505 
0, 5, 1265.586326, 25227.848918 
0, 6, 1514.794250, 36801.802298 
0, 7, 639.191417, 14674.925148 
0, 8, 117.010425, 2372.035970 
0, 9, 1127.107139, 23586.115335 
0, 10, 1603.085278, 39921.981646 
0, 11, 1511.620546, 31360.443339 
0, 12, 517.386650, 7548.435400 
0, 13, 1849.717124, 38811.865544 
0, 14, 547.161383, 11137.225123 
0, 15, 1423.090650, 31158.306112 
0, 16, 607.386402, 10965.517846 
0, 17, 1884.254424, 44290.629832 
0, 18, 634.816112, 11570.509914 
0, 19, 438.469629, 7463.879975 
0, 20, 1666.289899, 34689.880122 
0, 21, 833.050670, 14043.755200 
0, 22, 1690.752204, 35294.095029 
0, 23, 1067.260633, 22572.063280 
0, 24, 1747.071087, 36209.499845 
0, 25, 285.648144, 4201.477023 
0, 26, 1459.314602, 28456.488760 
0, 27, 1567.259045, 33774.649628 
0, 28, 725.076281, 16189.341739 
0, 29, 869.985534, 18339.212668 
0, 30, 649.786271, 11042.281992 
0, 31, 1095.317287, 18712.029524 
0, 32, 1542.317162, 34869.849116 
0, 33, 1036.664310, 17822.947881 
0, 34, 1421.782015, 32117.476988 
0, 35, 1601.199455, 35592.639479 
0, 36, 1384.715226, 27042.518397 
0, 37, 1393.577815, 26891.966892 
0, 38, 590.863274, 13910.421683 
0, 39, 1334.635806, 31307.118929 
0, 40, 691.457856, 11336.635751 
0, 41, 1165.848303, 19554.750977 
0, 42, 1398.617591, 28550.007505 
0, 43, 1346.931590, 26412.060462 
0, 44, 1720.871109, 35692.111079 
0, 45, 650.117870, 12512.707647 
0, 46, 391.820944, 8198.940394 
0, 47, 1240.720155, 20799.821584 
0, 48, 1977.919779, 45467.505695 
0, 49, 562.618839, 8436.056655 
0, 50, 314.497859, 4581.058457 
1, 0, 1228.210239, 22278.717898 
1, 1, 0.000000, 0.000000 
1, 2, 1494.895564, 27290.867833 
1, 3, 1457.481131, 27033.235856 
1, 4, 1278.791430, 21761.643272 
1, 5, 1293.669294, 19353.245705 
1, 6, 1397.817757, 26428.086108 
1, 7, 875.632495, 13366.066335 
1, 8, 1345.436977, 24651.309761 
1, 9, 1264.861917, 22087.643431 
1, 10, 1398.095933, 26568.650686 
1, 11, 1484.183568, 27118.032471 
1, 12, 1165.595555, 19966.602238 
1, 13, 1348.214381, 23248.348311 
1, 14, 949.915213, 14511.582243 
1, 15, 1384.795887, 26631.144589 
1, 16, 1247.022475, 18026.785336 
1, 17, 1405.081575, 26524.356380 
1, 18, 1156.057260, 16919.633298 
1, 19, 1226.750668, 20768.972402 
1, 20, 1149.331939, 14811.916500 
1, 21, 980.830483, 14343.308839 
1, 22, 1452.982554, 27102.160845 
1, 23, 347.532429, 4350.936807 
1, 24, 1241.373690, 19385.052840 
1, 25, 1416.638400, 24485.536167 
1, 26, 1591.040009, 27403.336554 
1, 27, 1450.282552, 23400.933439 
1, 28, 831.945560, 10689.553098 
1, 29, 1046.321471, 13505.029663 
1, 30, 1176.430648, 20107.282931 
1, 31, 1000.536525, 14626.458995 
1, 32, 1040.814420, 19306.331884 
1, 33, 941.883548, 13737.377351 
1, 34, 916.084618, 15293.029983 
1, 35, 1099.696713, 20029.122246 
1, 36, 1435.249252, 26048.153126 
1, 37, 961.270421, 12505.012658 
1, 38, 1049.963893, 16287.763310 
1, 39, 1217.659313, 20933.402739 
1, 40, 1253.316481, 23445.996232 
1, 41, 1017.384751, 17131.324963 
1, 42, 1371.180613, 24307.596637 
1, 43, 1435.603455, 25634.706726 
1, 44, 1407.588159, 26518.503999 
1, 45, 968.115349, 14563.228584 
1, 46, 1155.827012, 18873.231855 
1, 47, 1145.939393, 16714.251055 
1, 48, 1527.009886, 27709.780769 
1, 49, 1245.044589, 21637.176096 
1, 50, 1431.179148, 24717.525831 
2, 0, 1638.063030, 39133.361939 
2, 1, 1497.728928, 27574.111492 
2, 2, 0.000000, 0.000000 
2, 3, 143.402483, 2102.954249 
2, 4, 884.083235, 13909.295446 
2, 5, 1289.070583, 22884.334542 
2, 6, 562.259208, 7505.370607 
2, 7, 1285.485287, 30220.710376 
2, 8, 1755.289769, 41505.953802 
2, 9, 1174.014280, 23891.730187 
2, 10, 440.748003, 5628.374698 
2, 11, 1397.693745, 28459.037297 
