% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 1390.912028, 23419.409777 
0, 2, 1190.321364, 17914.569167 
0, 3, 1352.731975, 20602.133692 
0, 4, 1697.727890, 32550.727411 
0, 5, 1821.241085, 35088.963099 
0, 6, 2170.836655, 38615.923326 
0, 7, 1622.214841, 30527.876198 
0, 8, 465.403166, 6112.204083 
0, 9, 2204.527585, 39053.551687 
0, 10, 1290.353869, 22109.489638 
0, 11, 1354.298396, 20576.500759 
0, 12, 1895.889712, 31166.912786 
0, 13, 1473.865421, 25087.062875 
0, 14, 1402.531927, 24158.683731 
0, 15, 1367.512179, 23707.348407 
0, 16, 1868.801236, 30797.168013 
0, 17, 1654.459877, 30246.786412 
0, 18, 1425.480401, 23870.454948 
0, 19, 741.773168, 10024.755764 
0, 20, 947.020978, 14556.924193 
0, 21, 1686.496377, 27641.023927 
0, 22, 2049.958879, 36820.570643 
0, 23, 1249.804298, 21357.878244 
0, 24, 1651.489345, 30992.817749 
0, 25, 1584.417019, 25678.045963 
1, 0, 1355.290164, 22648.363786 
1, 1, 0.000000, 0.000000 
1, 2, 588.178773, 10924.655978 
1, 3, 437.483159, 6155.786013 
1, 4, 595.812346, 14095.069737 
1, 5, 711.480829, 16291.630823 
1, 6, 1068.921112, 20160.265652 
1, 7, 566.574571, 8804.831587 
1, 8, 946.198076, 19263.285114 
1, 9, 1102.612042, 20597.894013 
1, 10, 109.420170, 1427.978185 
1, 11, 356.371625, 4991.839556 
1, 12, 821.186111, 12604.929083 
1, 13, 873.774291, 14127.014808 
1, 14, 888.509074, 14317.523270 
1, 15, 823.968172, 13482.412939 
1, 16, 794.097635, 12235.184311 
1, 17, 552.544334, 11791.128738 
1, 18, 197.640099, 2579.157653 
1, 19, 769.423866, 15798.398820 
1, 20, 838.282603, 15716.887221 
1, 21, 652.950466, 8436.249152 
1, 22, 948.043336, 18364.912969 
1, 23, 1167.151238, 23975.131840 
1, 24, 684.383019, 10612.642932 
1, 25, 515.216045, 6622.960041 
2, 0, 1193.508904, 18840.287674 
2, 1, 578.935203, 10926.354184 
2, 2, 0.000000, 0.000000 
2, 3, 256.969222, 3498.042060 
2, 4, 980.187308, 23112.467083 
2, 5, 1095.855791, 25309.028169 
2, 6, 1453.296073, 29177.662998 
2, 7, 794.431845, 12340.356670 
2, 8, 897.306862, 16067.404370 
2, 9, 1486.987003, 29615.291359 
2, 10, 596.506151, 8519.908701 
2, 11, 266.156996, 3614.044787 
2, 12, 1205.561073, 21622.326429 
2, 13, 770.168797, 9970.244892 
2, 14, 767.307686, 10575.396587 
2, 15, 720.362679, 9325.643022 
2, 16, 1178.472597, 21252.581657 
2, 17, 936.919295, 20808.526083 
2, 18, 566.905806, 7702.127358 
2, 19, 452.045539, 7949.429483 
2, 20, 1267.030130, 25685.189529 
2, 21, 1046.706545, 21486.872842 
2, 22, 1332.418297, 27382.310315 
2, 23, 1569.813451, 32486.143581 
2, 24, 823.706349, 12805.298221 
2, 25, 948.512008, 13001.617991 
3, 0, 1357.271700, 21542.506393 
3, 1, 439.443442, 6209.099202 
3, 2, 260.453636, 3220.714273 
3, 3, 0.000000, 0.000000 
3, 4, 886.813514, 19512.435466 
3, 5, 1002.481997, 21708.996552 
3, 6, 1359.922280, 25577.631381 
3, 7, 786.596183, 10441.469341 
3, 8, 1061.069659, 18769.623089 
3, 9, 1393.613210, 26015.259742 
3, 10, 429.459045, 6144.588164 
3, 11, 132.135816, 1724.863168 
3, 12, 1112.187279, 18022.294812 
3, 13, 916.287020, 14810.352701 
3, 14, 931.021803, 15000.861164 
3, 15, 866.480901, 14165.750832 
3, 16, 1085.098803, 17652.550040 
3, 17, 843.545502, 17208.494466 
3, 18, 367.251517, 4785.284013 
