% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.589609, -122.227619, 0.000000, -1.000000 
1, 1, 47.481330, -122.321783, 0.000000, 5.000000 
2, 1, 47.676653, -122.120401, 0.000000, 4.000000 
3, 1, 47.609790, -122.120379, 0.000000, 3.000000 
4, 1, 47.567825, -122.310989, 0.000000, 100.000000 
5, 1, 47.478130, -122.261946, 0.000000, 2.000000 
6, 1, 47.670575, -122.373668, 0.000000, 5.000000 
7, 1, 47.562607, -122.312403, 0.000000, 3.000000 
8, 1, 47.665647, -122.300899, 0.000000, 1.000000 
9, 1, 47.699057, -122.276543, 0.000000, 4.000000 
10, 1, 47.610167, -122.203543, 0.000000, 1.000000 
11, 1, 47.689205, -122.146596, 0.000000, 4.000000 
12, 1, 47.593331, -122.295614, 0.000000, 100.000000 
13, 1, 47.473340, -122.112541, 0.000000, 4.000000 
14, 1, 47.590435, -122.226913, 0.000000, 2.000000 
15, 1, 47.649999, -122.362827, 0.000000, 1.000000 
16, 1, 47.498149, -122.172510, 0.000000, 1.000000 
17, 1, 47.490717, -122.104122, 0.000000, 5.000000 
18, 1, 47.575830, -122.365430, 0.000000, 1.000000 
19, 1, 47.587863, -122.128515, 0.000000, 100.000000 
20, 1, 47.471984, -122.317057, 0.000000, 5.000000 
21, 1, 47.702797, -122.309108, 0.000000, 5.000000 
22, 1, 47.672328, -122.134878, 0.000000, 4.000000 
23, 1, 47.646569, -122.219829, 0.000000, 4.000000 
24, 1, 47.585279, -122.198659, 0.000000, 2.000000 
25, 1, 47.704367, -122.304311, 0.000000, 100.000000 
