% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 445.492107, 7617.281005 
0, 2, 298.466073, 3755.423511 
0, 3, 555.230749, 9453.569587 
0, 4, 279.093304, 3397.420815 
0, 5, 387.551997, 8101.120850 
0, 6, 455.881463, 6188.625719 
0, 7, 753.489472, 12106.750002 
0, 8, 526.328827, 8821.593126 
0, 9, 690.575107, 11651.203269 
0, 10, 333.534839, 4223.872772 
0, 11, 564.239096, 7335.370347 
0, 12, 488.268483, 8302.267091 
0, 13, 227.139031, 2941.085559 
0, 14, 164.270958, 2116.917704 
0, 15, 228.617806, 2972.981299 
0, 16, 138.687243, 1741.614975 
0, 17, 515.100808, 7409.944688 
0, 18, 358.065575, 4555.693612 
0, 19, 995.209938, 15374.804533 
0, 20, 211.101985, 2743.510245 
0, 21, 163.422512, 2124.747027 
0, 22, 232.875988, 3137.167826 
0, 23, 217.276141, 2726.330321 
0, 24, 671.981297, 10976.602933 
0, 25, 421.151301, 5440.006729 
0, 26, 225.951467, 2838.604528 
0, 27, 288.042257, 4352.645317 
0, 28, 184.853123, 2341.278025 
0, 29, 611.451205, 8554.681282 
0, 30, 233.358399, 3035.226161 
0, 31, 405.470639, 7108.003745 
0, 32, 463.187899, 7685.952000 
0, 33, 442.725797, 8816.404228 
0, 34, 88.872412, 1138.755274 
0, 35, 362.253863, 4700.550558 
0, 36, 321.363923, 4142.485234 
0, 37, 234.954007, 3056.826993 
0, 38, 272.154630, 4135.184147 
0, 39, 195.424049, 2394.358186 
0, 40, 127.057118, 1591.239712 
0, 41, 125.331096, 1567.847020 
0, 42, 249.702225, 3853.280664 
0, 43, 745.311216, 11990.557348 
0, 44, 436.033072, 6049.570667 
0, 45, 565.299066, 7319.020701 
0, 46, 734.692340, 9552.411673 
0, 47, 422.926985, 5500.881630 
0, 48, 222.992970, 2725.587915 
0, 49, 444.280723, 5740.844180 
0, 50, 422.607376, 5286.508299 
1, 0, 435.707849, 7402.864839 
1, 1, 0.000000, 0.000000 
1, 2, 298.551707, 4570.072443 
1, 3, 770.997723, 15397.891108 
1, 4, 351.944818, 5305.221087 
1, 5, 603.318971, 14045.442371 
1, 6, 740.651459, 14172.789683 
1, 7, 668.088079, 9565.082656 
1, 8, 279.185326, 3556.636863 
1, 9, 965.531616, 18932.738306 
1, 10, 293.964031, 3749.521779 
1, 11, 844.315166, 17217.955499 
1, 12, 99.453743, 1159.660792 
1, 13, 583.151300, 10342.036150 
1, 14, 550.592735, 6996.622514 
1, 15, 542.827479, 10351.631879 
1, 16, 360.370642, 6430.008842 
1, 17, 165.271930, 1833.453228 
1, 18, 171.605746, 2120.004741 
1, 19, 909.808545, 12833.137187 
1, 20, 457.524271, 8710.420731 
1, 21, 510.364508, 9377.079198 
1, 22, 547.085661, 10515.818407 
1, 23, 554.019849, 10160.632681 
1, 24, 887.748271, 16920.924454 
1, 25, 173.227483, 2225.528276 
1, 26, 587.708258, 10400.777834 
1, 27, 229.531973, 2939.106767 
1, 28, 370.742131, 6627.272413 
1, 29, 269.569850, 3309.804170 
1, 30, 557.192794, 10538.998135 
1, 31, 93.433321, 1137.965668 
1, 32, 678.954873, 13630.273521 
1, 33, 658.492771, 14760.725749 
1, 34, 366.692233, 6575.189602 
1, 35, 156.775387, 2012.240780 
1, 36, 247.841207, 3196.676943 
1, 37, 558.788402, 10560.598967 
1, 38, 294.870401, 3808.240022 
1, 39, 392.833808, 4974.154943 
1, 40, 519.941665, 9471.529913 
1, 41, 316.846061, 5926.276681 
1, 42, 257.471704, 3846.800837 
1, 43, 659.909823, 9448.890002 
1, 44, 292.256559, 4198.682908 
1, 45, 319.203229, 4061.490905 
1, 46, 975.776728, 18928.104962 
1, 47, 641.467051, 12861.290320 
1, 48, 363.894898, 5562.323178 
1, 49, 168.352974, 2162.730167 
1, 50, 362.421998, 4923.092732 
2, 0, 269.782223, 3474.553982 
2, 1, 333.184760, 4714.901680 
2, 2, 0.000000, 0.000000 
2, 3, 612.017422, 9603.166731 
2, 4, 55.976864, 769.598684 
2, 5, 500.372282, 10417.454067 
2, 6, 637.704769, 10544.801379 
2, 7, 730.942288, 11389.563606 
2, 8, 503.781643, 8104.406730 
2, 9, 835.218643, 14620.876896 
2, 10, 388.481683, 5848.458309 
2, 11, 741.368477, 13589.967195 
2, 12, 290.368298, 4163.482616 
2, 13, 452.024486, 5907.211876 
2, 14, 396.123316, 5160.678698 
2, 15, 412.514505, 6039.770469 
2, 16, 216.369054, 2718.617842 
2, 17, 296.056374, 4278.274205 
2, 18, 335.567619, 4465.129353 
2, 19, 972.662755, 14657.618137 
2, 20, 324.702340, 4794.883675 
2, 21, 379.901829, 4968.601257 
2, 22, 416.772688, 6203.956996 
2, 23, 423.706875, 5848.771271 
2, 24, 728.767970, 11126.200077 
2, 25, 399.039601, 6031.708410 
2, 26, 456.581443, 5965.953560 
2, 27, 265.495073, 3635.458920 
2, 28, 140.631765, 1970.988626 
2, 29, 392.406771, 5423.010799 
2, 30, 426.879820, 6227.136724 
2, 31, 344.466609, 5901.561549 
2, 32, 509.471646, 7804.105712 
2, 33, 555.546081, 11132.737445 
2, 34, 222.690645, 2863.798601 
2, 35, 351.201956, 4743.573343 
2, 36, 342.358859, 5295.613474 
2, 37, 428.475429, 6248.737556 
2, 38, 185.391282, 2453.867690 
2, 39, 323.866936, 3953.204676 
2, 40, 370.162657, 4794.227127 
2, 41, 144.447250, 1907.860193 
2, 42, 227.155042, 3136.094267 
2, 43, 722.764033, 11273.370952 
2, 44, 417.506808, 6694.352197 
2, 45, 543.187366, 7910.722382 
2, 46, 872.830038, 15300.116659 
2, 47, 538.520362, 9233.302016 
2, 48, 67.926944, 1026.700775 
2, 49, 411.898137, 6794.926728 
2, 50, 159.235122, 1839.736421 
3, 0, 600.816213, 9549.860070 
3, 1, 782.554492, 15561.830285 
3, 2, 688.628359, 10698.727046 
3, 3, 0.000000, 0.000000 
3, 4, 650.394640, 9895.493769 
3, 5, 421.017858, 7483.012086 
3, 6, 544.717516, 7937.714746 
3, 7, 1132.053906, 20512.426675 
3, 8, 904.893261, 17227.269799 
3, 9, 957.274770, 17337.246049 
3, 10, 789.593300, 14971.321378 
3, 11, 653.741784, 9414.153018 
3, 12, 866.832917, 16707.943763 
3, 13, 670.574572, 10018.638578 
3, 14, 735.785214, 10826.215717 
3, 15, 501.504711, 7356.304039 
3, 16, 593.028296, 10632.442639 
3, 17, 891.029306, 14170.859818 
3, 18, 736.679237, 13587.992422 
3, 19, 1373.774372, 23780.481206 
3, 20, 434.207562, 6277.607460 
3, 21, 514.367867, 7519.190422 
3, 22, 538.828815, 8920.326150 
3, 23, 578.230430, 8818.096474 
3, 24, 301.055184, 4162.079379 
3, 25, 800.151219, 15154.571479 
3, 26, 675.131529, 10077.380262 
3, 27, 666.606691, 12758.321989 
3, 28, 569.865525, 8622.868354 
3, 29, 987.379703, 15315.596412 
3, 30, 480.910086, 7087.118057 
3, 31, 742.533024, 15052.553025 
3, 32, 219.205050, 3598.169880 
3, 33, 464.709971, 6817.148226 
3, 34, 598.330470, 10677.679448 
3, 35, 752.313573, 13866.436412 
3, 36, 743.470477, 14418.476542 
3, 37, 479.258436, 7064.787954 
3, 38, 650.719064, 12540.860820 
3, 39, 729.837930, 12326.535243 
3, 40, 614.921433, 9229.373723 
3, 41, 545.247104, 10074.076724 
3, 42, 628.266659, 12258.957336 
3, 43, 1123.875650, 20396.234021 
3, 44, 818.618425, 15817.215266 
3, 45, 944.298983, 17033.585451 
3, 46, 793.475615, 12365.674677 
3, 47, 445.533108, 6626.215383 
3, 48, 612.764801, 9372.435822 
3, 49, 809.964552, 15945.918204 
3, 50, 757.801565, 11087.659793 
4, 0, 275.083930, 3380.139416 
4, 1, 372.793426, 5482.066325 
4, 2, 65.657092, 853.776873 
4, 3, 617.319129, 9508.752166 
4, 4, 0.000000, 0.000000 
4, 5, 505.673989, 10323.039502 
4, 6, 630.880664, 8997.802430 
4, 7, 738.058212, 11404.773270 
4, 8, 510.897567, 8119.616395 
4, 9, 826.321145, 14363.264437 
4, 10, 395.597606, 5863.667974 
4, 11, 739.238297, 10144.547058 
4, 12, 329.976964, 4930.647261 
4, 13, 443.940829, 5772.562281 
4, 14, 401.425023, 5066.264133 
4, 15, 403.617007, 5782.158010 
4, 16, 221.670761, 2624.203277 
4, 17, 335.665040, 5045.438849 
4, 18, 342.683543, 4480.339018 
4, 19, 979.778678, 14672.827801 
4, 20, 318.313799, 4140.946861 
4, 21, 371.154036, 4807.605328 
4, 22, 407.875190, 5946.344537 
4, 23, 414.809377, 5591.158812 
4, 24, 734.069677, 11031.785512 
4, 25, 406.155525, 6046.918075 
4, 26, 448.497786, 5831.303965 
4, 27, 272.610997, 3650.668585 
4, 28, 124.666732, 1621.498216 
4, 29, 432.015437, 6190.175443 
4, 30, 417.982322, 5969.524265 
4, 31, 351.582533, 5916.771213 
4, 32, 514.773353, 7709.691147 
4, 33, 560.847788, 11038.322880 
4, 34, 227.992352, 2769.384036 
4, 35, 358.317879, 4758.783007 
4, 36, 349.474783, 5310.823138 
4, 37, 419.577931, 5991.125097 
4, 38, 195.270910, 2505.005511 
4, 39, 330.982860, 3968.414341 
4, 40, 375.464364, 4699.812562 
4, 41, 149.748958, 1813.445628 
4, 42, 234.270965, 3151.303932 
4, 43, 729.879956, 11288.580617 
4, 44, 424.622731, 6709.561861 
4, 45, 550.303289, 7925.932047 
4, 46, 878.131745, 15205.702093 
4, 47, 543.822069, 9138.887451 
4, 48, 73.228651, 932.286209 
4, 49, 419.014061, 6810.136393 
4, 50, 164.394092, 2020.949262 
5, 0, 485.960731, 8816.273843 
5, 1, 667.699010, 14828.244058 
5, 2, 589.908725, 11755.238112 
