% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.610454, -122.316782, 0.000000, -1.000000 
1, 1, 47.656701, -122.330540, 0.000000, 4.000000 
2, 1, 47.626252, -122.343885, 0.000000, 100.000000 
3, 1, 47.576394, -122.373712, 0.000000, 2.000000 
4, 1, 47.622481, -122.348496, 0.000000, 5.000000 
5, 1, 47.546796, -122.310523, 0.000000, 100.000000 
6, 1, 47.559385, -122.292841, 0.000000, 2.000000 
7, 1, 47.636581, -122.231075, 0.000000, 5.000000 
8, 1, 47.660086, -122.292820, 0.000000, 5.000000 
9, 1, 47.559909, -122.228278, 0.000000, 4.000000 
10, 1, 47.639899, -122.296786, 0.000000, 5.000000 
11, 1, 47.552356, -122.278952, 0.000000, 2.000000 
12, 1, 47.659639, -122.342232, 0.000000, 100.000000 
13, 1, 47.602500, -122.290888, 0.000000, 100.000000 
14, 1, 47.611957, -122.293745, 0.000000, 5.000000 
15, 1, 47.586215, -122.305542, 0.000000, 3.000000 
16, 1, 47.621898, -122.323503, 0.000000, 4.000000 
17, 1, 47.660564, -122.348635, 0.000000, 1.000000 
18, 1, 47.647368, -122.320929, 0.000000, 1.000000 
19, 1, 47.643407, -122.274909, 0.000000, 3.000000 
20, 1, 47.591464, -122.325935, 0.000000, 1.000000 
21, 1, 47.591650, -122.317181, 0.000000, 4.000000 
22, 1, 47.589887, -122.299699, 0.000000, 5.000000 
23, 1, 47.594084, -122.301179, 0.000000, 4.000000 
24, 1, 47.546632, -122.359745, 0.000000, 2.000000 
25, 1, 47.652287, -122.305564, 0.000000, 3.000000 
26, 1, 47.602553, -122.290744, 0.000000, 5.000000 
27, 1, 47.641502, -122.321343, 0.000000, 1.000000 
28, 1, 47.613189, -122.340259, 0.000000, 100.000000 
29, 1, 47.663653, -122.366573, 0.000000, 4.000000 
30, 1, 47.586108, -122.309467, 0.000000, 4.000000 
31, 1, 47.654462, -122.318857, 0.000000, 1.000000 
32, 1, 47.571539, -122.332732, 0.000000, 5.000000 
33, 1, 47.553451, -122.316463, 0.000000, 100.000000 
34, 1, 47.618589, -122.320055, 0.000000, 4.000000 
35, 1, 47.648257, -122.318072, 0.000000, 4.000000 
36, 1, 47.641898, -122.302095, 0.000000, 5.000000 
37, 1, 47.585987, -122.309581, 0.000000, 4.000000 
38, 1, 47.632217, -122.326481, 0.000000, 2.000000 
39, 1, 47.628251, -122.309299, 0.000000, 4.000000 
40, 1, 47.604331, -122.304360, 0.000000, 2.000000 
41, 1, 47.616108, -122.331349, 0.000000, 4.000000 
42, 1, 47.636792, -122.323814, 0.000000, 4.000000 
43, 1, 47.637731, -122.226977, 0.000000, 1.000000 
44, 1, 47.642194, -122.322420, 0.000000, 100.000000 
45, 1, 47.656569, -122.286115, 0.000000, 1.000000 
46, 1, 47.549307, -122.252151, 0.000000, 1.000000 
47, 1, 47.563110, -122.306288, 0.000000, 100.000000 
48, 1, 47.617738, -122.342533, 0.000000, 3.000000 
49, 1, 47.654716, -122.306345, 0.000000, 4.000000 
50, 1, 47.631091, -122.361786, 0.000000, 100.000000 
