% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.582654, -122.226688, 0.000000, -1.000000 
1, 1, 47.521784, -122.279427, 0.000000, 3.000000 
2, 1, 47.564632, -122.295158, 0.000000, 2.000000 
3, 1, 47.619995, -122.282749, 0.000000, 1.000000 
4, 1, 47.599123, -122.148650, 0.000000, 5.000000 
5, 1, 47.475079, -122.292467, 0.000000, 4.000000 
6, 1, 47.493201, -122.204950, 0.000000, 2.000000 
7, 1, 47.566250, -122.330668, 0.000000, 5.000000 
8, 1, 47.671487, -122.370747, 0.000000, 100.000000 
9, 1, 47.535766, -122.291259, 0.000000, 5.000000 
10, 1, 47.549921, -122.149906, 0.000000, 2.000000 
11, 1, 47.619658, -122.110329, 0.000000, 1.000000 
12, 1, 47.670630, -122.278080, 0.000000, 5.000000 
13, 1, 47.571841, -122.111811, 0.000000, 100.000000 
14, 1, 47.689237, -122.200597, 0.000000, 2.000000 
15, 1, 47.707137, -122.378282, 0.000000, 4.000000 
16, 1, 47.672143, -122.271074, 0.000000, 2.000000 
17, 1, 47.712034, -122.298062, 0.000000, 2.000000 
18, 1, 47.534390, -122.230302, 0.000000, 1.000000 
19, 1, 47.691445, -122.380018, 0.000000, 2.000000 
20, 1, 47.604052, -122.116525, 0.000000, 4.000000 
21, 1, 47.605111, -122.303429, 0.000000, 3.000000 
22, 1, 47.633530, -122.354423, 0.000000, 4.000000 
23, 1, 47.707596, -122.285557, 0.000000, 4.000000 
24, 1, 47.637694, -122.391495, 0.000000, 100.000000 
25, 1, 47.666296, -122.299773, 0.000000, 1.000000 
26, 1, 47.606794, -122.130661, 0.000000, 1.000000 
27, 1, 47.621188, -122.201139, 0.000000, 4.000000 
28, 1, 47.483892, -122.356274, 0.000000, 1.000000 
29, 1, 47.552677, -122.279694, 0.000000, 5.000000 
30, 1, 47.713007, -122.377255, 0.000000, 4.000000 
31, 1, 47.634175, -122.146460, 0.000000, 100.000000 
32, 1, 47.617677, -122.180787, 0.000000, 5.000000 
33, 1, 47.669092, -122.382825, 0.000000, 1.000000 
34, 1, 47.655676, -122.396962, 0.000000, 3.000000 
35, 1, 47.584168, -122.352608, 0.000000, 5.000000 
36, 1, 47.487061, -122.160138, 0.000000, 5.000000 
37, 1, 47.622809, -122.233353, 0.000000, 4.000000 
38, 1, 47.637983, -122.305777, 0.000000, 1.000000 
39, 1, 47.705125, -122.321253, 0.000000, 4.000000 
40, 1, 47.638834, -122.393394, 0.000000, 100.000000 
41, 1, 47.695313, -122.186594, 0.000000, 1.000000 
42, 1, 47.593287, -122.295481, 0.000000, 100.000000 
43, 1, 47.695780, -122.311328, 0.000000, 5.000000 
44, 1, 47.630909, -122.186890, 0.000000, 3.000000 
45, 1, 47.552947, -122.301154, 0.000000, 2.000000 
46, 1, 47.536017, -122.392498, 0.000000, 3.000000 
47, 1, 47.608095, -122.324649, 0.000000, 1.000000 
48, 1, 47.670193, -122.394703, 0.000000, 5.000000 
49, 1, 47.563174, -122.339440, 0.000000, 3.000000 
50, 1, 47.651178, -122.143880, 0.000000, 100.000000 
51, 1, 47.692571, -122.198559, 0.000000, 3.000000 
52, 1, 47.637964, -122.356476, 0.000000, 3.000000 
53, 1, 47.660842, -122.385423, 0.000000, 5.000000 
54, 1, 47.560915, -122.155886, 0.000000, 2.000000 
55, 1, 47.535259, -122.280981, 0.000000, 4.000000 
56, 1, 47.637096, -122.300582, 0.000000, 3.000000 
57, 1, 47.625954, -122.127705, 0.000000, 1.000000 
58, 1, 47.558627, -122.285458, 0.000000, 3.000000 
59, 1, 47.536843, -122.335073, 0.000000, 5.000000 
60, 1, 47.579234, -122.147967, 0.000000, 2.000000 
61, 1, 47.542071, -122.216491, 0.000000, 2.000000 
62, 1, 47.710039, -122.116623, 0.000000, 2.000000 
63, 1, 47.582634, -122.129627, 0.000000, 2.000000 
64, 1, 47.566151, -122.188676, 0.000000, 1.000000 
65, 1, 47.537164, -122.112286, 0.000000, 4.000000 
66, 1, 47.698350, -122.285686, 0.000000, 2.000000 
67, 1, 47.513988, -122.285126, 0.000000, 2.000000 
68, 1, 47.564877, -122.352947, 0.000000, 1.000000 
69, 1, 47.681911, -122.355294, 0.000000, 2.000000 
70, 1, 47.656373, -122.306911, 0.000000, 5.000000 
71, 1, 47.511443, -122.319106, 0.000000, 4.000000 
72, 1, 47.471745, -122.208477, 0.000000, 2.000000 
73, 1, 47.654143, -122.347509, 0.000000, 2.000000 
74, 1, 47.636586, -122.199875, 0.000000, 4.000000 
75, 1, 47.614129, -122.188510, 0.000000, 2.000000 
76, 1, 47.599105, -122.152188, 0.000000, 3.000000 
77, 1, 47.480447, -122.132322, 0.000000, 2.000000 
78, 1, 47.708555, -122.276102, 0.000000, 100.000000 
79, 1, 47.635095, -122.367696, 0.000000, 2.000000 
