% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 1090.951407, 20379.236502 
0, 2, 1290.758979, 21218.132006 
0, 3, 1030.567215, 19779.526179 
0, 4, 615.415925, 11323.974231 
0, 5, 1073.240427, 19603.089677 
0, 6, 523.807622, 9169.665180 
0, 7, 439.640740, 7169.271663 
0, 8, 784.285639, 11760.757074 
0, 9, 865.411357, 14973.529828 
0, 10, 902.863900, 16739.069277 
0, 11, 899.004453, 14971.818974 
0, 12, 786.041088, 14924.596862 
0, 13, 985.283092, 19643.068477 
0, 14, 1043.109984, 17278.663298 
0, 15, 970.725776, 21969.091301 
0, 16, 896.611534, 13220.080100 
0, 17, 879.969716, 14579.186404 
0, 18, 773.765268, 14759.419313 
0, 19, 1036.786134, 20118.739519 
0, 20, 895.951619, 14928.746353 
0, 21, 1122.813149, 21889.194273 
0, 22, 517.602718, 9366.819085 
0, 23, 566.988561, 9897.366576 
0, 24, 594.859767, 10540.368888 
0, 25, 543.042589, 8830.164852 
1, 0, 1103.347360, 20288.863961 
1, 1, 0.000000, 0.000000 
1, 2, 808.413220, 10405.426619 
1, 3, 1345.412798, 28238.185643 
1, 4, 623.671696, 9427.870437 
1, 5, 1487.894715, 29238.049119 
1, 6, 1126.026905, 18259.276531 
1, 7, 1292.798891, 24813.974438 
1, 8, 935.622283, 13380.234001 
1, 9, 1117.957660, 19358.137951 
1, 10, 1155.314990, 20524.283357 
1, 11, 1156.334756, 18869.741746 
1, 12, 1576.819630, 29773.797440 
1, 13, 477.609367, 6165.981165 
1, 14, 906.740728, 11758.590530 
1, 15, 1223.176866, 25754.305381 
1, 16, 857.189085, 12359.688807 
1, 17, 1257.597351, 21488.214311 
1, 18, 1564.543809, 29608.619890 
1, 19, 1396.871446, 23084.823842 
1, 20, 1153.281922, 18826.669126 
1, 21, 1352.664419, 24654.810274 
1, 22, 921.615294, 15080.642918 
1, 23, 1357.767102, 24746.567154 
1, 24, 1448.017919, 28185.071663 
1, 25, 1048.882110, 17246.557646 
2, 0, 1315.784068, 21469.929614 
2, 1, 810.105426, 10427.425297 
2, 2, 0.000000, 0.000000 
2, 3, 1572.558305, 33062.420543 
2, 4, 722.727139, 10038.469901 
2, 5, 1715.040222, 34062.284019 
2, 6, 1497.080816, 25504.404189 
2, 7, 1505.235599, 25995.040090 
2, 8, 1306.676194, 20625.361659 
2, 9, 1489.011571, 26603.265610 
2, 10, 1302.467991, 19225.584995 
2, 11, 1527.388666, 26114.869405 
2, 12, 1851.635947, 33750.365289 
2, 13, 508.876749, 6546.718635 
2, 14, 438.048494, 5317.663345 
2, 15, 1450.322373, 30578.540280 
2, 16, 1228.242995, 19604.816465 
2, 17, 1628.651262, 28733.341969 
2, 18, 1839.360127, 33585.187740 
2, 19, 1767.925357, 30329.951500 
2, 20, 1524.335832, 26071.796784 
2, 21, 1723.718329, 31899.937933 
2, 22, 1134.052001, 16261.708571 
2, 23, 1632.583420, 28723.135003 
2, 24, 1660.454626, 29366.137315 
2, 25, 1419.936021, 24491.685304 
3, 0, 1045.415919, 20288.976308 
3, 1, 1384.159550, 28661.666201 
3, 2, 1599.899452, 32042.800366 
3, 3, 0.000000, 0.000000 
3, 4, 919.999472, 19560.879539 
3, 5, 203.573496, 2704.937271 
3, 6, 803.272152, 17131.390303 
3, 7, 823.888245, 16407.408218 
3, 8, 1122.535484, 22094.423669 
3, 9, 1167.570920, 24554.247073 
3, 10, 1034.822683, 19825.480464 
3, 11, 1178.468983, 22933.544097 
3, 12, 474.775320, 7080.427479 
3, 13, 1278.491235, 27925.498175 
3, 14, 1363.530069, 25454.766968 
3, 15, 198.044024, 3437.312518 
3, 16, 1234.861379, 23553.746694 
3, 17, 1253.036204, 22373.965185 
3, 18, 465.904724, 6957.224751 
3, 19, 1316.250664, 28080.464642 
3, 20, 1175.416149, 22890.471477 
3, 21, 1402.277679, 29850.919396 
3, 22, 813.442164, 13607.077452 
3, 23, 622.285316, 12007.895539 
3, 24, 967.926256, 18335.147669 
3, 25, 867.537806, 18495.470388 
4, 0, 642.958574, 11738.100025 
4, 1, 636.533821, 9916.484027 
4, 2, 711.967983, 9671.424121 
4, 3, 886.042018, 20005.318591 
4, 4, 0.000000, 0.000000 
4, 5, 1028.523935, 21005.182068 
