% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.592298, -122.289616, 0.000000, -1.000000 
1, 1, 47.543754, -122.274317, 0.000000, 3.000000 
2, 1, 47.586488, -122.167252, 0.000000, 2.000000 
3, 1, 47.552633, -122.285045, 0.000000, 5.000000 
4, 1, 47.540218, -122.381930, 0.000000, 2.000000 
5, 1, 47.625428, -122.293312, 0.000000, 3.000000 
6, 1, 47.517492, -122.377929, 0.000000, 100.000000 
7, 1, 47.644798, -122.168309, 0.000000, 3.000000 
8, 1, 47.497469, -122.156578, 0.000000, 5.000000 
9, 1, 47.604550, -122.198020, 0.000000, 3.000000 
10, 1, 47.632534, -122.361685, 0.000000, 3.000000 
11, 1, 47.592119, -122.203871, 0.000000, 3.000000 
12, 1, 47.522125, -122.378087, 0.000000, 4.000000 
13, 1, 47.660368, -122.195387, 0.000000, 2.000000 
14, 1, 47.537480, -122.162048, 0.000000, 100.000000 
15, 1, 47.571391, -122.207228, 0.000000, 5.000000 
16, 1, 47.644649, -122.219644, 0.000000, 2.000000 
17, 1, 47.662809, -122.184149, 0.000000, 2.000000 
18, 1, 47.607426, -122.287214, 0.000000, 100.000000 
19, 1, 47.576436, -122.297721, 0.000000, 100.000000 
20, 1, 47.544918, -122.218427, 0.000000, 5.000000 
21, 1, 47.539675, -122.214190, 0.000000, 100.000000 
22, 1, 47.634984, -122.323443, 0.000000, 3.000000 
23, 1, 47.518232, -122.284304, 0.000000, 4.000000 
24, 1, 47.620074, -122.177264, 0.000000, 1.000000 
25, 1, 47.662847, -122.341520, 0.000000, 100.000000 
26, 1, 47.617747, -122.186955, 0.000000, 3.000000 
27, 1, 47.597443, -122.203089, 0.000000, 100.000000 
28, 1, 47.612164, -122.332049, 0.000000, 3.000000 
29, 1, 47.614832, -122.185990, 0.000000, 4.000000 
30, 1, 47.617610, -122.316656, 0.000000, 4.000000 
31, 1, 47.505836, -122.241810, 0.000000, 2.000000 
32, 1, 47.534973, -122.269942, 0.000000, 100.000000 
33, 1, 47.614958, -122.324468, 0.000000, 100.000000 
34, 1, 47.593271, -122.337748, 0.000000, 1.000000 
35, 1, 47.534114, -122.355612, 0.000000, 3.000000 
36, 1, 47.632833, -122.362354, 0.000000, 2.000000 
37, 1, 47.506022, -122.302740, 0.000000, 3.000000 
38, 1, 47.640765, -122.359594, 0.000000, 1.000000 
39, 1, 47.658865, -122.312620, 0.000000, 3.000000 
40, 1, 47.549828, -122.230822, 0.000000, 2.000000 
41, 1, 47.627382, -122.286083, 0.000000, 3.000000 
42, 1, 47.622687, -122.287272, 0.000000, 2.000000 
43, 1, 47.513930, -122.285332, 0.000000, 5.000000 
44, 1, 47.572898, -122.205039, 0.000000, 4.000000 
45, 1, 47.651294, -122.332679, 0.000000, 4.000000 
46, 1, 47.669182, -122.311311, 0.000000, 1.000000 
47, 1, 47.530321, -122.334471, 0.000000, 2.000000 
48, 1, 47.580484, -122.175979, 0.000000, 1.000000 
49, 1, 47.595990, -122.311468, 0.000000, 100.000000 
50, 1, 47.516493, -122.293122, 0.000000, 100.000000 
