problemName,vehicleFileID,UAVSpeedType,numUAVs,numTrucks
20191118T150546225143,102,maximum,1,-1

Objective Function Value: 12928.770491 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck is stationary with no UAVs on board,0.0,0.0,60.0,0.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,60.0,0.0,281.102238,3.0,Travel from node 0 to node 3,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,281.102238,3.0,311.102238,3.0,Dropping off package to Customer 3,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,311.102238,3.0,454.472559,5.0,Travel from node 3 to node 5,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,454.472559,5.0,484.472559,5.0,Dropping off package to Customer 5,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,484.472559,5.0,702.417002,49.0,Travel from node 5 to node 49,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,702.417002,49.0,732.417002,49.0,Dropping off package to Customer 49,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,732.417002,49.0,868.524611,16.0,Travel from node 49 to node 16,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,868.524611,16.0,898.524611,16.0,Dropping off package to Customer 16,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,898.524611,16.0,967.083266858,16.0,Idle for  69 seconds,Idle
1.0,Truck,Truck is stationary with no UAVs on board,967.083266858,16.0,997.083266858,16.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,997.083266858,16.0,1057.08326686,16.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,1057.08326686,16.0,1313.55697186,31.0,Travel from node 16 to node 31,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1313.55697186,31.0,1343.55697186,31.0,Dropping off package to Customer 31,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,1343.55697186,31.0,1403.24843386,34.0,Travel from node 31 to node 34,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1403.24843386,34.0,1433.24843386,34.0,Dropping off package to Customer 34,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,1433.24843386,34.0,1612.78580286,41.0,Travel from node 34 to node 41,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1612.78580286,41.0,1642.78580286,41.0,Dropping off package to Customer 41,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,1642.78580286,41.0,1845.27622786,30.0,Travel from node 41 to node 30,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1845.27622786,30.0,1875.27622786,30.0,Dropping off package to Customer 30,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,1875.27622786,30.0,1879.61531367,30.0,Idle for   4 seconds,Idle
1.0,Truck,Truck is stationary with no UAVs on board,1879.61531367,30.0,1909.61531367,30.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1909.61531367,30.0,1969.61531367,30.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,1969.61531367,30.0,2159.05070867,21.0,Travel from node 30 to node 21,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,2159.05070867,21.0,2189.05070867,21.0,Dropping off package to Customer 21,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,2189.05070867,21.0,2428.02681667,24.0,Travel from node 21 to node 24,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,2428.02681667,24.0,2458.02681667,24.0,Dropping off package to Customer 24,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,2458.02681667,24.0,2816.19349967,44.0,Travel from node 24 to node 44,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,2816.19349967,44.0,2846.19349967,44.0,Dropping off package to Customer 44,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,2846.19349967,44.0,3209.33776567,27.0,Travel from node 44 to node 27,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,3209.33776567,27.0,3239.33776567,27.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,3239.33776567,27.0,3269.33776567,27.0,Dropping off package to Customer 27,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,3269.33776567,27.0,3329.33776567,27.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,3329.33776567,27.0,3450.72203667,26.0,Travel from node 27 to node 26,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,3450.72203667,26.0,3480.72203667,26.0,Dropping off package to Customer 26,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,3480.72203667,26.0,3550.13139267,23.0,Travel from node 26 to node 23,Traveling
