problemName,vehicleFileID,UAVSpeedType,numUAVs,numTrucks
20191230T150732856144,102,maximum,1,-1

Objective Function Value: 9515.602706 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck travels with UAV(s) on board,0.0,0.0,499.238568,15.0,Travel from node 0 to node 15,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,499.238568,15.0,529.238568,15.0,Dropping off package to Customer 15,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,529.238568,15.0,710.455262,3.0,Travel from node 15 to node 3,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,710.455262,3.0,740.455262,3.0,Dropping off package to Customer 3,Making Delivery
1.0,Truck,Truck is stationary with UAV(s) on board,740.455262,3.0,800.455262,3.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,800.455262,3.0,1609.430503,25.0,Travel from node 3 to node 25,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1609.430503,25.0,1639.430503,25.0,Dropping off package to Customer 25,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,1639.430503,25.0,1973.697506,21.0,Travel from node 25 to node 21,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1973.697506,21.0,2003.697506,21.0,Dropping off package to Customer 21,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,2003.697506,21.0,2081.7578661,21.0,Idle for  78 seconds,Idle
1.0,Truck,Truck is stationary with no UAVs on board,2081.7578661,21.0,2111.7578661,21.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,2111.7578661,21.0,2171.7578661,21.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,2171.7578661,21.0,2529.3510301,7.0,Travel from node 21 to node 7,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,2529.3510301,7.0,2559.3510301,7.0,Dropping off package to Customer 7,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,2559.3510301,7.0,3072.3538471,13.0,Travel from node 7 to node 13,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,3072.3538471,13.0,3102.3538471,13.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,3102.3538471,13.0,3132.3538471,13.0,Dropping off package to Customer 13,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,3132.3538471,13.0,3192.3538471,13.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,3192.3538471,13.0,3569.1876101,12.0,Travel from node 13 to node 12,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,3569.1876101,12.0,3599.1876101,12.0,Dropping off package to Customer 12,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,3599.1876101,12.0,3887.8080051,1.0,Travel from node 12 to node 1,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,3887.8080051,1.0,3917.8080051,1.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,3917.8080051,1.0,3947.8080051,1.0,Dropping off package to Customer 1,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,3947.8080051,1.0,4007.8080051,1.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,4007.8080051,1.0,4479.5311181,10.0,Travel from node 1 to node 10,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,4479.5311181,10.0,4509.5311181,10.0,Dropping off package to Customer 10,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,4509.5311181,10.0,4893.1391771,22.0,Travel from node 10 to node 22,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,4893.1391771,22.0,4923.1391771,22.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,4923.1391771,22.0,4953.1391771,22.0,Dropping off package to Customer 22,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,4953.1391771,22.0,5013.1391771,22.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,5013.1391771,22.0,5595.4455261,6.0,Travel from node 22 to node 6,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,5595.4455261,6.0,5625.4455261,6.0,Dropping off package to Customer 6,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,5625.4455261,6.0,5715.0783251,23.0,Travel from node 6 to node 23,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,5715.0783251,23.0,5745.0783251,23.0,Dropping off package to Customer 23,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,5745.0783251,23.0,5876.0069811,4.0,Travel from node 23 to node 4,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,5876.0069811,4.0,5906.0069811,4.0,Dropping off package to Customer 4,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,5906.0069811,4.0,6236.7707441,2.0,Travel from node 4 to node 2,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,6236.7707441,2.0,6266.7707441,2.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,6266.7707441,2.0,6296.7707441,2.0,Dropping off package to Customer 2,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,6296.7707441,2.0,6463.6409001,9.0,Travel from node 2 to node 9,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,6463.6409001,9.0,6493.6409001,9.0,Dropping off package to Customer 9,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,6493.6409001,9.0,7098.9362481,17.0,Travel from node 9 to node 17,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,7098.9362481,17.0,7128.9362481,17.0,Dropping off package to Customer 17,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,7128.9362481,17.0,7609.2636311,19.0,Travel from node 17 to node 19,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,7609.2636311,19.0,7639.2636311,19.0,Dropping off package to Customer 19,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,7639.2636311,19.0,8122.2122401,14.0,Travel from node 19 to node 14,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,8122.2122401,14.0,8152.2122401,14.0,Dropping off package to Customer 14,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,8152.2122401,14.0,8272.0653051,8.0,Travel from node 14 to node 8,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,8272.0653051,8.0,8302.0653051,8.0,Dropping off package to Customer 8,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,8302.0653051,8.0,8524.9594861,11.0,Travel from node 8 to node 11,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,8524.9594861,11.0,8554.9594861,11.0,Dropping off package to Customer 11,Making Delivery
1.0,Truck,Truck travels with UAV(s) on board,8554.9594861,11.0,9515.6027061,26.0,Travel from node 11 to node 26,Traveling
1.0,Truck,Truck is stationary with UAV(s) on board,9515.6027061,26.0,-1.0,26.0,At the Depot.  Total Time = 2:38:35,Vehicle Tasks Complete
2.0,UAV,UAV is stationary with a parcel,740.455262,3.0,800.455262,3.0,Prepare to launch from truck,UAV Launch
2.0,UAV,UAV taking off or landing with a parcel,800.455262,3.0,805.955262,3.0,Takeoff from truck at Customer 3,Traveling
2.0,UAV,UAV travels with parcel,805.955262,3.0,1639.71497552,20.0,Fly to UAV customer 20,Traveling
2.0,UAV,UAV taking off or landing with a parcel,1639.71497552,20.0,1649.71497552,20.0,Land at UAV customer 20,Traveling
2.0,UAV,UAV is stationary with a parcel,1649.71497552,20.0,1709.71497552,20.0,Serving UAV customer 20,Making Delivery
2.0,UAV,UAV taking off or landing with no parcels,1709.71497552,20.0,1715.21497552,20.0,Takeoff from UAV customer 20,Traveling
2.0,UAV,UAV travels empty,1715.21497552,20.0,2071.7578661,21.0,Fly to truck at customer 21,Traveling
2.0,UAV,UAV taking off or landing with no parcels,2071.7578661,21.0,2081.7578661,21.0,Land at truck rendezvous location (customer 21),Traveling
2.0,UAV,UAV is stationary without a parcel,2081.7578661,21.0,2111.7578661,21.0,Recovered by truck at customer 21,UAV Recovery
2.0,UAV,UAV is stationary with a parcel,2111.7578661,21.0,2171.7578661,21.0,Prepare to launch from truck,UAV Launch
2.0,UAV,UAV taking off or landing with a parcel,2171.7578661,21.0,2177.2578661,21.0,Takeoff from truck at Customer 21,Traveling
2.0,UAV,UAV travels with parcel,2177.2578661,21.0,2779.91187108,18.0,Fly to UAV customer 18,Traveling
2.0,UAV,UAV taking off or landing with a parcel,2779.91187108,18.0,2789.91187108,18.0,Land at UAV customer 18,Traveling
2.0,UAV,UAV is stationary with a parcel,2789.91187108,18.0,2849.91187108,18.0,Serving UAV customer 18,Making Delivery
2.0,UAV,UAV taking off or landing with no parcels,2849.91187108,18.0,2855.41187108,18.0,Takeoff from UAV customer 18,Traveling
2.0,UAV,UAV travels empty,2855.41187108,18.0,3004.92294568,13.0,Fly to truck at customer 13,Traveling
