% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 1237.381362, 22720.796132 
0, 2, 1713.621979, 34473.265230 
0, 3, 1545.264353, 28187.659857 
0, 4, 1059.418034, 20514.505449 
0, 5, 1268.855576, 25946.100489 
0, 6, 1411.800882, 29628.193724 
0, 7, 1531.029597, 31074.987401 
0, 8, 1417.616877, 26284.009664 
0, 9, 827.725386, 13191.788214 
0, 10, 1880.716585, 37096.699869 
0, 11, 1637.984264, 39442.240039 
0, 12, 1226.837155, 27229.103138 
0, 13, 1199.303378, 26799.560853 
0, 14, 1075.924799, 20676.841220 
0, 15, 1332.813064, 28678.235692 
0, 16, 1530.074805, 30806.099427 
0, 17, 890.247903, 18825.466341 
0, 18, 1375.358059, 28868.075588 
0, 19, 1416.292108, 29685.344188 
0, 20, 1787.449173, 35594.749877 
0, 21, 1586.362336, 27285.527775 
0, 22, 1285.606682, 23455.715409 
0, 23, 2131.059119, 40426.280960 
0, 24, 1302.292115, 24890.014025 
0, 25, 1523.523697, 31119.316378 
0, 26, 1646.961947, 36474.394111 
0, 27, 1297.964115, 23615.790151 
0, 28, 1089.739903, 21413.414342 
0, 29, 1387.579306, 28946.978227 
0, 30, 1421.435872, 29752.473617 
0, 31, 995.822646, 20642.511655 
0, 32, 794.954697, 12783.963988 
0, 33, 1064.763784, 20584.156156 
0, 34, 1140.875020, 21693.205651 
0, 35, 1126.159577, 21259.542531 
0, 36, 1021.757585, 22832.869012 
0, 37, 698.313228, 11090.257772 
0, 38, 1083.824423, 16498.517507 
0, 39, 785.952149, 12673.840626 
0, 40, 1275.119133, 24699.600419 
0, 41, 208.704679, 2784.042266 
0, 42, 1325.676408, 25264.418616 
0, 43, 657.427163, 13533.306453 
0, 44, 1594.231323, 33676.082361 
0, 45, 1379.033262, 25104.561232 
0, 46, 535.507296, 9139.770427 
0, 47, 1152.260222, 23969.263212 
0, 48, 1843.837147, 36164.642891 
0, 49, 1712.703038, 34402.010900 
0, 50, 417.373001, 6214.942733 
0, 51, 1875.111972, 36578.369851 
0, 52, 263.700591, 3537.269133 
0, 53, 1247.436771, 24168.972065 
0, 54, 1188.782565, 22078.289997 
0, 55, 1316.286174, 23785.524521 
0, 56, 1356.713875, 24212.764749 
0, 57, 450.733043, 6732.456571 
0, 58, 1054.975484, 21870.330234 
0, 59, 942.542102, 19498.399826 
0, 60, 956.513980, 19677.902331 
0, 61, 1590.002719, 31947.908685 
0, 62, 243.499097, 3724.117729 
0, 63, 1395.774889, 31260.030685 
0, 64, 1168.579256, 21863.155996 
0, 65, 596.324557, 9028.957207 
