% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 1406.167396, 26371.058439 
0, 2, 767.655986, 10808.530141 
0, 3, 581.700722, 8546.362920 
0, 4, 1205.603985, 21301.686432 
0, 5, 1888.161272, 35957.728878 
0, 6, 889.631664, 12378.273030 
0, 7, 565.569152, 8059.348689 
0, 8, 1886.530900, 36299.921087 
0, 9, 805.822537, 11255.484063 
0, 10, 928.631662, 15520.346094 
0, 11, 1585.642498, 26917.351466 
0, 12, 1107.335398, 17114.630070 
0, 13, 793.495029, 12906.341813 
0, 14, 1218.253677, 22756.545313 
0, 15, 1897.197822, 39287.060420 
0, 16, 251.240438, 3536.614746 
0, 17, 1168.797012, 20755.948361 
0, 18, 1370.401419, 26235.835634 
0, 19, 898.727482, 14341.096950 
0, 20, 744.256339, 12291.615864 
0, 21, 1925.088367, 38235.901870 
0, 22, 1111.393537, 20411.971410 
0, 23, 1420.730116, 26709.112751 
0, 24, 1692.163783, 32056.542753 
0, 25, 1719.149059, 34033.398299 
0, 26, 1100.190451, 20398.594820 
0, 27, 1486.760872, 27514.374313 
0, 28, 672.146529, 11405.149311 
0, 29, 2008.510570, 39443.473812 
0, 30, 2025.666677, 39933.384187 
0, 31, 1968.417362, 39317.198028 
0, 32, 226.086655, 2941.540080 
0, 33, 1285.313746, 22333.968901 
0, 34, 1708.751474, 31941.736351 
0, 35, 1379.440436, 21260.560421 
0, 36, 1415.168781, 26894.370562 
0, 37, 1643.923308, 29868.781313 
0, 38, 1843.550401, 35359.426566 
0, 39, 831.992259, 11600.158396 
0, 40, 789.779086, 11078.760878 
0, 41, 102.907787, 1341.274178 
0, 42, 977.555907, 17644.038574 
0, 43, 1468.104078, 27973.529020 
0, 44, 1654.966664, 31198.975624 
0, 45, 1654.587109, 33194.132063 
0, 46, 2044.342237, 39484.212617 
0, 47, 906.461782, 16062.572134 
0, 48, 786.781912, 11049.441774 
0, 49, 582.276815, 9232.386158 
0, 50, 1775.163646, 33188.630360 
1, 0, 1393.108090, 25957.212524 
1, 1, 0.000000, 0.000000 
1, 2, 849.059644, 15981.580662 
1, 3, 1005.498561, 19036.824504 
1, 4, 816.655855, 15081.199630 
1, 5, 668.621143, 10988.287644 
1, 6, 954.650228, 17205.012081 
1, 7, 1063.037626, 20741.267086 
1, 8, 666.990771, 11330.479853 
1, 9, 983.883682, 17584.807212 
1, 10, 932.265975, 18931.893954 
1, 11, 1255.413258, 21482.844207 
1, 12, 1089.249061, 19743.023406 
1, 13, 1198.395412, 25714.456808 
1, 14, 783.012613, 13642.869592 
1, 15, 665.713084, 13247.285696 
1, 16, 1289.373157, 24350.466092 
1, 17, 765.930648, 14366.606076 
1, 18, 673.874384, 11438.072933 
1, 19, 812.455865, 16042.516344 
1, 20, 1208.907559, 25763.615034 
1, 21, 693.603628, 12196.127145 
1, 22, 411.469988, 6972.319525 
1, 23, 161.441449, 2243.783025 
1, 24, 512.726112, 6965.606015 
1, 25, 738.034146, 13143.448284 
1, 26, 774.719815, 16397.135800 
1, 27, 1360.968202, 19221.422530 
1, 28, 1160.657278, 25473.861781 
1, 29, 777.025831, 13403.699087 
1, 30, 806.126548, 14963.942953 
1, 31, 736.932624, 13277.423304 
1, 32, 1232.199012, 23124.750132 
1, 33, 937.581375, 16671.920937 
1, 34, 531.960286, 7262.732912 
1, 35, 1361.354099, 23888.953757 
1, 36, 434.053868, 6004.420547 
1, 37, 662.808395, 8978.831299 
1, 38, 624.010272, 10389.985333 
1, 39, 702.562628, 13926.456012 
1, 40, 890.306527, 16367.115328 
1, 41, 1349.509708, 24650.912965 
1, 42, 976.537411, 17105.834403 
1, 43, 313.777543, 4529.781221 
1, 44, 380.304629, 5094.408343 
1, 45, 673.472196, 12304.182048 
1, 46, 824.802108, 14514.771384 
1, 47, 814.570894, 16320.857255 
1, 48, 1005.115987, 18250.040698 
1, 49, 927.749163, 17994.202182 
1, 50, 576.250871, 8015.998760 
2, 0, 781.975992, 10988.928444 
2, 1, 814.255325, 15224.550002 
2, 2, 0.000000, 0.000000 
2, 3, 351.353739, 4626.170371 
2, 4, 1058.993852, 16833.758774 
2, 5, 1308.193811, 25881.553932 
2, 6, 144.451857, 1879.748036 
2, 7, 568.771493, 8256.656542 
2, 8, 1306.563440, 26223.746141 
2, 9, 153.996890, 2003.593705 
2, 10, 802.348327, 13188.566204 
2, 11, 1439.032365, 22449.423808 
2, 12, 791.338909, 11892.335771 
2, 13, 683.958149, 9899.641400 
2, 14, 1145.134738, 18777.997651 
2, 15, 1305.285752, 28140.551983 
2, 16, 748.809739, 9843.939298 
2, 17, 913.219326, 15009.258415 
2, 18, 1088.629545, 21184.729617 
2, 19, 504.718342, 8266.779608 
2, 20, 627.977959, 9280.211165 
2, 21, 1333.176297, 27089.393433 
2, 22, 519.481466, 9265.462974 
2, 23, 828.818045, 15562.604314 
2, 24, 1100.251713, 20910.034317 
2, 25, 1127.236989, 22886.889862 
2, 26, 961.422938, 16096.783821 
2, 27, 1077.104029, 20059.957724 
2, 28, 563.294492, 8535.784641 
2, 29, 1416.598499, 28296.965375 
2, 30, 1445.699216, 29857.209241 
2, 31, 1376.505292, 28170.689591 
2, 32, 621.066914, 8156.466052 
2, 33, 1138.703613, 17866.041243 
2, 34, 1116.839404, 20795.227914 
2, 35, 1066.165770, 14645.344115 
2, 36, 823.256710, 15747.862125 
2, 37, 1052.011238, 18722.272877 
2, 38, 1263.582940, 25283.251620 
2, 39, 254.675827, 3385.216677 
2, 40, 60.419735, 785.901821 
2, 41, 738.377610, 9682.628885 
2, 42, 702.177515, 12031.704978 
2, 43, 876.192008, 16827.020583 
2, 44, 1063.054594, 20052.467188 
2, 45, 1062.675038, 22047.623627 
2, 46, 1464.374776, 29408.037672 
2, 47, 496.804939, 8608.155545 
2, 48, 176.404098, 2294.791806 
2, 49, 415.362270, 5420.264459 
2, 50, 1183.251575, 22042.121924 
3, 0, 577.016425, 8474.514008 
3, 1, 984.751813, 18811.231783 
3, 2, 351.825876, 4633.397473 
3, 3, 0.000000, 0.000000 
3, 4, 1034.724853, 17999.111325 
3, 5, 1466.745689, 28397.902222 
3, 6, 473.801554, 6203.140363 
3, 7, 366.337390, 4801.911302 
3, 8, 1465.115318, 28740.094431 
3, 9, 391.090609, 5094.627759 
3, 10, 778.079327, 14353.918756 
3, 11, 1414.763365, 23614.776360 
3, 12, 675.948600, 10044.300990 
3, 13, 653.383980, 9767.603707 
3, 14, 1107.057344, 23744.447931 
3, 15, 1475.782240, 31727.233764 
3, 16, 562.457381, 7348.505367 
3, 17, 888.950326, 16174.610966 
3, 18, 1259.126032, 24771.411398 
3, 19, 467.340685, 7270.767869 
3, 20, 597.403789, 9148.173472 
3, 21, 1503.672784, 30676.075214 
3, 22, 689.977954, 12852.144755 
3, 23, 999.314533, 19149.286095 
3, 24, 1270.748200, 24496.716098 
3, 25, 1297.733476, 26473.571643 
3, 26, 937.153938, 17262.136372 
3, 27, 1065.345290, 19954.547658 
3, 28, 532.720323, 8403.746948 
3, 29, 1587.094987, 31883.647156 
3, 30, 1604.251094, 32373.557531 
3, 31, 1547.001780, 31757.371372 
3, 32, 434.714556, 5661.032122 
3, 33, 1114.434613, 19031.393794 
3, 34, 1287.335891, 24381.909695 
3, 35, 948.053638, 14190.231341 
3, 36, 993.753198, 19334.543906 
3, 37, 1222.507726, 22308.954658 
3, 38, 1422.134818, 27799.599910 
3, 39, 372.857330, 4909.956086 
3, 40, 373.948976, 4903.628211 
3, 41, 535.540347, 7935.269207 
3, 42, 677.908515, 13197.057529 
3, 43, 1046.688496, 20413.702364 
3, 44, 1233.551081, 23639.148969 
3, 45, 1233.171526, 25634.305408 
3, 46, 1622.926654, 31924.385962 
3, 47, 485.046199, 8502.745478 
3, 48, 393.888055, 5130.161817 
3, 49, 104.176610, 1404.810468 
3, 50, 1353.748063, 25628.803705 
4, 0, 1193.816825, 22493.755993 
4, 1, 805.878472, 15516.275915 
4, 2, 1055.749239, 16784.137415 
4, 3, 1051.054165, 22075.609996 
4, 4, 0.000000, 0.000000 
4, 5, 1128.093400, 24195.286618 
4, 6, 1116.139571, 17147.302908 
4, 7, 1267.733219, 26800.724095 
4, 8, 1126.463028, 24537.478827 
4, 9, 982.562715, 15410.564019 
4, 10, 379.395961, 5958.337637 
4, 11, 441.351669, 6420.821218 
4, 12, 1475.049817, 30860.513001 
4, 13, 605.925908, 8880.825704 
4, 14, 128.584791, 1680.337143 
4, 15, 1125.185341, 26454.284669 
4, 16, 1180.638161, 23383.458903 
4, 17, 247.222897, 3218.897967 
4, 18, 456.975707, 7791.569818 
4, 19, 1188.429250, 27234.956838 
4, 20, 656.037545, 12790.058717 
4, 21, 1153.075885, 25403.126119 
4, 22, 855.213833, 17375.187539 
4, 23, 728.289982, 15617.892559 
4, 24, 1013.753260, 19056.820660 
4, 25, 999.613968, 13626.153769 
4, 26, 221.849801, 3423.579484 
4, 27, 1760.814937, 39028.134955 
4, 28, 646.174860, 12959.438975 
4, 29, 1236.498088, 26610.698060 
4, 30, 1265.598805, 28170.941926 
4, 31, 1196.404881, 26484.422277 
4, 32, 1052.895336, 21695.985657 
4, 33, 141.022917, 1837.438653 
4, 34, 1030.340951, 18942.014257 
4, 35, 1754.510994, 35038.103249 
4, 36, 714.463108, 13377.150745 
4, 37, 803.336986, 14533.113050 
4, 38, 1083.482529, 23596.984306 
4, 39, 1114.901503, 23966.641894 
4, 40, 1031.733421, 16223.217561 
4, 41, 1152.340747, 21954.511192 
4, 42, 383.111836, 4998.934070 
4, 43, 787.160881, 16691.642358 
4, 44, 882.954183, 18366.199873 
4, 45, 938.477696, 12832.359197 
4, 46, 1284.274365, 27721.770357 
4, 47, 1180.515847, 27576.332775 
4, 48, 956.961229, 15076.911959 
4, 49, 1066.061324, 22693.775331 
4, 50, 1078.900425, 21287.790289 
5, 0, 1850.813378, 35980.711745 
5, 1, 619.754835, 11779.803570 
5, 2, 1310.959587, 27266.009656 
5, 3, 1463.203850, 29060.323725 
5, 4, 1087.115278, 24549.377071 
5, 5, 0.000000, 0.000000 
5, 6, 1416.550172, 28489.441075 
5, 7, 1520.742915, 30764.766308 
5, 8, 96.551548, 1289.409785 
5, 9, 1445.783626, 28869.236206 
5, 10, 1202.725398, 28400.071395 
5, 11, 1525.872681, 30951.021647 
5, 12, 1243.979175, 23171.121230 
5, 13, 1468.854835, 35182.634249 
5, 14, 1053.472036, 23111.047033 
5, 15, 598.099144, 9175.102191 
5, 16, 1747.078445, 34373.965314 
5, 17, 1036.390071, 23834.783516 
5, 18, 944.333807, 20906.250374 
5, 19, 1072.514708, 21388.744187 
5, 20, 1479.366982, 35231.792475 
5, 21, 443.215799, 6223.496746 
5, 22, 873.369931, 18256.748519 
5, 23, 504.895584, 10390.327717 
5, 24, 281.713730, 3875.972019 
5, 25, 1012.620551, 13830.041744 
5, 26, 1045.179238, 25865.313241 
5, 27, 1353.909526, 24302.822355 
5, 28, 1469.504297, 35401.172733 
5, 29, 376.831268, 4907.073474 
5, 30, 300.482812, 4929.467658 
5, 31, 213.681175, 2780.955855 
5, 32, 1689.904301, 33148.249354 
5, 33, 1208.040798, 26140.098377 
5, 34, 340.680901, 4448.557830 
5, 35, 1528.634623, 25611.464871 
5, 36, 717.125736, 10036.879917 
5, 37, 889.380766, 12308.259857 
5, 38, 134.322151, 1765.521594 
5, 39, 1164.462571, 25210.885006 
5, 40, 1352.206470, 27651.544322 
5, 41, 1807.214996, 34674.412187 
5, 42, 1246.996834, 26574.011844 
5, 43, 526.583655, 7405.896886 
5, 44, 315.088270, 4585.684859 
5, 45, 942.105840, 12914.327468 
5, 46, 300.953157, 3915.524489 
5, 47, 1066.578282, 21305.934491 
5, 48, 1467.015931, 29534.469692 
5, 49, 1385.454451, 28017.701403 
5, 50, 296.583949, 3879.204285 
6, 0, 904.708367, 12569.703469 
6, 1, 922.346072, 16557.073347 
6, 2, 144.451857, 1879.748036 
6, 3, 474.086115, 6206.945396 
6, 4, 1119.918487, 17204.881959 
6, 5, 1416.284558, 27214.077277 
6, 6, 0.000000, 0.000000 
6, 7, 692.209652, 9862.670540 
6, 8, 1414.654186, 27556.269486 
6, 9, 139.264037, 1812.795332 
6, 10, 863.272962, 13559.689389 
6, 11, 1499.957000, 22820.546993 
6, 12, 902.151479, 11831.937109 
6, 13, 744.882784, 10270.764585 
6, 14, 1192.312164, 15782.520840 
6, 15, 1413.376498, 29473.075328 
6, 16, 871.542115, 11424.714323 
6, 17, 956.420579, 12438.835552 
6, 18, 1196.720291, 22517.252962 
6, 19, 628.156502, 9872.793605 
6, 20, 688.902593, 9651.334350 
6, 21, 1441.267043, 28421.916778 
6, 22, 627.572213, 10597.986319 
6, 23, 936.908791, 16895.127659 
6, 24, 1208.342459, 22242.557662 
6, 25, 1235.327735, 24219.413207 
6, 26, 1022.347573, 16467.907005 
6, 27, 1200.542188, 21665.971722 
6, 28, 624.219127, 8906.907826 
6, 29, 1524.689245, 29629.488720 
6, 30, 1553.789963, 31189.732586 
6, 31, 1484.596038, 29503.212936 
6, 32, 743.799289, 9737.241077 
6, 33, 1199.628248, 18237.164428 
6, 34, 1224.930150, 22127.751259 
6, 35, 1174.256517, 15977.867460 
6, 36, 931.347457, 17080.385470 
6, 37, 1160.101984, 20054.796222 
6, 38, 1371.673686, 26615.774965 
6, 39, 362.766573, 4717.740022 
6, 40, 105.860242, 1377.946342 
6, 41, 861.109985, 11263.403910 
6, 42, 763.102150, 12402.828163 
6, 43, 984.282754, 18159.543928 
6, 44, 1171.145340, 21384.990533 
6, 45, 1170.765785, 23380.146972 
6, 46, 1572.465522, 30740.561017 
6, 47, 606.366597, 7777.921683 
6, 48, 159.194413, 2072.383828 
6, 49, 538.800430, 7026.278457 
6, 50, 1291.342321, 23374.645269 
7, 0, 565.569152, 8059.348689 
7, 1, 1084.640345, 20882.155454 
7, 2, 571.240320, 8314.033067 
7, 3, 364.184512, 4777.333085 
7, 4, 1244.874384, 23006.575640 
7, 5, 1566.634222, 30468.825894 
7, 6, 697.141105, 9893.789721 
7, 7, 0.000000, 0.000000 
7, 8, 1565.003850, 30811.018103 
7, 9, 690.341637, 11022.783153 
7, 10, 988.228859, 19361.383070 
7, 11, 1624.912896, 28622.240674 
7, 12, 810.858289, 11814.716602 
7, 13, 868.574035, 15728.102187 
7, 14, 1317.206875, 28751.912245 
7, 15, 1575.670772, 33798.157436 
7, 16, 398.696466, 5620.667384 
7, 17, 1099.099857, 21182.075280 
7, 18, 1359.014565, 26842.335069 
7, 19, 592.848135, 10232.293212 
7, 20, 812.593845, 15108.671952 
7, 21, 1603.561317, 32746.998886 
7, 22, 789.866486, 14923.068426 
7, 23, 1099.203065, 21220.209766 
7, 24, 1370.636733, 26567.639769 
7, 25, 1397.622009, 28544.495314 
7, 26, 1147.303470, 22269.600686 
7, 27, 1165.233822, 22025.471329 
7, 28, 747.910378, 14364.245428 
7, 29, 1686.983519, 33954.570827 
7, 30, 1704.139627, 34444.481202 
7, 31, 1646.890312, 33828.295044 
7, 32, 435.921851, 6132.812003 
7, 33, 1324.584144, 24038.858108 
7, 34, 1387.224424, 26452.833367 
7, 35, 1082.963327, 15960.646953 
7, 36, 1093.641731, 21405.467577 
7, 37, 1322.396258, 24379.878329 
7, 38, 1522.023350, 29870.523582 
7, 39, 472.745863, 6980.879758 
7, 40, 601.968468, 8655.116806 
7, 41, 525.256651, 7429.001219 
7, 42, 888.058046, 18204.521843 
7, 43, 1146.577028, 22484.626036 
7, 44, 1333.439614, 25710.072640 
7, 45, 1333.060058, 27705.229079 
7, 46, 1722.815186, 33995.309633 
7, 47, 584.934732, 10573.669149 
7, 48, 670.600884, 10765.320625 
7, 49, 269.818757, 3508.954094 
7, 50, 1453.636595, 27699.727376 
8, 0, 1862.895625, 36168.075886 
8, 1, 631.837082, 11967.167710 
8, 2, 1323.041835, 27453.373797 
