% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.589358, -122.245110, 0.000000, -1.000000 
1, 1, 47.561333, -122.129794, 0.000000, 5.000000 
2, 1, 47.606167, -122.208527, 0.000000, 100.000000 
3, 1, 47.597067, -122.309171, 0.000000, 3.000000 
4, 1, 47.534037, -122.285450, 0.000000, 5.000000 
5, 1, 47.532280, -122.346845, 0.000000, 5.000000 
6, 1, 47.524750, -122.392814, 0.000000, 1.000000 
7, 1, 47.621598, -122.165333, 0.000000, 2.000000 
8, 1, 47.518536, -122.340161, 0.000000, 4.000000 
9, 1, 47.543988, -122.269908, 0.000000, 4.000000 
10, 1, 47.602460, -122.302328, 0.000000, 2.000000 
11, 1, 47.518596, -122.390136, 0.000000, 100.000000 
12, 1, 47.506559, -122.346137, 0.000000, 4.000000 
13, 1, 47.650586, -122.109140, 0.000000, 3.000000 
14, 1, 47.609062, -122.165173, 0.000000, 4.000000 
15, 1, 47.555492, -122.179966, 0.000000, 100.000000 
16, 1, 47.540238, -122.192994, 0.000000, 1.000000 
17, 1, 47.619214, -122.220445, 0.000000, 100.000000 
18, 1, 47.686627, -122.384854, 0.000000, 4.000000 
19, 1, 47.629140, -122.367766, 0.000000, 2.000000 
20, 1, 47.690899, -122.304196, 0.000000, 5.000000 
21, 1, 47.610170, -122.146210, 0.000000, 100.000000 
22, 1, 47.486753, -122.324652, 0.000000, 4.000000 
23, 1, 47.565192, -122.293046, 0.000000, 3.000000 
24, 1, 47.661465, -122.191876, 0.000000, 2.000000 
25, 1, 47.558074, -122.114641, 0.000000, 1.000000 
26, 1, 47.651936, -122.356819, 0.000000, 5.000000 
27, 1, 47.654139, -122.375721, 0.000000, 1.000000 
28, 1, 47.623129, -122.319516, 0.000000, 4.000000 
29, 1, 47.655370, -122.188168, 0.000000, 3.000000 
30, 1, 47.556657, -122.275372, 0.000000, 5.000000 
31, 1, 47.610707, -122.191253, 0.000000, 5.000000 
32, 1, 47.601155, -122.133834, 0.000000, 5.000000 
33, 1, 47.494113, -122.192485, 0.000000, 2.000000 
34, 1, 47.505232, -122.354453, 0.000000, 3.000000 
35, 1, 47.618050, -122.346271, 0.000000, 1.000000 
36, 1, 47.652792, -122.137147, 0.000000, 100.000000 
37, 1, 47.659413, -122.362943, 0.000000, 100.000000 
38, 1, 47.504932, -122.240336, 0.000000, 2.000000 
39, 1, 47.602459, -122.206710, 0.000000, 1.000000 
40, 1, 47.613038, -122.349889, 0.000000, 3.000000 
41, 1, 47.686914, -122.366091, 0.000000, 5.000000 
42, 1, 47.591242, -122.157612, 0.000000, 100.000000 
43, 1, 47.663493, -122.299432, 0.000000, 3.000000 
44, 1, 47.503465, -122.273769, 0.000000, 2.000000 
45, 1, 47.641281, -122.307241, 0.000000, 2.000000 
46, 1, 47.693787, -122.185063, 0.000000, 3.000000 
47, 1, 47.521654, -122.138047, 0.000000, 100.000000 
48, 1, 47.690778, -122.355295, 0.000000, 4.000000 
49, 1, 47.671767, -122.372941, 0.000000, 3.000000 
50, 1, 47.570265, -122.392126, 0.000000, 100.000000 
