% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.585058, -122.248732, 0.000000, -1.000000 
1, 1, 47.656752, -122.306321, 0.000000, 2.000000 
2, 1, 47.557149, -122.212146, 0.000000, 100.000000 
3, 1, 47.613296, -122.348350, 0.000000, 2.000000 
4, 1, 47.625975, -122.331636, 0.000000, 5.000000 
5, 1, 47.574053, -122.306446, 0.000000, 3.000000 
6, 1, 47.559416, -122.291488, 0.000000, 100.000000 
7, 1, 47.629144, -122.309285, 0.000000, 100.000000 
8, 1, 47.563241, -122.333385, 0.000000, 2.000000 
9, 1, 47.571092, -122.288881, 0.000000, 4.000000 
10, 1, 47.542508, -122.226160, 0.000000, 5.000000 
11, 1, 47.534463, -122.328126, 0.000000, 2.000000 
12, 1, 47.586008, -122.321362, 0.000000, 100.000000 
13, 1, 47.641018, -122.358261, 0.000000, 3.000000 
14, 1, 47.667207, -122.380100, 0.000000, 5.000000 
15, 1, 47.489154, -122.336923, 0.000000, 3.000000 
16, 1, 47.660025, -122.364869, 0.000000, 1.000000 
17, 1, 47.594051, -122.329290, 0.000000, 2.000000 
18, 1, 47.571114, -122.299065, 0.000000, 2.000000 
19, 1, 47.573414, -122.185604, 0.000000, 3.000000 
20, 1, 47.510502, -122.246072, 0.000000, 100.000000 
21, 1, 47.667377, -122.186430, 0.000000, 4.000000 
22, 1, 47.590164, -122.237017, 0.000000, 3.000000 
23, 1, 47.490298, -122.205906, 0.000000, 100.000000 
24, 1, 47.532876, -122.269986, 0.000000, 1.000000 
25, 1, 47.497247, -122.227864, 0.000000, 100.000000 
26, 1, 47.665617, -122.345189, 0.000000, 5.000000 
27, 1, 47.557483, -122.380852, 0.000000, 5.000000 
28, 1, 47.640147, -122.296719, 0.000000, 3.000000 
29, 1, 47.630125, -122.167660, 0.000000, 2.000000 
30, 1, 47.513758, -122.381316, 0.000000, 2.000000 
31, 1, 47.513043, -122.195550, 0.000000, 100.000000 
32, 1, 47.520413, -122.209260, 0.000000, 1.000000 
33, 1, 47.662376, -122.305487, 0.000000, 4.000000 
34, 1, 47.492727, -122.293278, 0.000000, 100.000000 
35, 1, 47.665432, -122.383405, 0.000000, 3.000000 
36, 1, 47.550320, -122.301646, 0.000000, 100.000000 
37, 1, 47.619498, -122.203763, 0.000000, 5.000000 
38, 1, 47.633749, -122.173035, 0.000000, 3.000000 
39, 1, 47.607464, -122.338761, 0.000000, 5.000000 
40, 1, 47.633187, -122.309881, 0.000000, 4.000000 
41, 1, 47.632788, -122.282464, 0.000000, 1.000000 
42, 1, 47.656354, -122.307231, 0.000000, 100.000000 
43, 1, 47.658946, -122.352007, 0.000000, 3.000000 
44, 1, 47.510688, -122.379342, 0.000000, 2.000000 
45, 1, 47.621341, -122.293763, 0.000000, 5.000000 
46, 1, 47.585449, -122.223417, 0.000000, 2.000000 
47, 1, 47.605368, -122.187630, 0.000000, 1.000000 
48, 1, 47.624168, -122.186781, 0.000000, 1.000000 
49, 1, 47.542238, -122.217205, 0.000000, 3.000000 
50, 1, 47.613359, -122.344518, 0.000000, 100.000000 
