% nodeID, nodeType, latDeg, lonDeg, altMeters, parcelWtLbs 
0, 0, 47.641336, -122.281344, 0.000000, -1.000000 
1, 1, 47.641024, -122.316180, 0.000000, 3.000000 
2, 1, 47.641127, -122.278300, 0.000000, 2.000000 
3, 1, 47.641823, -122.285294, 0.000000, 5.000000 
4, 1, 47.586141, -122.324262, 0.000000, 2.000000 
5, 1, 47.604929, -122.339482, 0.000000, 1.000000 
6, 1, 47.593497, -122.340192, 0.000000, 5.000000 
7, 1, 47.594521, -122.306332, 0.000000, 5.000000 
8, 1, 47.597330, -122.321126, 0.000000, 3.000000 
9, 1, 47.612918, -122.312852, 0.000000, 3.000000 
10, 1, 47.606587, -122.290513, 0.000000, 1.000000 
11, 1, 47.639475, -122.298585, 0.000000, 100.000000 
12, 1, 47.591923, -122.308383, 0.000000, 100.000000 
13, 1, 47.638001, -122.280191, 0.000000, 5.000000 
14, 1, 47.603458, -122.334469, 0.000000, 100.000000 
15, 1, 47.603418, -122.316781, 0.000000, 5.000000 
16, 1, 47.619599, -122.339975, 0.000000, 100.000000 
17, 1, 47.594291, -122.303294, 0.000000, 3.000000 
18, 1, 47.601713, -122.326711, 0.000000, 1.000000 
19, 1, 47.588401, -122.310533, 0.000000, 100.000000 
20, 1, 47.616186, -122.303613, 0.000000, 100.000000 
21, 1, 47.597317, -122.330789, 0.000000, 4.000000 
22, 1, 47.635153, -122.282024, 0.000000, 1.000000 
23, 1, 47.614044, -122.327856, 0.000000, 2.000000 
24, 1, 47.618390, -122.349761, 0.000000, 1.000000 
25, 1, 47.640262, -122.302302, 0.000000, 1.000000 
26, 1, 47.628489, -122.340563, 0.000000, 100.000000 
27, 1, 47.633678, -122.277858, 0.000000, 4.000000 
28, 1, 47.610376, -122.331395, 0.000000, 2.000000 
29, 1, 47.603273, -122.288606, 0.000000, 2.000000 
30, 1, 47.627203, -122.327744, 0.000000, 3.000000 
31, 1, 47.592283, -122.326679, 0.000000, 2.000000 
32, 1, 47.606720, -122.285915, 0.000000, 3.000000 
33, 1, 47.594664, -122.299055, 0.000000, 5.000000 
34, 1, 47.599519, -122.335955, 0.000000, 4.000000 
35, 1, 47.618882, -122.282383, 0.000000, 100.000000 
36, 1, 47.586275, -122.300682, 0.000000, 3.000000 
37, 1, 47.612141, -122.293810, 0.000000, 5.000000 
38, 1, 47.608762, -122.327676, 0.000000, 2.000000 
39, 1, 47.608000, -122.296193, 0.000000, 1.000000 
40, 1, 47.632138, -122.343413, 0.000000, 100.000000 
41, 1, 47.619853, -122.294158, 0.000000, 1.000000 
42, 1, 47.595395, -122.311007, 0.000000, 4.000000 
43, 1, 47.640141, -122.326510, 0.000000, 1.000000 
44, 1, 47.585431, -122.309587, 0.000000, 4.000000 
45, 1, 47.587866, -122.301039, 0.000000, 1.000000 
46, 1, 47.606259, -122.302788, 0.000000, 1.000000 
47, 1, 47.641534, -122.319028, 0.000000, 2.000000 
48, 1, 47.623257, -122.287557, 0.000000, 100.000000 
49, 1, 47.618121, -122.329895, 0.000000, 100.000000 
50, 1, 47.619313, -122.328666, 0.000000, 5.000000 
