% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 828.833141, 15444.278927 
0, 2, 1366.429641, 25235.908062 
0, 3, 938.488779, 18335.878333 
0, 4, 929.113220, 16044.839206 
0, 5, 981.019805, 16590.687879 
0, 6, 1058.715222, 19936.436006 
0, 7, 239.580172, 4286.863633 
0, 8, 875.473321, 18206.292835 
0, 9, 679.503767, 9686.865157 
0, 10, 1088.476868, 21217.854844 
0, 11, 960.484708, 18369.941280 
0, 12, 933.540496, 16279.013476 
0, 13, 967.484965, 17955.857464 
0, 14, 750.180213, 15538.077168 
0, 15, 1088.961281, 19755.714275 
0, 16, 726.001638, 11861.314397 
0, 17, 572.409908, 8716.612069 
0, 18, 978.946584, 19663.513525 
0, 19, 881.910742, 16591.913131 
0, 20, 970.565831, 19954.350049 
0, 21, 514.083233, 7142.676912 
0, 22, 96.342036, 1263.587690 
0, 23, 480.714558, 7968.428489 
0, 24, 1166.345512, 23016.246328 
0, 25, 1270.004326, 22334.686860 
1, 0, 942.126258, 18205.519463 
1, 1, 0.000000, 0.000000 
1, 2, 639.492597, 10306.505926 
1, 3, 1648.673429, 33853.619225 
1, 4, 1332.944248, 24936.724914 
1, 5, 1338.648486, 23320.527844 
1, 6, 280.225879, 4488.474532 
1, 7, 953.959477, 21065.534298 
1, 8, 1111.592208, 22402.927363 
1, 9, 972.706443, 19171.412000 
1, 10, 1731.999486, 39849.777219 
1, 11, 349.507833, 4927.515288 
1, 12, 1375.101977, 25417.571825 
1, 13, 1677.669615, 33473.598357 
1, 14, 1460.364863, 31055.818060 
1, 15, 1799.145931, 35273.455167 
1, 16, 404.825876, 6569.162426 
1, 17, 543.388085, 8552.815595 
1, 18, 712.013421, 10805.839477 
1, 19, 1592.095393, 32109.654023 
1, 20, 703.632668, 11096.676001 
1, 21, 518.455089, 10680.960070 
1, 22, 925.554309, 17993.833608 
1, 23, 733.847935, 11241.407534 
1, 24, 1402.464399, 27212.880855 
1, 25, 1980.188976, 37852.427752 
2, 0, 1391.816903, 26047.861019 
2, 1, 791.062403, 13446.267310 
2, 2, 0.000000, 0.000000 
