Objective Function Value: 8489.335658 

Assignments: 
vehicleID,vehicleType,activityType,startTime,startNode,endTime,endNode,Description,Status
1.0,Truck,Truck is stationary with no UAVs on board,0.0,0.0,60.0,0.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,60.0,0.0,299.580172,7.0,Travel from node 0 to node 7,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,299.580172,7.0,329.580172,7.0,Dropping off package to Customer 7,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,329.580172,7.0,838.210213,14.0,Travel from node 7 to node 14,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,838.210213,14.0,868.210213,14.0,Dropping off package to Customer 14,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,868.210213,14.0,1030.31083767,14.0,Idle for 162 seconds,Idle
1.0,Truck,Truck is stationary with no UAVs on board,1030.31083767,14.0,1060.31083767,14.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1060.31083767,14.0,1120.31083767,14.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,1120.31083767,14.0,1873.89641667,25.0,Travel from node 14 to node 25,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,1873.89641667,25.0,1903.89641667,25.0,Dropping off package to Customer 25,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,1903.89641667,25.0,1933.89641667,25.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,1933.89641667,25.0,1993.89641667,25.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,1993.89641667,25.0,2199.31797967,15.0,Travel from node 25 to node 15,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,2199.31797967,15.0,2229.31797967,15.0,Dropping off package to Customer 15,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,2229.31797967,15.0,2397.37573567,13.0,Travel from node 15 to node 13,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,2397.37573567,13.0,2427.37573567,13.0,Dropping off package to Customer 13,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,2427.37573567,13.0,2610.16852467,19.0,Travel from node 13 to node 19,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,2610.16852467,19.0,2640.16852467,19.0,Dropping off package to Customer 19,Making Delivery
1.0,Truck,Truck travels with no UAVs on board,2640.16852467,19.0,3511.91954567,12.0,Travel from node 19 to node 12,Traveling
1.0,Truck,Truck is stationary with no UAVs on board,3511.91954567,12.0,3541.91954567,12.0,Dropping off package to Customer 12,Making Delivery
1.0,Truck,Truck is stationary with no UAVs on board,3541.91954567,12.0,3571.91954567,12.0,Retrieving UAV 2,UAV Recovery
1.0,Truck,Truck is stationary with no UAVs on board,3571.91954567,12.0,3631.91954567,12.0,Launching UAV 2,UAV Launch
1.0,Truck,Truck travels with no UAVs on board,3631.91954567,12.0,3709.15471267,4.0,Travel from node 12 to node 4,Traveling
