% from location i, to location j, time [sec], distance [meters] 
0, 0, 0.000000, 0.000000 
0, 1, 735.069012, 10197.510764 
0, 2, 1371.561404, 24119.247876 
0, 3, 1040.755463, 17064.483093 
0, 4, 484.154526, 6213.711904 
0, 5, 760.094879, 10548.912338 
0, 6, 1113.546418, 20497.616630 
0, 7, 954.302087, 16986.490630 
0, 8, 968.418549, 14991.722971 
0, 9, 497.479301, 6774.980000 
0, 10, 357.201591, 4579.460920 
0, 11, 686.783496, 9121.885591 
0, 12, 712.569110, 12025.290577 
0, 13, 616.596882, 11482.525168 
0, 14, 1274.263693, 18196.082296 
0, 15, 859.788226, 11606.184034 
0, 16, 910.545210, 11648.083509 
0, 17, 424.840204, 6110.023825 
0, 18, 1480.584450, 25609.410719 
0, 19, 1016.088037, 16499.647633 
0, 20, 1067.722749, 19890.692971 
0, 21, 878.811650, 16312.005944 
0, 22, 874.711476, 12508.795624 
0, 23, 1113.617267, 21270.953282 
0, 24, 1060.128354, 19398.030230 
0, 25, 448.020108, 5742.355314 
0, 26, 1245.576228, 22539.597862 
0, 27, 989.660372, 15347.958728 
0, 28, 843.012542, 12918.085832 
0, 29, 721.559494, 9934.863563 
0, 30, 1297.631380, 18497.376162 
0, 31, 748.975272, 9558.248078 
0, 32, 744.025960, 10103.024376 
0, 33, 1140.027093, 18341.707088 
0, 34, 754.160086, 10212.438860 
0, 35, 555.063312, 7456.548702 
0, 36, 1506.413559, 28250.229885 
0, 37, 765.799167, 12658.145897 
0, 38, 639.114464, 8307.445881 
0, 39, 1098.392408, 19013.155968 
0, 40, 698.032267, 9503.228275 
0, 41, 633.217298, 8434.624246 
0, 42, 1030.243306, 16452.893151 
0, 43, 793.545766, 10959.321447 
0, 44, 1071.459939, 20154.145881 
0, 45, 1023.287495, 18696.041878 
0, 46, 1179.717246, 20815.187895 
0, 47, 1186.547468, 23237.603457 
0, 48, 603.971720, 10876.863545 
0, 49, 1116.390057, 16360.067923 
0, 50, 803.411677, 12325.627697 
1, 0, 737.467908, 10231.451075 
1, 1, 0.000000, 0.000000 
1, 2, 1468.536226, 26547.381806 
1, 3, 840.570336, 10845.164534 
1, 4, 873.753507, 16158.985406 
1, 5, 1161.840030, 21962.375075 
1, 6, 1437.008847, 28185.225432 
1, 7, 1353.535862, 24168.214444 
1, 8, 1291.880977, 22679.331772 
1, 9, 837.843001, 15544.630286 
1, 10, 720.852408, 12710.388358 
1, 11, 146.976739, 1903.563895 
1, 12, 442.638804, 5758.280155 
1, 13, 1078.210267, 21459.751180 
1, 14, 1371.238515, 20624.216226 
1, 15, 956.763048, 14034.317964 
1, 16, 1314.089459, 26081.951075 
1, 17, 568.046211, 8386.912561 
1, 18, 1577.559272, 28037.544648 
1, 19, 339.126753, 4373.621899 
1, 20, 1391.185178, 27578.301772 
1, 21, 1283.081931, 21289.355723 
1, 22, 669.677399, 8505.607201 
1, 23, 1437.079695, 28958.562083 
1, 24, 1383.590783, 27085.639031 
1, 25, 903.353340, 16542.547734 
1, 26, 1342.551049, 24967.731791 
1, 27, 1086.635194, 17776.092657 
1, 28, 701.126377, 9652.962245 
1, 29, 1144.146875, 21563.237091 
1, 30, 1394.606202, 20925.510092 
1, 31, 1185.658407, 22108.338877 
1, 32, 841.000782, 12531.158306 
1, 33, 939.841966, 12122.388529 
1, 34, 802.160664, 10931.817311 
1, 35, 180.286355, 2746.285410 
1, 36, 1832.733169, 35122.606387 
1, 37, 495.868860, 6391.135475 
1, 38, 224.441380, 2896.447387 
1, 39, 1195.367230, 21441.289898 
1, 40, 795.007089, 11931.362205 
1, 41, 992.946212, 19400.716386 
1, 42, 1127.218128, 18881.027081 
1, 43, 101.132435, 1264.022119 
1, 44, 1291.563238, 22361.655859 
1, 45, 1295.568963, 21901.078282 
1, 46, 1503.179675, 28502.796697 
1, 47, 1510.009896, 30925.212258 
1, 48, 927.434149, 18564.472346 
1, 49, 1213.364879, 18788.201853 
1, 50, 1126.874105, 20013.236498 
2, 0, 1373.169570, 24447.575992 
2, 1, 1416.854081, 25779.694168 
2, 2, 0.000000, 0.000000 
2, 3, 1717.952102, 31853.143363 
2, 4, 1470.403194, 30019.889144 
2, 5, 1792.111443, 36329.682761 
2, 6, 1809.882386, 40674.871963 
2, 7, 942.261286, 19413.829463 
2, 8, 1922.152391, 37046.639458 
2, 9, 1468.114415, 29911.937973 
2, 10, 1356.698054, 26637.714878 
2, 11, 1368.568565, 24704.068995 
2, 12, 1389.765748, 26813.950847 
2, 13, 1111.564055, 22571.049065 
2, 14, 506.909482, 6606.081860 
2, 15, 827.132152, 14995.583235 
2, 16, 1798.702539, 34552.789075 
2, 17, 1198.317624, 22754.220247 
2, 18, 203.474987, 2680.876822 
2, 19, 1693.284675, 31288.307904 
2, 20, 1751.995779, 39713.586954 
2, 21, 871.807356, 16534.970742 
2, 22, 1561.466774, 28240.582581 
2, 23, 1560.335342, 31475.814007 
2, 24, 1921.143343, 43452.559480 
2, 25, 1434.465819, 29551.094114 
2, 26, 167.352627, 2245.998064 
2, 27, 675.360618, 13021.707676 
2, 28, 1520.209181, 27706.746103 
2, 29, 1764.638661, 34479.837279 
2, 30, 273.729172, 3710.304787 
2, 31, 1806.150192, 35024.939066 
2, 32, 726.161744, 14347.769020 
2, 33, 1817.223732, 33130.367359 
2, 34, 1565.199611, 27008.579678 
2, 35, 1236.848380, 23038.732106 
2, 36, 1494.372758, 30677.568718 
2, 37, 1442.995805, 27446.806167 
2, 38, 1320.899532, 23889.629285 
2, 39, 366.168106, 5742.468149 
2, 40, 735.240506, 14463.914832 
2, 41, 1623.217626, 33768.024073 
2, 42, 515.625138, 8605.178988 
2, 43, 1475.330834, 26541.504850 
2, 44, 631.073674, 10246.710825 
2, 45, 714.402140, 11231.286536 
2, 46, 1526.797830, 31040.559184 
2, 47, 1332.683244, 29150.410061 
2, 48, 1557.705563, 32931.780033 
2, 49, 535.005731, 7104.174090 
2, 50, 1757.145519, 34380.544184 
3, 0, 1050.325106, 17026.832052 
3, 1, 840.262330, 10877.770330 
3, 2, 1749.729982, 33068.307202 
3, 3, 0.000000, 0.000000 
3, 4, 1011.038859, 20259.018043 
3, 5, 1299.125382, 26062.407712 
3, 6, 1574.294199, 32285.258069 
3, 7, 1553.200824, 31063.749278 
3, 8, 1429.166329, 26779.364409 
3, 9, 975.128353, 19644.662924 
3, 10, 863.711992, 16370.439829 
3, 11, 719.720671, 9311.168321 
3, 12, 445.554297, 5757.906531 
3, 13, 1215.495619, 25559.783817 
3, 14, 1652.432270, 27145.141622 
3, 15, 1237.956804, 20555.243360 
3, 16, 1451.374810, 30181.983713 
3, 17, 711.275665, 12299.680929 
3, 18, 1858.753028, 34558.470044 
3, 19, 678.360874, 8662.422416 
3, 20, 1528.470530, 31678.334410 
3, 21, 1477.710387, 30389.264593 
3, 22, 297.568155, 3788.170634 
3, 23, 1574.365047, 33058.594721 
3, 24, 1520.876135, 31185.671669 
3, 25, 1040.638692, 20642.580372 
3, 26, 1623.744805, 31488.657187 
3, 27, 1367.828950, 24297.018053 
3, 28, 331.099680, 4226.910946 
3, 29, 1281.432227, 25663.269729 
3, 30, 1675.799958, 27446.435488 
3, 31, 1322.943759, 26208.371515 
3, 32, 1122.194538, 19052.083701 
3, 33, 237.755921, 2891.116954 
3, 34, 485.138093, 6151.804284 
3, 35, 763.603350, 9928.206336 
3, 36, 1970.018521, 39222.639024 
3, 37, 406.894513, 4783.551559 
3, 38, 657.245621, 8484.835835 
3, 39, 1476.560985, 27962.215294 
3, 40, 1076.200845, 18452.287601 
3, 41, 1130.231564, 23500.749024 
3, 42, 1408.411884, 25401.952477 
3, 43, 921.801114, 11941.947179 
3, 44, 1572.756994, 28882.581255 
3, 45, 1576.762719, 28422.003678 
3, 46, 1640.465026, 32602.829334 
3, 47, 1647.295248, 35025.244896 
3, 48, 1064.719501, 22664.504983 
3, 49, 1494.558635, 25309.127249 
3, 50, 1264.159457, 24113.269135 
4, 0, 484.137204, 6213.486724 
4, 1, 878.218122, 16562.740011 
4, 2, 1481.072275, 29593.969478 
4, 3, 1020.153759, 19446.930544 
4, 4, 0.000000, 0.000000 
4, 5, 469.053691, 6651.615753 
4, 6, 764.211611, 13605.318527 
4, 7, 805.144639, 15131.217540 
4, 8, 573.788106, 8547.411440 
4, 9, 191.993262, 2497.120801 
4, 10, 261.210674, 3396.507628 
4, 11, 784.358579, 15597.922208 
4, 12, 691.967405, 14407.738028 
4, 13, 467.439434, 9627.252079 
4, 14, 1343.176815, 27144.001367 
4, 15, 984.239244, 17400.576494 
4, 16, 646.585768, 8941.449760 
4, 17, 404.238499, 8492.471276 
4, 18, 1479.417440, 29059.745936 
4, 19, 995.486332, 18882.095084 
4, 20, 725.595750, 13428.835224 
4, 21, 729.654202, 14456.732854 
4, 22, 863.668431, 15834.369762 
4, 23, 771.490267, 14809.095535 
4, 24, 710.793547, 12505.732127 
4, 25, 36.070652, 471.159784 
4, 26, 1339.602823, 27732.878101 
4, 27, 882.411924, 17403.797905 
4, 28, 822.410838, 15300.533283 
4, 29, 433.799548, 6185.465373 
4, 30, 1277.471129, 26412.514425 
4, 31, 475.311080, 6730.567159 
4, 32, 908.866971, 16769.477248 
4, 33, 1119.425389, 20724.154540 
4, 34, 760.700464, 12154.521623 
4, 35, 698.212422, 13821.777949 
4, 36, 1167.143741, 20973.139838 
4, 37, 745.197462, 15040.593348 
4, 38, 721.883529, 14771.589723 
4, 39, 1207.903278, 24487.877570 
4, 40, 862.873277, 16169.681147 
4, 41, 248.585282, 3349.636750 
4, 42, 1051.289105, 20005.351175 
4, 43, 936.694876, 17324.550693 
4, 44, 922.302491, 18298.872791 
4, 45, 874.130047, 16840.768788 
4, 46, 837.590247, 14353.330148 
4, 47, 844.420468, 16775.745710 
4, 48, 257.178477, 3374.545759 
4, 49, 1192.083173, 24542.799328 
4, 50, 408.781234, 5881.316166 
5, 0, 761.524208, 10135.913417 
5, 1, 1174.909140, 22169.870260 
5, 2, 1810.991046, 34633.987185 
5, 3, 1316.844777, 25054.060793 
5, 4, 466.405788, 6449.804886 
5, 5, 0.000000, 0.000000 
5, 6, 728.212161, 10399.842512 
5, 7, 1113.479380, 21547.827061 
5, 8, 885.729942, 13730.432011 
5, 9, 547.056207, 8241.708351 
5, 10, 582.141362, 10135.560723 
5, 11, 1081.049597, 21205.052456 
5, 12, 988.658423, 20014.868276 
5, 13, 797.358206, 14667.269786 
5, 14, 1673.095587, 32184.019074 
5, 15, 1314.158015, 22440.594201 
5, 16, 178.405339, 2364.565974 
5, 17, 700.929517, 14099.601525 
5, 18, 1809.336211, 34099.763643 
5, 19, 1292.177350, 24489.225333 
5, 20, 448.825157, 6866.967340 
5, 21, 1059.572973, 19496.750562 
5, 22, 1160.359449, 21441.500010 
5, 23, 426.142483, 5595.388764 
5, 24, 631.743153, 9099.463730 
5, 25, 468.815288, 6516.384769 
5, 26, 1669.521594, 32772.895808 
5, 27, 1212.330695, 22443.815612 
5, 28, 1119.101856, 20907.663532 
5, 29, 56.431884, 824.851092 
5, 30, 1607.389900, 31452.532132 
5, 31, 111.150727, 1537.615764 
5, 32, 1205.557989, 22376.607496 
5, 33, 1416.116407, 26331.284788 
5, 34, 1057.391482, 17761.651872 
5, 35, 994.903440, 19428.908198 
5, 36, 889.108503, 14066.915876 
5, 37, 1041.888480, 20647.723596 
5, 38, 1018.574547, 20378.719971 
5, 39, 1537.822050, 29527.895277 
5, 40, 1159.564296, 21776.811396 
5, 41, 263.045999, 3675.854141 
5, 42, 1381.207876, 25045.368883 
5, 43, 1233.385894, 22931.680942 
5, 44, 1252.221262, 23338.890498 
5, 45, 1204.048818, 21880.786495 
5, 46, 451.535737, 5929.021788 
5, 47, 566.385230, 9869.521748 
5, 48, 245.378085, 3418.227706 
5, 49, 1522.001944, 29582.817035 
5, 50, 720.723071, 11064.336737 
6, 0, 1149.728686, 20633.605577 
6, 1, 1462.479982, 29429.234070 
6, 2, 1768.891836, 40632.231185 
6, 3, 1604.415618, 32313.424603 
6, 4, 757.398452, 13760.770723 
6, 5, 674.784394, 13899.918782 
6, 6, 0.000000, 0.000000 
6, 7, 977.243554, 23362.612520 
6, 8, 1013.222887, 16875.664920 
6, 9, 777.852745, 14980.098780 
6, 10, 844.311651, 16075.218027 
6, 11, 1368.620438, 28464.416267 
6, 12, 1276.229265, 27274.232087 
6, 13, 1118.976043, 24755.810899 
6, 14, 1630.996376, 38182.263074 
6, 15, 1330.844120, 30810.779672 
6, 16, 700.283590, 14047.677213 
6, 17, 988.500359, 21358.965336 
6, 18, 1767.237000, 40098.007642 
6, 19, 1579.748192, 31748.589143 
6, 20, 316.115146, 4112.189036 
6, 21, 1156.462179, 25690.411395 
6, 22, 1410.400602, 25944.161120 
6, 23, 773.329742, 13659.127913 
6, 24, 198.671124, 4320.835160 
6, 25, 786.533925, 14138.296376 
6, 26, 1627.422384, 38771.139808 
6, 27, 1170.231485, 28442.059611 
6, 28, 1379.019381, 25294.622094 
6, 29, 718.075109, 14576.979816 
6, 30, 1565.290690, 37450.776132 
6, 31, 769.045220, 15129.650874 
6, 32, 1452.941770, 33854.476621 
6, 33, 1703.687248, 33590.648599 
6, 34, 1264.089130, 23206.190139 
6, 35, 1282.474281, 26688.272008 
6, 36, 826.363871, 16371.081330 
6, 37, 1329.459322, 27907.087407 
6, 38, 1306.145388, 27638.083782 
6, 39, 1495.722839, 35526.139277 
6, 40, 1447.135137, 29036.175206 
6, 41, 634.993520, 12181.842586 
6, 42, 1339.108666, 31043.612882 
6, 43, 1520.956735, 30191.044753 
6, 44, 1303.724010, 29170.188155 
6, 45, 1253.018892, 29429.919584 
6, 46, 764.874442, 14207.483208 
6, 47, 606.946494, 13452.501265 
6, 48, 581.646555, 11503.744825 
6, 49, 1479.902733, 35581.061035 
6, 50, 806.109911, 15290.813800 
7, 0, 976.922705, 17347.223739 
7, 1, 1352.439740, 23960.907290 
7, 2, 977.697470, 19306.736705 
7, 3, 1573.369644, 30391.561897 
7, 4, 847.560317, 15976.271540 
7, 5, 1130.542679, 25346.759309 
7, 6, 1080.540860, 23551.810291 
7, 7, 0.000000, 0.000000 
7, 8, 1303.504169, 24263.951627 
7, 9, 849.466193, 17129.250142 
7, 10, 794.634708, 15893.294189 
7, 11, 1304.154225, 22885.282117 
7, 12, 1245.183291, 25352.369381 
7, 13, 488.721178, 8527.431461 
7, 14, 839.802010, 16856.768595 
7, 15, 539.649754, 9485.285193 
7, 16, 1069.361012, 17429.727403 
7, 17, 957.454384, 19437.102629 
7, 18, 976.042634, 18772.513163 
7, 19, 1548.702217, 29826.726437 
7, 20, 1022.654253, 22590.525283 
7, 21, 326.246756, 4245.348866 
7, 22, 1416.884316, 26779.001115 
7, 23, 830.993816, 14352.752336 
7, 24, 1191.801816, 26329.497809 
7, 25, 811.622942, 15507.476511 
7, 26, 836.228017, 17445.645329 
7, 27, 379.037119, 7116.565132 
7, 28, 1375.626723, 26245.164636 
7, 29, 1141.795784, 20436.219676 
